Vendite Giornalieri (unità),Prezzo Medio (€/unità),Visite Sito Web,Categoria Prodotto,Numero di Recensioni,Tempi di Consegna (giorni),Tipo di Prodotto,Metodo di Pagamento,Sconto Applicato,Transazione Rimborsata,Predict
289.80675316167344,474.42230190169715,1606.8811016977659,2.0,33.0,,,Bonifico,No,True,293.8300671513459
271.6859557251445,147.05766550492663,,0.0,25.0,4.0,Abbigliamento,PayPal,No,False,184.96027751405023
312.74163614689246,340.1529949794911,2801.136965187857,0.0,,2.0,Abbigliamento,PayPal,No,True,264.4167165672936
285.9631073930036,364.51626294667335,2034.8687254849442,1.0,25.0,1.0,Abbigliamento,PayPal,No,True,257.3364325805038
242.19281121620588,85.0148937330305,1267.3532698521049,0.0,44.0,3.0,Elettronica,PayPal,Sì,False,155.4008737280121
207.19463701069623,499.08876055205656,2595.5115459587937,3.0,37.0,3.0,Abbigliamento,Carta di Credito,No,True,260.72394667096506
215.21951630222398,271.3544358607119,2572.5997049417497,4.0,32.0,5.0,Abbigliamento,Carta di Credito,No,False,195.41608890932557
237.5211409997802,208.02620907347128,1937.6592222456666,2.0,22.0,3.0,,Carta di Credito,Sì,False,185.56843322193149
357.443118266337,399.2545686570273,1451.1178439464388,2.0,35.0,4.0,Abbigliamento,Carta di Credito,No,True,305.4979297302767
174.01315055016073,296.97465912301385,1449.8885954808998,4.0,39.0,2.0,Elettronica,Carta di Credito,Sì,False,183.89897301198454
288.19526856999335,400.6654371824079,1578.8534229244033,1.0,29.0,2.0,Abbigliamento,PayPal,No,True,270.097265439719
167.63270132025113,329.33804151501454,3157.170381775978,1.0,28.0,1.0,Casa,PayPal,Sì,False,188.21776311462992
154.8243242449764,216.3959062361417,1508.835247646001,2.0,28.0,5.0,Elettronica,,No,False,147.93093399333068
358.0155678162378,105.76158794744498,1477.638747173139,4.0,30.0,2.0,Abbigliamento,Contrassegno,Sì,True,216.7362602923524
258.46580105914984,338.75834927142637,2129.74061467059,1.0,20.0,4.0,,Bonifico,Sì,True,234.8604053110028
164.31567222185046,,2277.275804286725,2.0,37.0,6.0,Alimentari,Carta di Credito,No,True,237.49933672876207
251.41321309700942,260.11852446354555,2090.646179447976,,27.0,5.0,Abbigliamento,PayPal,Sì,True,209.1421638875684
256.63387091024333,,3703.619529370271,5.0,22.0,1.0,Casa,Carta di Credito,Sì,True,238.0202223552922
206.11197659800104,317.6220567046576,1889.6345255793487,3.7022374813240373,38.0,4.0,Elettronica,PayPal,No,False,205.9426053103978
248.74492974562008,206.10658168609763,1313.804341634754,1.0,27.0,3.0,Elettronica,Bonifico,Sì,False,191.60443937863934
237.64126694687926,180.11069502541082,2111.8082116590067,0.0,33.0,3.0,Casa,Bonifico,Sì,False,179.45384198106288
279.0298907187733,160.60669943817203,2734.5992424080023,0.0,38.0,6.0,Abbigliamento,Carta di Credito,No,,195.29695519083825
299.67080205139405,212.9092907972225,2294.017429805005,5.0,34.0,3.0,Elettronica,PayPal,Sì,True,220.50818826486378
237.86154008591413,68.50306187045146,1610.6120253030304,1.0,37.0,1.0,Casa,Carta di Credito,No,False,146.88168860409252
150.19080871584748,245.220702670071,1279.0569576921207,5.0,32.0,1.0,Elettronica,PayPal,No,False,155.06161515894505
344.276656337251,54.467112875364926,2540.8713853839813,2.0,33.0,2.0,Elettronica,Carta di Credito,No,False,195.07846203123498
285.03377201422825,422.3488749148592,2304.777377305189,0.0,30.0,4.0,Elettronica,Carta di Credito,Sì,True,275.22154848157186
272.2438997398762,56.27569216663969,2202.8002729565796,2.0,29.0,5.0,Elettronica,Carta di Credito,Sì,False,158.80465751993003
291.7472110098963,442.3413510727209,1929.5408651215835,0.0,,2.0,Alimentari,Contrassegno,Sì,True,285.77601082676443
266.5517810933983,429.6534051100674,1954.5538089900788,1.0,30.0,1.0,Abbigliamento,Bonifico,Sì,True,268.1719120797194
217.16176229606484,333.79103970006355,1922.3332641249656,1.0,24.0,2.0,Abbigliamento,PayPal,No,True,213.5181930580515
,13.489458063418049,2290.675608877439,3.0,29.0,2.0,Abbigliamento,Bonifico,No,False,122.5364463634149
252.79987801614593,278.1613548319512,1854.5862562219259,,21.0,3.0,Abbigliamento,Contrassegno,Sì,True,214.04834545765831
248.34162794167057,78.62323410460958,2554.9767587735714,2.0,34.0,2.0,Elettronica,Carta di Credito,No,False,154.55778420221816
129.9534716737877,416.8149421380739,1213.005366667859,0.0,30.0,1.0,Abbigliamento,Carta di Credito,No,False,196.02121847831603
253.3855925608379,283.07068304471215,2209.772061739874,2.0,40.0,1.0,Alimentari,Bonifico,,True,219.6140011938326
297.27311136303865,494.0162085315234,1212.9258696991385,0.0,28.0,4.0,Abbigliamento,Carta di Credito,Sì,True,220.98645050783685
339.74435625273543,136.85053662537067,1653.3518750830378,1.0,28.0,3.0,Casa,Contrassegno,No,True,216.5273391139789
272.9704187677726,308.27299734727666,995.9686053220424,3.0,30.0,2.0,Elettronica,Carta di Credito,No,True,234.96710858806932
263.39912183307854,58.969403108588686,2288.0165530632385,3.0,32.0,1.0,Elettronica,PayPal,No,False,155.79038184911587
,152.65511210403992,2137.4551910755913,2.0,18.0,7.0,Alimentari,Carta di Credito,No,,163.1634975740101
263.2844513890189,228.4845268231931,1287.6904271061462,2.0,29.0,2.0,Elettronica,PayPal,Sì,False,205.9875837414674
,120.43043185913636,1973.7745265693736,0.0,34.0,4.0,Alimentari,Carta di Credito,Sì,False,186.38954244005544
208.85255286885103,160.1331009906973,2608.640940244876,5.0,29.0,5.835463926166286,Elettronica,Contrassegno,Sì,False,158.26620673163472
,305.94768719925526,3703.619529370271,3.0,20.0,3.0,Elettronica,Bonifico,Sì,False,204.23144244086126
254.73215882271901,323.75574545807206,1975.6727698535467,3.0,22.0,3.0,Alimentari,Carta di Credito,No,,228.89280304878113
231.16450051790184,236.58555120429688,1497.7018567660925,4.0,31.0,3.0,Casa,Carta di Credito,No,False,192.75791562023997
269.7576899761401,351.42780814847936,2520.517153022175,5.0,31.0,1.0,Abbigliamento,Carta di Credito,No,True,246.50718743261385
215.2137005248115,318.127290461396,1618.5907596558836,5.0,23.0,1.0,Elettronica,Carta di Credito,No,True,207.64503740082452
177.9499865895495,476.79987717534044,1785.6278823200466,,28.0,6.0,Elettronica,Carta di Credito,No,True,237.61495644737687
270.0807465739815,343.0222220788843,3164.5371348882236,3.0,25.0,4.0,Elettronica,Carta di Credito,No,True,242.94703991065603
,187.7166629626725,1553.5107302870604,3.0,43.0,3.0,Elettronica,Carta di Credito,Sì,False,204.31057367545512
203.29278863012044,,1733.8598448218063,1.0,38.0,5.0,Elettronica,Carta di Credito,No,,177.2535186410856
218.04377282055546,489.06150441110816,1440.0386003116505,2.0,22.0,1.0,Abbigliamento,Contrassegno,No,True,260.1403377336101
279.7962615226177,133.03464859112972,1693.2352946347937,3.0,27.0,3.0,Casa,PayPal,No,False,185.20852533864777
227.67669949720593,191.72473068107016,1517.9425103239307,1.0,28.0,1.0,Abbigliamento,Carta di Credito,No,False,176.955768952924
272.34876298356505,441.37097744904673,1525.7883851741503,3.7022374813240373,31.0,,Abbigliamento,Carta di Credito,Sì,True,274.78567472649655
293.0279477894984,216.63710172438658,1799.136293660974,1.0,29.0,5.835463926166286,Abbigliamento,Carta di Credito,No,,217.3051044120652
261.65317904038267,139.9637565903479,2134.551592073988,1.0,36.0,4.0,Abbigliamento,Contrassegno,No,False,180.0157164972957
226.7973229471346,472.9576318477205,1321.7761093478698,3.0,26.0,,Elettronica,PayPal,Sì,True,260.48595102788346
290.274458643946,383.03859035573134,2413.892689617541,0.0,35.0,3.0,Elettronica,PayPal,,True,267.0488064286924
348.5364300910739,38.05576328512653,1885.4787454573418,2.0,25.0,2.0,Casa,Carta di Credito,No,False,190.6849440310749
263.01236586187304,253.7460481096108,2406.020686729577,,33.0,4.0,Elettronica,,No,True,214.22999736381976
344.7916164188363,194.95887095689483,2064.5023377336047,1.0,31.0,1.0,Casa,Contrassegno,Sì,True,237.0834694964866
211.36677820450313,17.478224451026776,2302.333108503486,1.0,18.0,1.0,Elettronica,PayPal,No,,114.52685643755959
170.2937524369403,386.33196208113253,2458.359354535579,0.0,25.0,3.0,Abbigliamento,,Sì,False,206.0464648428099
140.70656897411925,431.303175103208,2409.538916688821,0.0,42.0,2.0,Abbigliamento,Bonifico,Sì,True,208.144237018022
209.14955089170115,,2163.973782322084,1.0,29.0,1.0,Elettronica,Carta di Credito,No,False,126.88776819202359
229.53698542822397,490.348609707427,1795.8243431797955,1.0,28.0,6.0,Abbigliamento,PayPal,No,True,267.4730756263401
,284.6841653926389,1037.3583867694765,1.0,25.0,1.0,Alimentari,Carta di Credito,No,False,171.41658623015755
170.15461208400797,134.2794101821492,1356.482519159628,3.0,26.0,7.0,Abbigliamento,Carta di Credito,No,,130.56112909664873
135.581970752967,495.16354067493296,2478.009127824231,4.0,22.0,1.0,Alimentari,PayPal,No,True,220.74004757896338
258.471763270329,223.4700586119252,1423.450610641758,3.0,25.0,3.0,Abbigliamento,Bonifico,No,False,201.27689921874207
224.61498773267516,145.80006667722014,2406.6648503257366,3.0,30.0,3.0,Alimentari,Contrassegno,No,False,162.04751386950363
271.5414887170441,252.2292081892271,2505.2025959891525,3.0,25.0,1.0,Elettronica,PayPal,Sì,True,391.2129035411824
237.6717774963813,36.78781190442979,,2.0,24.0,4.0,Abbigliamento,,No,False,134.6722323195196
197.61402055644743,239.76619818980006,1618.8289553784841,,28.0,2.0,Alimentari,Carta di Credito,No,False,176.33686973516373
201.5232379158527,125.12931916555064,2421.750361575817,1.0,29.0,3.0,Elettronica,PayPal,Sì,False,144.10041470759154
250.25554612117975,132.97119653032104,2147.061929949284,1.0,37.0,2.0,Casa,Carta di Credito,No,False,172.4191320196862
274.8503212030064,386.77877153549707,1636.6287217521692,4.0,35.0,6.0,Abbigliamento,Carta di Credito,No,True,260.4587920621523
245.86102595467278,57.34602631550792,1499.9435672939717,1.0,27.0,1.0,Elettronica,Contrassegno,No,False,145.53432087198877
217.0198842906214,371.90127351021863,2523.8650086287084,2.0,54.115687750662545,1.0,Casa,PayPal,No,True,224.48032419837628
232.99435425278426,269.34000584327924,1756.1966298688526,5.0,,5.0,Alimentari,PayPal,No,,203.8991788793759
208.73895762176485,494.0162085315234,1975.7343527707978,3.7022374813240373,33.0,5.0,Elettronica,Bonifico,No,False,134.6130599325209
356.39854322578367,348.2864016909698,1647.6412173823146,0.0,26.0,2.0,Elettronica,Carta di Credito,No,True,287.88519212018275
255.58386226973883,133.91207701525505,,5.0,22.0,3.0,Elettronica,Carta di Credito,Sì,False,172.36555423944594
232.42067637851636,82.52935302615424,2430.2825570037903,3.0,25.0,4.0,Abbigliamento,Bonifico,Sì,False,145.96914409710445
178.5167681895293,265.6880923574721,2445.2269232075905,2.0,30.0,1.0,Abbigliamento,Carta di Credito,No,False,174.9648118020063
281.7582352209957,270.0201985935944,1334.497466996597,2.0,22.0,5.0,Casa,PayPal,Sì,True,226.28517718857617
247.56827250550384,173.61708985839226,,1.0,25.0,2.0,Casa,Carta di Credito,No,False,180.8692632102696
,447.89640801215967,3021.6266686951976,3.0,36.0,3.0,Elettronica,Carta di Credito,No,True,281.75233433655137
258.73827108314174,250.32924169905118,2141.2050437784105,2.0,33.0,3.0,Casa,PayPal,,True,211.0679080512862
195.8716335773995,188.24896551338335,2096.003232188402,1.0,29.0,4.0,Abbigliamento,Bonifico,No,False,160.21050644271477
240.19796145762714,362.9712756531935,2142.8801000111043,2.0,,7.0,Abbigliamento,Contrassegno,No,True,
263.7088337401925,489.2609579845998,1736.6887348950534,1.0,35.0,2.0,Abbigliamento,Carta di Credito,No,True,285.6327042654762
143.41995568059508,178.6554639225715,2333.060044079717,0.0,24.0,4.0,Elettronica,PayPal,No,False,130.106617017069
257.8539835440514,249.92270573389933,2143.9058137505363,4.0,30.0,1.0,Alimentari,,No,True,209.9038034921955
309.93432248430315,441.7679784133867,2317.5689495004112,2.0,31.0,2.0,Casa,Carta di Credito,Sì,True,293.69755476616757
311.7509077057573,239.56272047138307,878.9796054688065,1.0,20.0,1.0,Elettronica,Carta di Credito,Sì,True,231.74426999429357
224.1458542818975,441.424241985493,,3.0,43.0,1.0,Abbigliamento,Carta di Credito,Sì,True,253.10019973659664
189.24252837772232,284.6772275649977,1738.0854667767585,1.0,29.0,5.0,Abbigliamento,Carta di Credito,Sì,False,185.8244324583605
147.97072761947334,446.4591159224284,2451.4853150140657,1.0,21.0,2.0,Abbigliamento,Carta di Credito,No,True,
227.54792374954303,154.41688649500801,988.8620137596265,0.0,32.0,5.0,Abbigliamento,,Sì,False,166.49902782327393
333.62087766656117,149.7772192601208,3703.619529370271,3.0,39.0,6.0,Abbigliamento,PayPal,No,True,219.54360461131682
266.56980144059804,73.95485152589056,2193.988615662861,,21.0,1.0,Elettronica,PayPal,No,False,159.67135617806616
471.69827791407926,196.7079116895111,2354.643485556555,1.0,31.0,3.0,Alimentari,Carta di Credito,No,,215.8672639059926
218.01064788201452,494.0162085315234,1709.0127321479401,1.0,30.0,1.0,Abbigliamento,PayPal,No,False,128.3378027561438
259.6920733435743,357.012939279331,2067.871778880468,5.0,32.0,3.0,Casa,Contrassegno,Sì,True,243.34991845558645
333.4990788351728,314.5206380962892,1587.3031732648774,3.0,30.0,6.0,Elettronica,Carta di Credito,Sì,True,267.10573084647314
261.9114182255626,134.61670376268984,2047.981450575581,3.0,31.0,,Casa,Carta di Credito,No,False,177.54072024158825
116.26794777277652,127.88263148841978,1884.6409536528683,1.0,40.0,,Abbigliamento,PayPal,No,False,104.4987633329142
264.4032816242649,427.64960394323265,1550.852876210302,3.7022374813240373,29.0,6.0,Alimentari,Bonifico,No,True,266.29652199510224
224.99522111446464,474.66422134962835,1815.5336444107336,1.0,28.0,6.0,Abbigliamento,Carta di Credito,No,True,
,60.90850333185476,,1.0,37.0,2.0,Elettronica,Contrassegno,No,False,128.52720921992477
293.5493105252182,496.40539167750086,1767.8547993351306,2.0,25.0,3.0,Elettronica,Carta di Credito,No,True,300.69627276585936
217.0730395765663,393.12251706320683,2389.301862338192,2.0,33.0,4.0,Alimentari,Contrassegno,Sì,True,233.07327490724518
298.823726467906,165.94819581624049,1905.3007990572303,3.0,30.0,2.0,Elettronica,Carta di Credito,No,False,205.19632197882515
268.13461358528536,61.23653953505198,1677.334918906225,3.0,28.0,4.0,Elettronica,PayPal,Sì,False,158.03826865315827
197.15185798781135,434.1986031465444,3703.619529370271,3.0,24.0,2.0,Alimentari,Bonifico,No,,233.635509937869
301.17926745854095,448.8510558758414,2664.071076949518,3.0,,1.0,Alimentari,Carta di Credito,No,True,391.2129035411824
,150.66250626145126,2328.998408115889,0.0,38.0,2.0,Alimentari,Carta di Credito,No,False,184.9725140919277
220.41309863144357,390.43242361075136,2044.8454237825092,4.0,30.0,5.0,Abbigliamento,Carta di Credito,No,True,233.33627639894718
215.9593523157296,348.92274020169606,2381.955712350066,2.0,30.0,2.0,,Carta di Credito,No,True,218.6564982183736
144.3976961000678,234.60114796366574,1813.0036511262147,1.0,24.0,3.0,Abbigliamento,PayPal,No,False,147.37919243913365
272.5695230538069,247.60144512504903,2472.6077350857718,1.0,44.0,1.0,Abbigliamento,Contrassegno,No,True,219.36519506441817
233.0721081928262,199.4350482182474,1983.0334669924505,3.0,29.0,2.0,Elettronica,PayPal,Sì,False,182.16656856188732
285.3525630465905,35.04588842933751,2485.001532302574,0.0,40.0,7.0,Elettronica,Carta di Credito,,False,161.1900480520965
116.3711183178805,,1117.0662164001494,4.0,54.115687750662545,1.0,Alimentari,Carta di Credito,Sì,False,135.1030073191135
152.5147728099875,354.245922712345,2446.4551896774115,1.0,39.0,2.0,Elettronica,Carta di Credito,No,False,190.33116321869727
471.69827791407926,494.9027964431344,2243.7225562500653,2.0,23.0,5.0,Abbigliamento,Carta di Credito,No,True,266.90733064913087
176.15955831357823,249.20420864203092,1543.9983197113966,1.0,24.0,3.0,Alimentari,Carta di Credito,,False,167.6410417493984
240.92737655967477,384.53146036443036,1491.5617762028744,0.0,31.0,3.0,Alimentari,Carta di Credito,No,True,391.2129035411824
275.87102258513437,,2497.5794243055416,1.0,35.0,3.0,Elettronica,Carta di Credito,No,True,238.40646296699276
471.69827791407926,489.5465452242898,1869.7716896612833,2.0,26.0,6.0,Elettronica,,No,,290.4638154768344
196.42366908991482,31.69466524773374,2649.7751866942745,0.0,30.0,,Elettronica,Carta di Credito,No,False,113.72023411927754
297.653434919924,359.98329937390594,,2.0,33.0,2.0,Alimentari,Carta di Credito,No,True,263.4217072721338
303.4321978421628,193.56877548283381,1778.3550013680542,0.0,30.0,,Elettronica,Carta di Credito,Sì,True,215.78673156593155
231.33108441982608,430.18579092827696,2438.1314166920993,2.0,30.0,1.0,Casa,PayPal,No,True,250.72127948839614
,319.1094015458448,1526.66909574705,2.0,27.0,2.0,Alimentari,,No,True,232.7480872219334
330.8441890719967,304.3152703644801,2030.6840176125381,2.0,35.0,2.0,,Carta di Credito,Sì,True,391.2129035411824
243.16344271551583,480.7680273918277,2315.609856670954,2.0,33.0,3.0,Casa,Carta di Credito,No,True,272.41212957530627
197.80362103857684,307.04596384490156,,1.0,24.0,5.835463926166286,Casa,,No,False,195.81559967275888
254.70538719704592,190.93155866701517,1843.0787567058744,2.0,31.0,,Elettronica,Carta di Credito,No,,190.8321611986275
189.51062661126142,451.93567492958516,2451.3951611954217,3.0,31.0,1.0,Abbigliamento,PayPal,No,True,236.53601578450622
248.68732550059102,143.19594595940663,2172.688801755531,0.0,26.0,4.0,Casa,Carta di Credito,Sì,False,172.50244653811748
249.57177618975555,489.44869343180824,2455.383799958292,1.0,30.0,2.0,Elettronica,PayPal,Sì,True,277.62049612442024
303.6327744947176,495.3329601180596,2273.9877530628514,1.0,39.0,1.0,Alimentari,Carta di Credito,No,True,391.2129035411824
275.17491095214507,494.0162085315234,1622.644671237042,0.0,28.0,2.0,Elettronica,Carta di Credito,Sì,True,254.12099796226076
255.68939745200885,93.74236214038487,2388.8600919479654,0.0,37.0,2.0,Alimentari,Carta di Credito,No,False,163.3674073681199
266.40720558223313,26.31729966533848,2186.479656716306,3.0,35.0,6.0,Casa,PayPal,No,False,148.0987926907181
269.0652906607627,41.343093768031544,2300.6424942263766,2.0,29.0,3.0,Elettronica,PayPal,Sì,False,152.73557346079082
272.7580599832799,271.9426766124724,2058.762614258216,2.0,33.0,2.0,Elettronica,Contrassegno,No,True,
277.724815045389,317.16352277690953,1265.938717506489,3.7022374813240373,28.0,2.0,Alimentari,Carta di Credito,Sì,True,239.61146435576737
282.67217999084545,48.281315287032534,,1.0,27.0,4.0,Casa,Carta di Credito,,False,
,35.573573659632345,1607.5654604375115,0.0,24.0,2.0,Elettronica,Carta di Credito,No,False,174.67270390486755
300.5291091652932,14.55482852032209,2035.4935529551378,0.0,29.0,1.0,Abbigliamento,Carta di Credito,No,False,160.43100313874325
203.98947407143635,250.0996392960826,1772.9912110748664,0.0,29.0,4.0,Elettronica,PayPal,,False,182.82462882454297
241.87085009593775,96.5618287688472,2436.6228017678786,2.0,39.0,2.0,Elettronica,Bonifico,No,False,157.70397367862304
197.78260890675267,,2170.2486015715613,3.0,35.0,7.0,Abbigliamento,Carta di Credito,Sì,False,146.79283139037867
309.0378245299218,429.90939825772546,2484.0838808010003,4.0,20.0,1.0,Elettronica,PayPal,No,True,287.49173174227855
201.07001842586743,369.59149863566927,1681.2731413362358,0.0,,2.0,Abbigliamento,Carta di Credito,Sì,True,216.81245880363448
199.04235093721684,392.83924255691466,1949.3516094360846,1.0,37.0,4.0,Alimentari,Carta di Credito,No,True,224.77294823568283
240.71618297860414,294.2185222060749,2028.3044446559961,0.0,27.0,2.0,Casa,Carta di Credito,,True,214.02364815112455
300.5174982072722,322.38308057564655,1391.5807335417526,2.0,34.0,,Casa,Carta di Credito,Sì,True,253.77367327633004
246.77893725768553,302.0697399914389,2412.2460248288307,2.0,29.0,3.0,Elettronica,Carta di Credito,No,True,219.81039062627445
247.02383601205744,312.5166417587201,1961.9469848402916,0.0,31.0,4.0,Alimentari,Contrassegno,Sì,True,223.46691053364475
185.4559992993882,237.9574484635201,1987.1831563882204,4.0,34.0,2.0,Casa,Carta di Credito,No,False,170.91523418875013
265.1756046439752,276.8398861870056,2054.7337846182177,0.0,28.0,2.0,Casa,Carta di Credito,No,,221.2397681780893
203.4217694923895,468.29063002260574,2137.8459849349038,0.0,,3.0,Elettronica,Contrassegno,No,True,247.79807375297645
287.071905457727,115.89711935238135,1720.2744712346769,3.0,37.0,6.0,Elettronica,Carta di Credito,Sì,False,185.7050885345779
283.93934948705646,340.7348170657947,1803.6876151436045,1.0,38.0,3.0,Abbigliamento,Carta di Credito,No,True,391.2129035411824
223.90970769558967,179.8986952212511,2472.385197991632,,37.0,1.0,Abbigliamento,PayPal,Sì,False,173.32446241417017
210.70872632297983,278.9076100219316,1186.5850742539542,2.0,34.0,2.0,Abbigliamento,Carta di Credito,No,False,195.8266461680694
269.3434688047978,20.987222355956376,2381.8804282586807,2.0,32.0,4.0,Casa,PayPal,Sì,False,147.36790110918582
313.1066043857475,230.2138877966505,1968.8255508516927,0.0,33.0,1.0,Casa,,No,True,232.2174685318689
264.66400407702014,57.94301845623707,1162.7645720419462,1.0,23.0,1.0,Elettronica,Contrassegno,No,False,154.31490757538117
240.0531280559376,,1296.9398720834724,1.0,24.0,2.0,Abbigliamento,PayPal,No,True,215.0830387133848
302.193440525943,34.644143889723445,1203.6517089586032,1.0,40.0,3.0,Abbigliamento,Carta di Credito,Sì,False,169.48996342988855
227.292596776664,209.01789047351883,2874.632784701062,3.0,20.0,2.0,Casa,Carta di Credito,Sì,False,180.35166553038766
273.71091365385263,493.1297712193027,1125.7107715676348,1.0,,3.0,,PayPal,,True,288.7943881927171
321.8601696246851,395.87573918133273,1147.1598031303383,2.0,32.0,,Alimentari,Contrassegno,No,True,286.09280656674235
230.83314641854042,310.92175219030867,1746.1707603933226,1.0,33.0,2.0,Abbigliamento,Carta di Credito,No,True,215.29309886636278
236.82531512752297,30.245263801362817,2076.926602807382,5.0,29.0,,Abbigliamento,Carta di Credito,No,False,133.28623670417034
,327.78334617768996,1850.758643826743,2.0,33.0,1.0,,Carta di Credito,No,True,223.27944089432555
240.3350016191688,323.0111844304914,791.452257365502,2.0,24.0,2.0,Abbigliamento,PayPal,No,True,221.87085613873182
297.82739297806484,225.3867758421338,1812.0677496953829,2.0,54.115687750662545,1.0,Alimentari,Bonifico,No,True,221.32972924167257
,169.43501346623077,,2.0,24.0,1.0,Abbigliamento,Carta di Credito,Sì,False,189.18631762342355
279.6863535468762,181.18248362926445,1977.7100148310622,2.0,29.0,3.0,Alimentari,Carta di Credito,No,False,199.99792186221745
303.7905179261439,268.88926350796214,2255.1326865882215,1.0,28.0,5.0,Abbigliamento,PayPal,No,True,238.16203801546058
250.77195315771007,408.53545753669334,1511.9810087455107,2.0,32.0,4.0,Casa,Carta di Credito,Sì,True,254.34661383986304
,320.3495850112671,2867.7501464880343,5.0,30.0,3.0,Elettronica,PayPal,No,True,223.12265236872798
311.1868073431741,463.8558504004464,2683.4030841716913,2.0,25.0,1.0,,PayPal,Sì,True,299.750158791721
261.748299035981,469.76937218259405,1653.377763425187,1.0,39.0,4.0,Abbigliamento,Contrassegno,No,True,279.6049611727687
197.1464572571958,239.1855109982271,1198.9633908960673,1.0,31.0,,Abbigliamento,PayPal,Sì,False,176.52888192806603
286.0414279698599,290.74430922996044,2286.159964188079,1.0,41.0,3.0,Casa,Carta di Credito,No,True,238.44400675391807
245.095428373652,494.0162085315234,3703.619529370271,1.0,40.0,4.0,Alimentari,Carta di Credito,No,False,183.43190607353986
203.68812777191238,427.16584279942543,1877.735495251542,0.0,32.0,,Alimentari,Carta di Credito,,True,236.3938167257838
320.6319045651885,,1521.2238286453376,0.0,37.0,3.0,,PayPal,No,False,174.20134501316673
,435.33877325844895,2327.050181622553,2.0,30.0,1.0,Casa,PayPal,Sì,True,240.74721254788594
150.06953868486477,408.0617794447737,1904.9431835529738,2.0,15.0,2.0,Elettronica,Carta di Credito,No,False,
252.91946752186522,333.46782054410005,2169.5107736012446,1.0,41.0,,Casa,PayPal,No,True,234.7000799241626
279.0770406942701,119.9507981229728,2045.5428952862312,1.0,36.0,1.0,Abbigliamento,Carta di Credito,No,False,182.7237597840269
249.9661447014195,248.16493572642332,2270.0002529793205,2.0,35.0,3.0,Casa,Carta di Credito,No,True,206.43255306863674
226.98435128139286,464.3401916316961,1961.7460348078782,0.0,30.0,6.0,Elettronica,,No,,258.79423313020527
258.3932400036681,245.49609736963936,1935.7933932875017,3.0,29.0,6.0,Elettronica,Carta di Credito,Sì,True,208.64544921272585
216.05827810696036,,1489.2852591663493,2.0,27.0,2.0,Elettronica,Carta di Credito,No,False,178.1272247733589
253.32683490570304,,1998.469545755195,2.0,54.115687750662545,4.0,Alimentari,PayPal,No,False,177.7561718239917
253.90605059968735,44.76994190284893,2178.865001588889,2.0,33.0,3.0,Casa,Carta di Credito,Sì,False,146.98400787069835
226.9185829308542,462.3235588262069,1331.3936368555396,3.0,31.0,2.0,Elettronica,Carta di Credito,No,,258.35635911328916
273.7172024210198,36.55149889734416,2031.324920417738,3.0,26.0,4.0,,PayPal,Sì,False,153.02405087971314
,427.26048250016845,1028.3062275878433,1.0,,4.0,Elettronica,Carta di Credito,No,True,
310.7629106031879,336.73598384551207,1804.4136305183997,0.0,30.0,3.0,Abbigliamento,Carta di Credito,No,True,262.40225045524755
,333.412151381335,1538.8856512727057,2.0,35.0,4.0,Elettronica,Carta di Credito,,True,225.03352467642708
329.4325627863342,448.0832003403102,1837.6392634568683,1.0,37.0,7.0,Elettronica,,No,True,306.5412414952601
263.51752176978675,65.8206629135101,1950.0895720934436,2.0,25.0,3.0,Abbigliamento,Contrassegno,,False,156.5049597589464
220.60174967224833,495.84923765957234,2485.964495718676,1.0,37.0,4.0,Alimentari,Carta di Credito,Sì,True,266.45564613399586
251.8165123265269,183.85369855706293,2703.530537280168,1.0,30.0,4.0,Abbigliamento,Carta di Credito,Sì,False,187.06436573038232
188.88856351750363,256.71073414972057,1521.3743010829917,2.0,35.0,,Casa,Contrassegno,Sì,,178.45750200366797
273.1302013087137,496.4546631683019,1913.6442515847452,2.0,25.0,1.0,,Carta di Credito,No,True,290.5014996048474
260.1250952891887,284.1871806970365,1593.6439758917206,2.0,25.0,1.0,Abbigliamento,Carta di Credito,No,True,220.3187018537053
186.47460449539682,30.95189989441538,,1.0,36.0,3.0,Abbigliamento,,Sì,False,109.72287221602302
270.41317060140585,343.1670981100813,,,36.0,4.0,Abbigliamento,PayPal,No,True,245.3567147337273
297.85752330497417,496.4330856814999,1427.3125426133324,,36.0,4.0,Abbigliamento,Carta di Credito,No,True,305.058687356937
301.2818621256408,85.1309271025226,1433.656888631881,2.0,31.0,2.0,Elettronica,Carta di Credito,,False,182.38020919357717
334.96163496187586,50.22167861701504,1507.6152757061902,3.0,35.0,3.0,,PayPal,No,False,189.54732106604243
275.15293415892876,420.49045199507134,2412.7017714446897,1.0,35.0,5.0,Elettronica,Carta di Credito,No,True,270.7236026779858
221.3647833163577,211.92726812818123,1992.9730196863286,1.0,25.0,3.0,Casa,PayPal,No,False,179.2605720966332
272.52753119501324,483.5770284387761,1826.5560189160421,1.0,21.0,1.0,Elettronica,Carta di Credito,No,True,285.53687412913945
299.8052713193374,355.08849853162246,2109.735290185587,1.0,,3.0,Alimentari,Carta di Credito,Sì,True,260.62918521915543
200.03530842870305,386.1509879969677,2480.3565594075108,3.0,31.0,2.0,Casa,PayPal,No,True,222.0629506134418
225.63941471903806,62.553856622326585,2612.0086813859743,5.0,29.0,2.0,Casa,Contrassegno,No,False,137.385864346217
