Numero di Visitatori,Soggiorno Medio (giorni),Entrate da Turismo (Euro),Tipo di Attrazione,Mese,Provenienza dei Visitatori,Metodo di Trasporto,Alloggio,Soddisfazione Cliente,Predict
26626.106322253672,23.42342999761503,495932.7659574826,1.0,1.0,Locale,Auto,B&B,False,162093.08294837162
59616.27793700763,24.47651294712732,586794.9984255284,3.0,2.0,Internazionale,Auto,Hotel,True,
51271.741858708876,21.988423062543056,578366.2553816861,2.0,0.0,Locale,Auto,Hotel,True,199146.14754386028
50607.56209345647,21.180273864133035,635789.1052044635,1.0,0.0,Regionale,Nave,Appartamento,True,216040.71260806726
52870.583150932805,17.862742625224772,487771.4637451363,2.0,1.0,Locale,Auto,,False,172767.13069900728
46539.635199229175,13.117675529238978,419321.75662802125,2.0,3.0,Internazionale,Nave,Hotel,False,149066.74458802096
63709.85817980899,8.202891342981612,380411.2241768651,3.0,,Internazionale,Auto,Hotel,False,145978.89634296403
51229.95325043013,0.9644878069414509,558797.1110458678,2.0,1.0,Locale,Aereo,Hotel,True,193254.5099389754
,28.456155404602715,357202.3432236711,0.0,0.0,Regionale,Aereo,,False,135821.03427904157
49268.9781066944,10.84244306496354,429118.58325025585,3.255510211374088,0.0,Regionale,Aereo,Appartamento,False,153370.06402842395
41674.47774680541,21.793614237591704,527299.8620362103,3.255510211374088,0.0,Internazionale,Treno,B&B,,179027.99748426577
51156.049902582476,25.869046994448983,543750.5730359548,4.0,0.0,Regionale,,Appartamento,True,294808.4633826443
54421.6901100681,21.01894261321396,586786.5467870308,,2.0,Internazionale,Nave,Hotel,True,203247.20909114325
54550.67622765456,16.48398631342129,629522.7317666427,3.0,1.0,Internazionale,Aereo,Hotel,True,216132.75764382008
36276.287368597914,2.2705247286808627,487140.6565214006,4.0,1.0,,Treno,Hotel,False,164281.14064071912
60948.61303292235,8.139666281283272,468035.32475399575,,3.0,Locale,Auto,Appartamento,False,170885.5039426599
36555.47132961014,24.99186392209896,559334.4399074261,4.0,1.0,Internazionale,Treno,Hotel,True,186078.8676370329
54035.0783075256,28.405980811786268,569378.8619602286,2.0,2.0,Locale,Auto,Hotel,True,197831.59774183139
65580.64491546937,25.25102856055255,530541.4503156947,1.0,0.0,Internazionale,,Hotel,True,
51191.89694794738,5.830215943299333,508641.68464654195,3.0,1.0,,Nave,B&B,,178189.05386793628
53338.409211612336,24.904368215910118,512972.0671968021,1.0,0.0,Internazionale,Auto,Appartamento,True,180561.02476484684
51914.15772998111,13.63310348849108,463889.42131145485,0.0,2.0,Locale,Nave,Hotel,False,165123.905258427
55716.24068530485,1.8018877800932875,672389.6434661007,2.0,1.0,Regionale,Treno,Hotel,True,229575.41338248263
50845.569692789846,24.607987714127002,,3.0,1.0,Regionale,Auto,Appartamento,False,171027.16424890675
34820.72252731395,7.875117729514183,450714.21566111344,1.0,5.0,,,Hotel,False,152624.82596199104
79829.39425291763,24.37869878888489,425993.1863579856,0.0,2.0,Regionale,Treno,Hotel,False,151990.5923812496
41664.58187933845,6.804493111749011,518843.9538549778,2.0,1.0,Locale,Auto,,True,176485.87709616256
56111.91945167801,2.2302891914673206,603919.4999689636,2.0,0.0,Locale,,Hotel,True,209232.20971652804
49508.3524949896,22.973368009072143,608560.433619289,4.0,4.0,Regionale,Auto,,True,207323.10633328147
52523.308685464086,10.308601190670943,490331.6569939862,1.0,1.0,Locale,Auto,Appartamento,,173361.35144092792
52606.636235918864,5.152178390382188,434557.4979079335,1.0,,Internazionale,Treno,Appartamento,False,156670.7674903395
45301.94809119656,12.514116183473277,443070.66691768257,1.0,0.0,Regionale,Auto,Hotel,False,155572.37412090306
52602.013362336285,12.941597952141251,,4.0,1.0,Regionale,Auto,Hotel,False,160345.51987233822
44311.47318951012,15.705918338896437,583714.1241855414,3.0,2.0,Regionale,Treno,B&B,True,197270.57385041748
46796.20468393074,12.92716353559151,320253.4799617387,2.0,,Locale,Treno,Appartamento,False,119474.54633048696
58895.71409212807,23.078557334084014,591908.6478804201,2.0,1.0,Regionale,Aereo,B&B,True,207020.85141019005
35925.89983567507,4.754861763033036,567710.0648443099,,0.0,Regionale,Treno,Ostelli,True,188276.7693711305
44791.10659310869,9.048810713595662,449939.7673732931,1.0,1.0,Regionale,Nave,Hotel,,157377.68350854228
,10.083415482941696,406128.8079758605,1.0,1.0,Regionale,Auto,Hotel,False,134529.48070587614
54670.1617020646,25.132351654622774,477771.7659101888,0.0,0.0,Internazionale,Aereo,Hotel,False,170666.61062408893
56297.02957876649,27.7698585665422,415159.616833125,3.0,1.0,Regionale,Aereo,Hotel,False,152696.99983932075
61621.85394699765,10.140694324446054,472239.263023293,4.0,1.0,Locale,Auto,Hotel,False,172483.50588048671
45398.968957723344,19.70466012880361,513144.2373460282,1.0,1.0,Internazionale,Auto,B&B,True,176642.95568267014
57177.13811943653,23.618950375684662,417993.5006647494,4.0,2.0,Locale,Aereo,,False,153987.41925914306
43170.03616859868,1.4927870838388635,563517.1026431844,4.0,,Locale,Treno,B&B,True,190640.94887725465
36594.72090240739,,513415.92929580586,2.0,1.0,Internazionale,Treno,Ostelli,False,172322.53923994544
51438.66057375133,24.590202731171786,294877.2905227487,2.0,0.0,Locale,Auto,Ostelli,False,
50815.03140371507,8.436920741391168,581396.1583064479,4.0,0.0,Locale,Treno,Ostelli,True,199827.1631937919
45664.59341830504,8.886538174568857,310638.27163446206,1.0,1.0,Regionale,Treno,Hotel,False,116023.97819949113
74055.71695914771,17.542075592700467,596086.7190098661,4.0,0.0,Locale,Treno,Hotel,True,215854.67418253366
54798.03540399238,17.398328500356122,723568.073750099,2.0,3.0,Regionale,Auto,Ostelli,True,244469.8398270259
60914.34970664809,1.7084039268243267,473417.4467913441,2.0,2.0,,Auto,Hotel,False,172482.80889072726
52923.77180497871,13.048463716370225,502034.59502126847,,2.0,Internazionale,Auto,Ostelli,True,177072.8644088699
44108.478686512826,,483091.46151285607,1.0,0.0,Internazionale,Auto,B&B,False,
46118.62202693399,,510290.66777761444,0.0,1.0,Regionale,Auto,Appartamento,False,176146.51134675133
54519.566074534094,16.626105379095538,540972.9357363856,1.0,1.0,Internazionale,Treno,Appartamento,,189551.86375818274
47505.49774101382,6.49611098680149,582432.2539123717,0.0,1.0,Internazionale,Nave,Appartamento,True,198482.42504421843
31087.07342303411,15.678980818926815,550310.7007569225,1.0,0.0,Locale,Nave,Hotel,True,180636.9469385938
63331.053683555736,13.42781921853937,437332.3797957191,2.0,1.0,Internazionale,Aereo,Hotel,False,162865.6407804936
51003.90964556193,18.187342749733418,631526.5531516145,3.0,1.0,Locale,Aereo,Hotel,,214960.52076826533
56988.37142926828,26.58340915437482,469089.135689161,0.0,0.0,Internazionale,,Appartamento,False,169220.92642138244
38531.81670830266,27.249363343236947,464093.34766942455,1.0,0.0,Locale,Aereo,B&B,False,158494.1126549787
36780.24002256267,10.669763389702636,,,1.0,Internazionale,Auto,Hotel,False,163790.7551774507
40002.184978932346,29.667859894652292,285339.60327305703,4.0,2.0,Internazionale,Auto,B&B,False,105603.77347138328
29471.745448064048,13.815896862111874,378864.9055015604,0.0,0.0,Regionale,Aereo,Hotel,False,128395.34437450016
67975.82036329058,21.86505447747819,516858.41380443977,3.0,3.0,Internazionale,Treno,Hotel,True,189046.0343229772
,17.22761315916404,392549.94013904466,1.0,0.0,Regionale,Aereo,Hotel,False,139065.75005272342
57138.79681163261,6.15997642591942,632397.075231499,4.0,0.0,Regionale,Aereo,,True,218289.320975266
54800.18978907319,23.54250289890484,534327.127796699,1.0,2.0,Locale,Treno,Ostelli,True,187698.4332335463
,10.85352971244602,617202.0823898592,0.0,0.0,Regionale,Auto,Hotel,True,211425.71788824268
29664.306061871044,17.356628322944204,508384.56394721265,3.0,2.0,Locale,Nave,Appartamento,False,294808.4633826443
45900.98753453541,14.658936328725545,468660.4469015088,3.0,1.0,Internazionale,Aereo,Hotel,False,163549.22783772033
24924.89280720421,15.912297915755058,436856.10108872503,2.0,0.0,,Aereo,Appartamento,False,143519.6767302196
54766.39218560844,11.27936366506763,440425.439708808,3.0,1.0,Regionale,Auto,,False,159511.42800544662
32229.092713055674,13.385456494056223,461892.2906569247,2.0,1.0,Locale,Auto,Hotel,False,154682.63355360524
34395.59790962037,6.373167523379276,413798.90537786187,4.0,0.0,Regionale,Treno,B&B,False,141338.27056816872
54153.108774451204,0.9760309961609837,545070.3914825477,2.0,1.0,Internazionale,Nave,,True,190598.07183198992
59494.59990983711,5.514693515761637,452846.76907757483,0.0,0.0,Locale,Treno,Ostelli,False,165601.330678191
35975.00493249478,18.586634651371128,608931.3427057397,1.0,1.0,Locale,,B&B,True,200667.1052779693
51041.15689331747,27.91225738179118,587982.79395203,4.0,2.0,Regionale,Treno,Hotel,True,201916.21663226772
52428.14204987539,4.381896816483439,598382.2312539947,0.0,3.0,Locale,Treno,Hotel,True,205728.7404011361
44129.3066413979,24.622843473968945,536206.7433794009,1.0,0.0,Internazionale,Treno,Hotel,True,
47520.4177785742,13.126258707942283,626766.1222463284,3.0,1.0,Regionale,Auto,,True,211790.64556318562
,22.958521890705534,577783.3184085186,,1.0,Locale,Auto,Hotel,True,196598.68766818906
46445.5359441787,28.611493059281056,474034.2777756144,0.0,1.0,Locale,Auto,Hotel,False,165433.05130477366
63538.27200708118,,399184.2887836967,2.0,0.0,Regionale,Auto,B&B,False,151524.82263864958
49615.95980438753,21.961185630097805,412047.9043794003,2.0,2.0,Regionale,Nave,Hotel,False,148422.75121601383
61035.34406920067,20.801947440653734,568867.1450104768,2.0,1.0,Locale,Aereo,B&B,True,294808.4633826443
51112.83167290843,,327114.7397487107,1.0,2.0,Internazionale,Aereo,Hotel,False,123691.03776106743
48756.152804486104,13.530520201656607,414041.8494231815,2.0,0.0,Internazionale,,Hotel,False,148591.03122919748
32634.937681762407,28.44703427307841,562959.8836533362,0.0,2.0,Regionale,Aereo,,True,185205.43393688204
55454.65107065433,11.170095505520091,408880.5083645312,2.0,1.0,Locale,Nave,,False,150391.8780446865
56521.71108377353,12.049957854429355,582404.6582002072,3.255510211374088,0.0,Locale,Auto,Hotel,True,202982.45300194892
65968.31944944931,14.850388625939539,460622.11542377964,3.0,0.0,Internazionale,Auto,Hotel,False,171171.39435185856
59888.610729449676,9.170410250829773,562178.6765445909,0.0,2.0,Locale,Auto,B&B,True,
50099.45580332241,28.6741750018051,372910.0669640382,0.0,2.0,Regionale,Auto,Hotel,False,136922.74799087265
37322.04432787824,3.7461569192662445,593523.4692520911,1.0,1.0,Internazionale,Auto,Hotel,True,196718.26293956646
48955.89104449434,10.15705654085756,448494.75914161827,0.0,1.0,Internazionale,Auto,Hotel,False,159026.37326473265
54904.630020269324,18.029167554994057,535611.9071164189,4.0,0.0,Regionale,Aereo,B&B,True,294808.4633826443
59588.49123004897,,439495.76483921136,0.0,1.0,Locale,Treno,Ostelli,False,161642.9750667879
69265.07113341813,16.084858230227216,538213.580558944,4.0,2.0,Internazionale,Aereo,Hotel,True,
63475.90554182165,8.049187100937942,510020.3904733659,1.0,2.0,Internazionale,Aereo,Appartamento,True,184744.2699129206
52943.464658911944,17.757966734010164,548827.3061078325,1.0,2.0,Locale,Auto,Hotel,True,191120.1241618057
37191.18384857394,22.792828191406496,456689.6534572079,1.0,0.0,Internazionale,Auto,Hotel,False,155602.68796144935
58046.75078576827,,655699.2039182883,3.0,2.0,Locale,Auto,Appartamento,True,225733.73656837063
56835.37987408953,13.520065055527997,488427.2533047402,3.0,1.0,Internazionale,Auto,Hotel,False,174946.46592846685
72007.63657606591,24.884977357824873,440192.8991550516,0.0,0.0,Locale,Treno,B&B,False,168061.68803454842
59181.91044882425,18.594328495008686,483321.54145764426,4.0,1.0,Locale,Nave,Appartamento,False,174588.21766170536
39886.13687917268,3.486972548212399,584968.3026778373,3.0,0.0,Regionale,Aereo,Hotel,,195434.15924293755
,3.9722346354464877,690714.3494171228,1.0,0.0,Locale,Aereo,,True,232338.5963998616
45500.42706084214,22.337221518095628,534009.1510520498,1.0,0.0,Locale,Aereo,Appartamento,True,182953.15884603604
69784.95312527614,25.323399583586706,540754.0784225484,1.0,1.0,Internazionale,Auto,Hotel,True,197118.9000894026
38647.41273538236,8.381950089306917,567605.8384303658,0.0,,Locale,Treno,,True,189605.4578968009
42009.42140878879,27.63529420143761,433119.0326871488,1.0,1.0,Regionale,Auto,Ostelli,False,150940.62051053904
69656.03299040081,3.5902783253222936,581105.9502670002,1.0,1.0,Regionale,Treno,Appartamento,,209160.00157530047
40347.31773750815,16.670925952141875,414110.6434868695,2.0,2.0,Locale,Aereo,B&B,False,144407.25191481493
39921.63519168952,10.975075376504309,477913.10100513836,0.0,2.0,Internazionale,Auto,Hotel,False,163334.74789738626
37150.4159022539,0.6266085412142075,663360.411630562,1.0,0.0,Internazionale,Auto,Hotel,True,217583.53144029557
49633.283066990996,,449467.4199536231,3.0,1.8192667088388248,Regionale,Auto,Hotel,False,159657.46751958242
47075.176627771776,24.976388302436963,566297.0020730091,1.0,2.0,Internazionale,Treno,Appartamento,True,193426.88893578862
79829.39425291763,28.4023504418168,564119.8419919524,3.0,0.0,Locale,Auto,Hotel,True,199587.55525958823
43196.69434639256,25.25102856055255,555835.6684979219,4.0,0.0,Regionale,Auto,Ostelli,True,188349.84772257286
56245.90478150076,17.01563259448425,587239.6057115175,4.0,0.0,Locale,Auto,Appartamento,True,204295.63410420562
55344.74794908496,0.15302610063428368,591315.41411008,3.0,1.0,Locale,Auto,Ostelli,True,205067.59820756648
43255.324708657674,13.575287375996693,603608.9635840831,1.0,2.0,Locale,Treno,Ostelli,True,202710.5514295538
40362.01770422898,16.516852319777097,536234.2654131756,,2.0,Internazionale,,Ostelli,True,181051.88847606716
60110.347307869895,7.398083209923559,625040.7943815412,1.0,0.0,Regionale,Treno,Hotel,True,217567.6119683973
51942.90206532607,,419388.3966921852,4.0,0.0,Locale,Auto,Hotel,False,151788.77004031857
40696.89561735763,3.075326143518533,535322.599500155,2.0,1.0,Internazionale,Auto,B&B,True,180945.62765872528
41178.54303083444,9.395464596270669,679514.0375438812,4.0,0.0,Internazionale,Aereo,B&B,True,224444.28277858155
47472.70313021935,4.2885587404831815,633250.6415885849,1.0,0.0,Locale,Auto,Hotel,True,213711.74404168516
55074.41774990458,4.78350294195473,417640.0988988913,4.0,1.0,Locale,Nave,Hotel,False,152830.03854461966
42747.23751892011,9.33021013848222,416523.4128950883,3.0,0.0,Regionale,Auto,Hotel,False,146331.24262798656
69020.13113901351,13.895281307538838,504208.77918067557,4.0,1.0,Internazionale,Auto,Appartamento,True,185773.4993237094
24837.270262417165,18.666678570341933,999977.480450842,0.0,,Regionale,Aereo,Hotel,False,138551.96676025086
,21.39981297631003,562062.2352728844,0.0,2.0,Regionale,Auto,Hotel,True,194728.86773623002
48400.82977918156,28.45478951621964,541275.6977497609,2.0,0.0,Locale,Auto,Hotel,True,186583.52421451904
44198.521704492356,9.07318178614472,577095.7659996849,2.0,0.0,Locale,Aereo,Hotel,True,294808.4633826443
48109.75818274339,14.457916203813001,438376.5519791357,2.0,0.0,Internazionale,Auto,Hotel,False,155568.2446851124
45238.74031686172,1.7764956867792536,462421.79743039503,2.0,2.0,Internazionale,Treno,Appartamento,False,161346.30938754935
49357.091448789084,24.75112462207258,322607.80028954125,4.0,0.0,Internazionale,Treno,Appartamento,False,121461.68581125692
53860.981632288924,7.337083705023284,576649.7568359561,4.0,0.0,Regionale,,Ostelli,True,199926.21786693129
40266.05977762034,4.923191503222424,476608.79369097017,0.0,0.0,Internazionale,Treno,Appartamento,False,163115.66799610123
41892.65976005321,23.259025796288807,458000.3993522681,1.0,,Regionale,Aereo,Hotel,False,158346.64968570703
53988.249488103604,9.618863152624359,529048.3174426552,2.0,0.0,Internazionale,Auto,Hotel,True,185709.01997684836
44796.174954884445,12.62656596845426,667545.1713077859,1.0,1.0,Locale,,Hotel,True,222661.838869778
61448.82642057706,6.3336589449648955,,0.0,2.0,Internazionale,Treno,Hotel,True,192980.95591904016
41775.784240098656,4.873217783558723,537333.8839231113,4.0,2.0,Internazionale,Aereo,Appartamento,True,182088.8572969827
46757.5333135195,7.7575568362956915,438997.8567041203,3.0,0.0,,Treno,Appartamento,False,155078.72366799583
58089.746175265595,24.23012341541385,407045.221818682,2.0,2.0,,Nave,Appartamento,False,151158.83963323737
48592.835681460754,25.744865376692616,529429.7340794222,2.0,2.0,Internazionale,Auto,B&B,True,183125.73806455702
40822.560087247184,20.644475483446712,589332.1355453671,2.0,1.0,Internazionale,Auto,Hotel,True,197211.3207072337
52401.562264037675,18.748915464460104,494851.2331817695,3.0,4.0,Regionale,Aereo,Appartamento,False,174656.7510865497
34249.26102804761,13.805623272803754,573516.777464288,2.0,1.0,Internazionale,Nave,Hotel,,189180.0637533102
45820.87530636616,12.64985303218628,562434.2691329159,,1.8192667088388248,Locale,Aereo,Hotel,True,191641.31839305782
,24.383520030474674,,0.0,2.0,Regionale,Treno,,False,133743.39494500743
53035.78612448789,21.56711971791133,517773.6508922413,,1.0,Locale,Nave,Hotel,True,181850.18832991633
57625.454548890775,19.560987398641377,672832.9869859188,2.0,1.8192667088388248,Internazionale,Nave,Appartamento,True,230663.02337022102
66643.21905720996,21.109173670550543,646638.5483680093,4.0,1.0,Locale,Auto,Hotel,,227313.97403900773
58468.53810819165,28.038665167679195,563012.1912726243,3.255510211374088,1.8192667088388248,Regionale,Aereo,Ostelli,True,198138.1264358831
52996.152220617434,,613537.3986009982,0.0,1.0,Regionale,Auto,Hotel,True,210559.29569060818
54730.29784230419,11.917935317228407,499914.38847729523,3.0,3.0,Regionale,Auto,Hotel,True,
66015.673542451,13.439917628860886,696336.5540069109,2.0,1.0,Internazionale,Treno,Ostelli,True,241909.20297329876
59266.27596764325,8.10910798107545,421770.6441140053,2.0,,Regionale,Auto,Ostelli,False,156164.7312180232
37549.13506133182,6.676399522399528,508855.2210178934,3.0,0.0,Regionale,Aereo,B&B,False,171431.73383603393
37469.93704350878,11.465794295069127,489077.3584164516,1.0,1.0,Internazionale,Nave,Ostelli,False,165458.37604668987
69358.72550007493,9.101529662115851,786905.3089535257,2.0,1.0,Regionale,Auto,Hotel,True,270751.3554360952
51844.59648040505,23.417362397221893,394289.94035342254,,0.0,Regionale,Auto,B&B,False,144209.4803462293
54099.83806167241,20.28702829345377,601827.2543221326,4.0,1.0,Locale,Auto,Ostelli,True,207598.89532747594
53863.33119628581,14.117470819909956,532954.7385961406,1.0,3.0,Locale,Aereo,B&B,True,186818.28717698512
64202.97568145469,,,1.0,1.0,Locale,Auto,,True,199141.5767922898
53837.58052452362,4.247368158698079,598654.7669585822,3.0,0.0,Locale,Treno,Hotel,True,206515.8203498365
42218.35912885484,12.825109747609902,462900.36580843414,2.0,0.0,Locale,Auto,Appartamento,,159979.68930695765
40270.96511731806,24.91060550108012,,2.0,3.0,Internazionale,Auto,Ostelli,True,219088.8523927135
61209.21042835679,6.189814581601213,300494.63652551116,2.0,0.0,Locale,Treno,B&B,False,120753.39617183173
47329.78984341198,10.862313849412505,318559.77511885634,1.0,1.0,Locale,Treno,Appartamento,False,119233.02745736288
64594.65111495095,0.9217971724782204,373077.552980704,4.0,0.0,Internazionale,Treno,B&B,False,144221.39145168668
79829.39425291763,7.99356808938828,512202.5499392938,0.0,0.0,Regionale,Aereo,B&B,False,175954.46344618296
47694.769320905,,535677.625444257,3.0,0.0,Locale,Treno,,True,184551.2722937296
52059.20179498696,1.3668224474791801,519896.1320631168,4.0,0.0,Regionale,Auto,Ostelli,,181999.24051642852
48492.74539175542,21.586114805694038,579649.7967315749,3.0,1.0,,Auto,Hotel,True,
27952.516561960107,8.079379095724864,704378.9689018045,2.0,3.0,Internazionale,Auto,Hotel,True,225290.3489515214
42951.88424986883,6.411702011584337,537363.722078071,4.0,0.0,Internazionale,Auto,Hotel,True,
57757.576489466126,25.92927587798622,549516.9506606603,2.0,0.0,Locale,Auto,Appartamento,True,193734.27344293112
48975.379612658326,17.280187404876067,607981.2103697372,0.0,2.0,Locale,Treno,Hotel,True,206882.05291725034
54024.54126883229,14.164919854995851,533189.2176631109,0.0,1.0,Regionale,Auto,Appartamento,True,186969.03593334943
37118.38150497462,4.314438508326165,457261.3933591974,2.0,4.0,Regionale,Aereo,Appartamento,False,155738.00876024654
45495.471135504486,3.8076232600079605,413145.5979504463,2.0,1.0,,Aereo,Hotel,False,146691.8149528861
63456.59262063571,0.4985271101049493,999977.480450842,2.0,1.0,Internazionale,Auto,Hotel,True,177624.11763489858
48469.017653499985,7.790600066584517,513574.77208649175,3.255510211374088,0.0,,Auto,Hotel,True,
51455.00648581024,28.959324852498252,522271.9417589719,,0.0,Regionale,Auto,,True,182409.2857705967
53096.08961643561,5.06287171521143,543437.9464933486,2.0,1.0,Regionale,Aereo,Hotel,True,189579.82875622236
,29.841149527010273,536303.4902282243,0.0,0.0,Locale,Auto,B&B,True,186741.3103578003
33269.51208191061,24.76316757230205,,1.0,1.0,Regionale,Auto,Hotel,,153005.27491483185
45518.72585743568,1.0468163171866551,451263.09801114193,4.0,0.0,Regionale,Aereo,Hotel,False,158139.0923320604
49559.25887518465,16.708880172061633,578598.2766320823,3.0,1.0,Regionale,Auto,Hotel,True,198359.71242721702
,23.66064276000136,679793.8215785546,1.0,2.0,Regionale,Auto,Hotel,True,231477.95441890907
44362.660938008514,0.5875375557764639,443364.4472388358,0.0,1.0,Internazionale,Auto,Hotel,False,155190.66464065498
31026.682602966226,12.607090791881543,,0.0,,,Aereo,B&B,True,190330.70393208263
42140.009870348564,26.664126025105425,575647.5562466744,1.0,1.0,Regionale,Aereo,Appartamento,True,193764.4718091766
,24.074920981710243,499208.7184666042,2.0,,Locale,Auto,B&B,False,173224.06520512045
78855.91125587324,20.80485652312721,533914.222623602,4.0,0.0,Regionale,Treno,Hotel,True,199603.02241501719
60557.515370368055,1.3240634274617502,650877.0150930125,0.0,0.0,,Aereo,B&B,True,225541.8622130878
73401.3703167165,9.651514354008512,,2.0,0.0,Internazionale,Auto,Ostelli,True,176716.1422547706
47260.62494782899,,305440.5992894438,2.0,1.0,Locale,Nave,,False,115262.89226074763
46804.47570543616,14.6842790172023,462936.5500698166,3.0,,Regionale,Aereo,Hotel,False,162283.80287366305
44985.229829421034,14.157649652191772,577100.441398125,4.0,2.0,Regionale,Treno,B&B,True,195623.547334148
43251.67384698649,20.234549862502266,486406.00896118156,2.0,2.0,Locale,Auto,Hotel,False,167548.0396118477
41517.950690152684,9.239728327671031,580186.1161354717,1.0,1.0,Internazionale,Auto,Appartamento,True,194815.01018571787
46671.42276606697,8.109492517912006,560641.4542650343,1.0,2.0,Locale,Aereo,B&B,True,
62508.446288197374,24.783768654246956,387634.32092592795,1.0,0.0,Regionale,Treno,B&B,,147544.7194218771
45556.85892648688,20.049928033465502,413891.2734094421,2.0,1.0,Internazionale,,Hotel,False,146946.21148607606
,4.346017826540085,557171.5262251563,3.0,3.0,Regionale,Auto,,True,188475.43830571597
67456.60729542098,28.460506255209783,661460.5711040525,1.0,0.0,Locale,Treno,Hotel,,232166.67497892625
41066.25719587957,3.159351148784555,597589.7050681432,2.0,3.0,Locale,Treno,Hotel,True,199810.44011838274
53724.55456860127,9.003962114638727,547043.148201105,0.0,1.0,Internazionale,Auto,Hotel,True,190975.22174463212
,20.01360454718545,476452.4994524915,1.0,1.0,Locale,,Appartamento,True,179549.57795095938
59594.206653367575,5.817494012348377,572140.14088192,0.0,2.0,Regionale,Auto,Hotel,True,201439.14559125976
,3.79053572341705,385096.9366311988,4.0,2.0,Locale,Treno,Hotel,False,149850.96480886324
,28.804163986553185,480357.7616442536,1.0,1.0,Internazionale,Treno,Hotel,False,170231.39932077646
50192.74779778132,17.174040332733398,427725.643125491,0.0,0.0,Locale,Auto,Hotel,False,153414.06683653794
44438.85294097979,0.9594409162846473,776265.3940973927,3.0,0.0,Regionale,Aereo,Hotel,True,255099.64469970771
40017.61216520141,12.2213941032268,610860.242302778,1.0,2.0,Regionale,Aereo,Hotel,True,
50393.002836174244,8.706361809004786,416292.60600185907,4.0,0.0,Regionale,Aereo,Appartamento,False,150085.08321864484
38904.11262776768,7.736524544253887,999977.480450842,2.0,4.0,Locale,Auto,Appartamento,False,150361.33038926424
44710.51802293877,26.44869622600387,332849.18585641054,1.0,1.0,Regionale,Treno,Hotel,False,294808.4633826443
54183.95536841102,9.25957924811566,431921.5009159496,2.0,0.0,Locale,Aereo,B&B,False,156668.82795899038
59931.04585324061,26.733456798325154,616114.4146792316,1.0,2.0,Regionale,Auto,Hotel,,214800.0473303898
65310.41988706019,7.5414694284941755,453343.98162157886,2.0,0.0,Internazionale,,Ostelli,,168658.80443000374
58423.7372858578,21.738461873063475,361349.2251026927,1.0,0.0,Locale,Treno,Appartamento,,137616.83617373672
57060.30892272244,15.82725650572921,562181.7559661291,3.0,1.0,Regionale,Aereo,Hotel,True,197185.28125119998
51697.32711864943,27.6103084483327,382453.55000145047,4.0,0.0,Locale,Auto,Hotel,False,140585.52855975984
50757.929769508475,2.0282716480540044,623259.5772663002,1.0,1.0,Internazionale,Treno,Appartamento,True,212357.03806464432
,17.709339341204153,589683.8475997562,3.0,1.0,Regionale,,Hotel,True,203582.93565996195
56338.72348467146,3.9817367025297745,740871.7491534278,0.0,0.0,Locale,Aereo,Hotel,True,250430.88648836405
