Tasso di Mortalità,Numero di Visite Ospedaliere,Incidenza di Malattie Cardiovascolari,Fascia di Età,Stato di Salute,Numero di Vaccinazioni,Tipo di Malattia,Area Geografica,Stato Economico,Emergenza Sanitaria,Predict
6.04417889290349,2255.1180496851193,134.55438134420524,3.0,0.0,125.0,Oncologica,Sud,Basso,False,943.3135342773093
5.530917335502096,2075.4098002728842,207.17652424899384,3.0,0.0,95.0,Respiratoria,Nord,Basso,False,893.2168773838519
3.062414485021053,1632.8579713545644,147.3392547056827,3.0,1.0,104.0,Respiratoria,Sud,Medio,False,698.2449649535306
6.64233850033747,3651.8252207717815,,1.0,0.0,94.0,Cardiovascolare,Sud,Medio,True,1540.1567707255729
7.948807110086326,2932.0848866662154,233.0514576638877,0.0,1.0,116.0,Cardiovascolare,Centro,Basso,True,1242.7493919656526
5.984142805914969,,212.51119626972897,2.0,0.0,109.0,,Sud,Alto,False,88.0949323357874
4.890801564049908,,194.67557621996718,3.0,2.0,104.0,Cardiovascolare,Sud,Basso,True,2033.455609214911
4.736629807360919,1380.4207236392763,216.50894161642762,1.0,1.0,,Cardiovascolare,Centro,Basso,False,617.4209719406388
6.664008316733452,506.7711561766702,247.2984128612083,1.0,2.0,,Cardiovascolare,Nord,Medio,False,277.1979863290306
6.950438304367822,1488.8143410563598,209.26683589220787,2.0,0.0,77.0,Oncologica,Sud,Medio,False,658.9057871902063
4.844080608377517,3606.2146451487297,394.5615393481845,2.0,2.0,96.0,,Sud,Alto,True,1530.0357897399278
2.0394123675186018,4068.8893848752828,129.89779562019538,3.0,2.0,109.0,Cardiovascolare,Centro,Alto,,1667.425092636172
3.96385015204871,4121.446837888724,283.18715283785065,1.0,0.0,99.0,Cardiovascolare,Sud,Medio,True,1733.8348810068449
6.638349827080704,,80.31957183281497,,2.0,91.0,Oncologica,Centro,Medio,True,1799.5011615703206
5.7980147082324835,3883.015030012909,249.67396655096672,4.0,1.0,105.0,Cardiovascolare,Nord,Basso,True,
2.8743427387393212,3033.757040437777,216.13958425579915,3.0,2.0,87.0,Cardiovascolare,Centro,Medio,True,1279.2446914518507
3.409735156842211,2173.4833033218583,174.59018462725857,2.0,2.0,84.0,Cardiovascolare,Sud,Medio,False,922.370376716921
4.884561274087912,2533.945017430014,189.5843670683238,1.0,3.0,95.0,Respiratoria,,Alto,True,1070.7533170925028
7.798517123377828,4921.409560936341,188.30371590793433,0.0,0.0,102.0,Cardiovascolare,Sud,Medio,True,2025.054939146917
5.923159873646608,2034.5401044217203,264.7460999523296,4.0,0.0,112.0,Cardiovascolare,Centro,Alto,False,894.439871754387
3.7442738481486364,4401.214755882432,231.45788744651477,3.0,1.0,92.0,,Centro,,True,1830.8232685869273
4.881571689461413,448.721018113229,125.83718046331917,1.0,1.0,97.0,Oncologica,Centro,Alto,False,217.53956138428737
2.989064057728572,1339.9901324498649,165.6164684696247,3.0,0.0,93.0,Oncologica,Centro,Medio,False,586.5809935208333
5.703549497058094,4745.756735457019,160.1905324561187,2.0,1.6392105038537175,107.0,Cardiovascolare,Centro,Alto,,1946.9598539196431
4.555374145893972,2382.6455121235135,212.11544144382304,1.0,0.0,106.0,Respiratoria,Sud,Medio,False,1016.9928372825523
9.92928271666405,2962.250485716711,113.31563902032173,1.0,1.0,89.0,Oncologica,Nord,Alto,True,1219.1948859927809
4.389632828162278,4581.426099362796,232.5842821949786,2.0,3.0,96.0,Cardiovascolare,Nord,Medio,True,1902.9457244036118
4.337955112812345,50.20875296232352,180.208997409395,1.0,1.0,108.0,Cardiovascolare,Centro,Medio,False,74.44620040774791
5.962018960999781,4927.6057036572365,115.82926270023187,2.0,3.0,92.0,Cardiovascolare,Centro,,True,2006.391060272964
5.907653811873698,3379.630340430363,106.09551078425302,2.0,0.0,91.0,Cardiovascolare,Sud,Basso,True,1384.280789407421
5.300642060210658,22.119901729361622,214.57989765687358,1.0,0.0,84.0,Cardiovascolare,Centro,Basso,False,73.52192998880672
3.88316832512551,4857.942908380996,149.73843191698532,4.0,1.0,104.0,Cardiovascolare,Sud,Medio,True,1989.2986929274941
6.304568686157328,3181.425536348323,213.32743261939999,2.0,2.0,98.0,Cardiovascolare,Sud,Basso,True,1337.1684443251493
4.333088356190348,3418.4603940085676,199.7411417425758,1.0,1.0,112.0,Respiratoria,Centro,Medio,True,1427.6065001261998
5.783087676649647,1845.1957027992128,158.22197691955324,0.0,1.0,95.0,Cardiovascolare,Nord,Alto,False,785.5448741955511
5.505149700039821,558.9417932906676,,2.0,3.0,103.0,Respiratoria,Centro,Basso,False,295.2692477659218
5.601199066846647,2520.6253690744484,138.70157106504416,2.0,0.0,112.0,Cardiovascolare,Centro,Basso,False,1050.4606189492924
5.192970222178207,4174.056173612385,206.95640153358298,3.4681885355182986,0.0,121.0,Respiratoria,Nord,Basso,True,1731.7093899050287
4.653634764563118,543.084302448782,221.59434456997175,2.0,1.0,103.0,Cardiovascolare,Nord,Medio,False,
9.92928271666405,193.3793293501873,167.79417081193367,3.0,1.0,97.0,Cardiovascolare,Nord,Medio,False,128.58998298365503
6.024112768606388,3186.922588453602,179.57952182163146,1.0,0.0,110.0,Cardiovascolare,Centro,,True,1328.9428919279303
4.307819545907722,523.5857577374087,145.20370388862128,1.0,1.0,92.0,Cardiovascolare,Nord,Alto,False,253.2954142615499
5.160296778840593,3546.4613029590964,253.38810137195418,3.0,0.0,95.0,Oncologica,Nord,Basso,True,1495.500951595225
5.8133843855476215,1104.0369896101847,170.09545021339585,3.0,0.0,84.0,Cardiovascolare,Nord,Medio,False,493.54343090809266
4.016809586399988,3015.9613872842483,79.82869932690892,2.0,0.0,99.0,Cardiovascolare,Centro,Medio,,1230.933164711772
7.019852990691138,3788.076898277463,257.1126693378511,,2.0,100.0,Respiratoria,Sud,Basso,True,1592.6645601123407
5.412942348855245,3081.2562786619023,155.99610812889534,2.0,0.0,107.0,Respiratoria,Sud,Basso,True,1279.9013439034295
5.250118201176091,1523.388820442761,176.6719459149817,3.0,1.0,88.0,Cardiovascolare,Centro,Basso,False,663.257111951599
5.264553665574903,810.4472566118104,,2.0,,99.0,Cardiovascolare,Nord,Basso,False,374.28145640629293
6.7047594744248755,514.4087481552401,234.9798260293622,4.0,0.0,91.0,Cardiovascolare,Sud,,False,277.4574470709047
5.4496758300997215,1905.749597916428,140.5580555165274,,0.0,93.0,Cardiovascolare,Sud,Basso,False,805.0672558215294
,4430.624690948419,224.3126953829616,0.0,0.0,90.0,Oncologica,Centro,Medio,True,1839.5436849942562
5.369784790551021,3947.580014902691,253.3413365976247,2.0,2.0,112.0,,Nord,Medio,True,1655.6344069403638
4.327812049495878,3820.5268217258003,217.72370057458005,,1.0,108.0,Respiratoria,Nord,Alto,True,1594.7278388626942
7.139869773734371,3581.9336411303047,214.50600499424664,1.0,1.0,104.0,Respiratoria,Centro,Alto,True,1497.425257950396
2.5748306163685015,4631.867275011788,227.19523703320775,0.0,1.0,90.0,Respiratoria,Centro,Alto,True,1920.9054811146775
5.642315271659814,3999.714163586305,126.55228076386518,2.0,1.0,93.0,Cardiovascolare,Centro,Medio,True,1638.4513496636814
5.741219646509125,4067.0186450218243,394.5615393481845,2.0,2.0,89.0,Cardiovascolare,Nord,Medio,True,1693.4631034468703
3.7970478650947337,4076.478532009008,201.01564184554746,3.0,0.0,77.0,Cardiovascolare,Centro,Medio,True,1691.7961053572676
2.7445538643484526,4230.66007829693,172.82392524942364,1.0,2.0,95.0,Cardiovascolare,Centro,,True,1744.4112088935992
4.786030287684176,,185.5208141525957,1.0,2.0,106.0,Oncologica,Nord,Basso,False,140.86570517551456
3.3290577598665783,3076.0288648584733,173.96357214726964,4.0,2.0,101.0,Respiratoria,Nord,Medio,True,1283.8006175875703
2.4171522366011855,4044.9805423609932,135.61196148820812,0.0,0.0,96.0,Respiratoria,Centro,Alto,True,1658.6758053908598
7.661005210576544,303.2592853073302,187.61453821165955,3.4681885355182986,0.0,103.0,Respiratoria,Centro,Basso,False,178.18807558642993
7.1886545049229476,4653.026340691479,209.08261669720278,2.0,,92.0,Respiratoria,Centro,Alto,True,1924.5353212857524
3.118159994463101,15.124336243812486,172.73118126768836,2.0,1.0,103.0,Cardiovascolare,Centro,Medio,False,58.4690888778315
6.786938080032142,4794.360856271649,236.89422007371758,2.0,1.0,91.0,Respiratoria,Sud,Alto,True,1989.4126085307748
2.3773359712340607,1314.396841585513,232.98158886841674,2.0,0.0,102.0,Cardiovascolare,Centro,Basso,False,
5.256583155828885,,218.55376959356178,3.0,2.0,103.0,Oncologica,Centro,Alto,True,1788.7221226061865
2.511057073252569,3466.783014497013,179.0750162379069,4.0,0.0,113.0,Respiratoria,Sud,Medio,True,1441.6357106701776
2.4943627396141146,3585.9632059038117,121.24155654119537,2.0,0.0,186.7429817800367,Respiratoria,Nord,Alto,True,1471.3577493238834
5.098811259140081,4460.699441122377,176.64118488787494,,2.0,103.0,Respiratoria,Centro,Alto,True,1837.5721319153133
5.090962308470212,3907.429646945916,229.21303725387548,3.0,1.0,,Cardiovascolare,Nord,Medio,True,1632.635769954529
5.57068197719534,3908.2774629208357,105.4876705266125,1.0,1.0,110.0,Cardiovascolare,Sud,Basso,True,1595.257286326318
7.357963392203835,1795.9543128866894,264.41252791470623,0.0,2.0,104.0,Cardiovascolare,Sud,Medio,False,797.7054835290877
6.03985441399246,4416.682106863229,266.79211217767624,1.0,4.0,101.0,,Sud,Medio,True,1847.0104763985946
5.178340682927623,4031.888325560751,110.16566719238905,3.4681885355182986,0.0,,Oncologica,Sud,Alto,True,1646.405030382017
4.010413766970601,4412.906259179481,207.2337362407212,1.0,1.0,89.0,Cardiovascolare,Centro,Basso,True,1827.6326245440086
4.459857600628537,2081.6538027938814,293.46364986219766,,0.0,81.0,Cardiovascolare,,Medio,False,921.3006160762119
2.356450264510019,1403.4182844931586,211.3099153042051,2.0,0.0,98.0,Cardiovascolare,Centro,Medio,False,625.3602883885251
,3156.5683805446674,199.08909722040613,4.0,1.0,,Respiratoria,Centro,Alto,,1323.5540813839891
4.564885557627823,4031.6999025662158,214.38021881616842,1.0,3.0,112.0,Respiratoria,Nord,Medio,True,1677.294026671337
4.37344550623172,1457.0922404972814,,2.0,2.0,186.7429817800367,Respiratoria,Sud,Alto,False,667.0079873118611
3.890614365734425,1428.0923309486266,167.529518568396,1.0,1.0,87.0,Respiratoria,Sud,Basso,False,621.7957879499694
7.283768045081508,,146.0506294395465,0.0,0.0,111.0,Cardiovascolare,Centro,Alto,True,1580.7383567658492
5.575472589081267,2246.0131741005434,208.16656178254706,2.0,0.0,81.0,Cardiovascolare,Centro,Medio,False,961.4552381749816
2.214383615072542,1745.2047894198936,177.77570030440242,,1.0,93.0,Oncologica,Sud,Basso,False,752.3146258592782
5.2769815467518235,2183.510391425354,179.39078150277942,2.0,3.0,108.0,Cardiovascolare,Nord,Medio,False,927.8213910209755
5.932609581335677,4011.748687316806,169.94619935126923,2.0,2.0,,Oncologica,Centro,Medio,True,1656.283334732103
5.149679147886003,3213.4118116307554,138.2312676612208,0.0,1.0,106.0,Cardiovascolare,Sud,Basso,True,1326.8341049506687
5.895130083023283,1086.1289670478752,235.9299157692131,1.0,2.0,96.0,Oncologica,Nord,Medio,False,505.53056154991407
9.92928271666405,3160.3289514460507,215.11774031578437,1.0,1.0,186.7429817800367,Respiratoria,Centro,Basso,True,1328.9669026731556
3.188573258520704,2962.2881286228326,189.83627606687102,3.0,0.0,98.0,Respiratoria,Sud,Basso,True,1242.7661342691945
5.089902310704805,164.92405309103674,176.71192222963717,1.0,3.0,101.0,Cardiovascolare,Centro,Basso,False,119.28319790530584
2.9602011330341047,2015.554580375743,219.1125283569583,3.4681885355182986,1.0,112.0,Respiratoria,Sud,Alto,False,2059.6077638885827
3.641492029410524,615.1846687843998,143.15955098312224,3.0,1.0,96.0,Respiratoria,Nord,Basso,False,289.9217328086966
6.039948095365321,4384.035978409379,155.31152641289952,2.0,2.0,90.0,Cardiovascolare,Nord,,True,1800.8078492876214
4.489348901454543,4048.3864956308585,,1.0,0.0,78.0,Oncologica,Centro,Medio,True,1679.761278725663
4.717388149045298,1599.3993218123042,180.9881920987876,2.0,2.0,,Cardiovascolare,Sud,Alto,False,694.656186354558
5.997837722866601,1493.7530692011308,219.25893031763246,1.0,0.0,92.0,Oncologica,Nord,Basso,False,663.578906775742
,826.4368976065783,172.69066907695853,0.0,2.0,114.0,Respiratoria,,Basso,False,382.3819597657189
3.500946275536707,1799.5993296042839,185.82338281824448,1.0,0.0,98.0,Oncologica,Nord,Alto,False,775.8867466871869
4.128351697726407,2230.364094151243,147.0363135000172,0.0,1.0,103.0,Respiratoria,Nord,Alto,False,936.2565317105025
5.034260074722673,4403.909308115059,135.1149322475652,2.0,0.0,98.0,Cardiovascolare,Sud,Medio,True,1802.698202920293
4.854088844155656,1589.691060344261,194.63573503843145,1.0,0.0,88.0,Cardiovascolare,Sud,Medio,False,694.5671446492338
5.532242402439124,1685.6310185134676,223.626277314464,3.0,2.0,99.0,Oncologica,Sud,Medio,False,742.2402905997262
1.4955157100757441,4972.321634234365,249.49688020670376,3.0,1.0,107.0,Respiratoria,Centro,Basso,True,2064.6777177557574
5.74858032397303,4020.52324162675,181.1900142671477,4.0,2.0,125.0,Cardiovascolare,,Medio,True,1663.7663009308444
5.042043780096,4683.184553328843,227.85300434019658,1.0,1.0,87.0,Cardiovascolare,Sud,Basso,,1941.9297226335964
5.709713156664001,2320.424541032998,232.45824188951156,2.0,1.0,102.0,Cardiovascolare,Sud,Medio,False,998.5072889800529
4.1186589748627505,4791.844511078891,253.1608699959603,3.0,0.0,98.0,Oncologica,Nord,Alto,True,1993.5860654303447
2.996830435105463,4916.682099797085,178.36444552742034,1.0,1.6392105038537175,91.0,Cardiovascolare,Sud,Basso,True,2020.4821735770602
6.598360640896733,2499.6867575569904,208.14044685183174,3.0,0.0,107.0,Cardiovascolare,Nord,Alto,False,1063.2168370783459
,1676.4888052099225,302.7470073293522,3.0,2.0,108.0,Cardiovascolare,Centro,Medio,False,762.3196242827747
3.7890171144959655,4027.852407425454,180.46120873056506,0.0,1.0,90.0,Oncologica,Centro,,True,1665.2793255893514
7.929362698801219,537.9149168676739,142.01822563330967,2.0,2.0,126.0,Respiratoria,Sud,Basso,False,2059.6077638885827
5.716286503961602,19.5548730539874,394.5615393481845,,2.0,99.0,Cardiovascolare,Sud,Alto,False,41.77879034035331
5.5517458500393335,2991.5102762941065,146.27167947371925,1.0,0.0,96.0,,Nord,,True,1240.7856143597583
,2825.7348460817693,348.9689853146808,1.0,1.6392105038537175,110.0,Respiratoria,Centro,Alto,,1235.284634027112
4.509148281690909,644.6147537711156,141.09693296242904,4.0,2.0,105.0,Respiratoria,Sud,Basso,False,301.37498139717496
2.8315741748693726,2953.1346357532507,121.65187695055126,0.0,4.0,,Respiratoria,Sud,Medio,True,1217.7494173864657
,4306.1125428448695,275.7329278422302,2.0,0.0,,Oncologica,Nord,Medio,True,1805.7648954906167
4.842343735697926,1874.861403561438,241.76756185340287,0.0,1.0,105.0,Respiratoria,Nord,Basso,False,822.474829980596
4.008964315427747,2055.209668059603,242.7928883830077,3.0,0.0,,Respiratoria,Nord,Basso,False,895.8217337387434
6.986001500020721,1276.5802718815844,243.68467543201544,,1.0,93.0,Cardiovascolare,Sud,Basso,False,583.7375113822384
2.4844508911228855,820.1319275991403,224.9272952434336,2.0,0.0,92.0,Oncologica,,Basso,False,396.13095961268624
5.262335100705357,1931.411895795056,224.0249177554707,0.0,3.0,91.0,Cardiovascolare,Nord,Alto,False,839.7722336446636
6.390352621119387,1663.1157077210835,287.8983573980213,2.0,0.0,100.0,Respiratoria,Sud,,False,752.2157903078398
3.481631142721992,459.06316740752794,303.34363701536984,0.0,0.0,97.0,Cardiovascolare,Centro,Basso,False,274.6283580676221
1.9442705069084685,804.8398216211017,236.6627898258746,3.0,1.0,113.0,Cardiovascolare,Centro,Medio,False,393.83476559620306
6.230409756432444,23.87268676550147,363.9877359220223,2.0,1.0,117.0,Respiratoria,Centro,,False,119.34539548280726
7.11416331278771,1762.7261099201735,221.70820409321684,2.0,0.0,112.0,Cardiovascolare,Centro,Basso,False,772.2029051960345
6.079613339932752,1026.924032928645,115.38961438062238,1.0,0.0,108.0,Cardiovascolare,Centro,Medio,False,445.68649748564474
4.0929986708130235,2345.9846154689944,169.27695372510166,1.0,2.0,109.0,Cardiovascolare,Centro,Medio,False,989.4769323051282
4.603159466171772,4486.551932821289,211.34063268418598,2.0,2.0,105.0,Respiratoria,Sud,Alto,True,1858.6229629337713
8.165277415347365,2178.451054972798,241.65666074261043,3.0,1.0,93.0,Respiratoria,Centro,Medio,False,944.7774202119023
4.067696244722279,,239.0658112943902,2.0,1.0,95.0,Cardiovascolare,Centro,Basso,True,1842.1602367981798
5.30760222454958,3879.6060008451595,145.44983729169087,3.0,0.0,87.0,Cardiovascolare,Sud,Medio,True,1596.3773515255714
3.3689100394548936,4064.518208184233,254.7237417617311,4.0,1.0,101.0,Oncologica,Centro,Basso,True,1703.4244058022127
,491.75749562720193,229.48423877776978,1.0,0.0,86.0,Cardiovascolare,Nord,Basso,False,265.84826988421173
5.056932109610475,3061.358247108508,193.26971572277003,2.0,2.0,99.0,Cardiovascolare,Centro,Basso,True,1283.124213560234
3.848248519131282,4649.213065573143,187.27697625805996,0.0,1.0,105.0,,Centro,Medio,True,1915.868319106675
6.000369595351086,,204.06701303770788,2.0,0.0,89.0,Cardiovascolare,Nord,Alto,True,1344.1340073277095
5.57782943619848,4547.9080429739015,187.87121068430292,3.0,,96.0,Cardiovascolare,Centro,Medio,True,1876.4245803948518
7.625138747727785,752.6781006686789,170.14671578670584,1.0,0.0,81.0,Respiratoria,Sud,Medio,False,352.41525500348337
4.337006825143995,,135.65303220658524,1.0,1.0,116.0,Cardiovascolare,Sud,Medio,True,1081.4932120692722
3.469315452163972,1798.3370561018519,198.34212217055105,4.0,1.0,115.0,Respiratoria,Centro,Basso,False,780.0374590919062
7.588915150768392,375.692062986176,394.5615393481845,3.0,0.0,101.0,Cardiovascolare,Centro,Alto,False,193.95446300581776
0.6799710291586312,2209.2485945683165,174.22950961053186,,,97.0,Cardiovascolare,Sud,Medio,False,936.8682907104861
5.525691987137758,3714.638018157699,96.31942038672034,1.0,1.0,113.0,Oncologica,Sud,Medio,True,1515.0510333790958
4.8589422474292014,1682.4980821279378,188.1614167968262,3.0,3.0,93.0,Oncologica,Sud,Basso,,730.347657890223
3.3382848654829393,2521.3305688191576,182.4501607090528,1.0,1.0,110.0,Respiratoria,Nord,Medio,True,1063.5672757403788
5.529702001316021,849.1254167477786,189.27092827502508,2.0,1.0,93.0,Oncologica,,Basso,False,397.03144518161895
4.827514405502522,430.35478547557074,217.89174514726827,4.0,4.0,186.7429817800367,Cardiovascolare,Nord,Alto,False,238.70943773440877
5.08719478046958,4466.739326314128,206.6188188535527,4.0,0.0,104.0,Oncologica,,Medio,True,1849.8813761817173
6.8848438405738115,3485.5650172331502,174.77077084638773,2.0,1.0,109.0,,Nord,Basso,True,1447.2572381471764
,2594.64909062891,,1.0,2.0,87.0,Cardiovascolare,Sud,Medio,True,1087.0525191151053
6.758975471127873,1943.403941180053,189.22728144308448,1.0,1.0,113.0,Cardiovascolare,Sud,Medio,False,834.4297609049464
4.241505296477607,4695.189768669085,227.81259254046518,1.0,0.0,110.0,Cardiovascolare,Nord,Basso,True,1946.7196852297739
5.330889625698026,4963.973994675988,261.63626032531806,1.0,0.0,106.0,Cardiovascolare,Sud,,True,2064.380475967991
5.287625160517014,4501.7969043835,188.03787592078416,1.0,0.0,94.0,Cardiovascolare,Sud,Basso,,1857.4301245296351
4.435737559528348,4964.296046689752,,2.0,0.0,87.0,,Centro,Medio,True,2044.8725049258962
6.076489645728773,1856.5572406268066,173.0126438026849,1.0,1.0,97.0,Cardiovascolare,Centro,,False,794.826689391528
4.527976939487129,2034.3090356869493,180.1985871235469,3.0,0.0,105.0,Cardiovascolare,Sud,Medio,False,868.6831904118437
5.635253001894728,86.17751977230081,198.89030278805777,3.0,3.0,116.0,Cardiovascolare,Sud,Basso,False,95.03809874533766
6.22747323812914,2039.5862598864362,321.3927939654635,4.0,0.0,90.0,Oncologica,Nord,Alto,False,913.4523421442136
5.968206616715794,4536.600666097128,143.7035291876758,1.0,0.0,103.0,Cardiovascolare,Centro,Medio,True,2059.6077638885827
,2194.980082820801,253.9575985711221,4.0,1.0,104.0,Oncologica,Nord,Medio,False,955.379312699657
3.9326341491272188,3692.678902287475,97.79075583664194,3.0,1.0,97.0,Cardiovascolare,Nord,Alto,True,1507.308787665983
5.540093147348051,717.4976048239346,212.90300347225696,1.0,0.0,119.0,Oncologica,Centro,Basso,False,351.1699429712509
2.4176793756871486,4534.314533611386,226.52497595315316,1.0,1.0,111.0,Respiratoria,Sud,Basso,False,868.1241347479862
5.682642321487721,3567.380258416795,197.65202246039962,3.0,0.0,96.0,Cardiovascolare,Nord,Medio,True,1487.147710104838
6.105583534216455,3121.9970559521594,175.56272367829058,0.0,0.0,115.0,Cardiovascolare,Centro,Basso,True,1301.467639484351
5.700650450922903,1125.8201865482092,183.11393580814521,0.0,2.0,124.0,Respiratoria,Centro,Basso,False,505.2622553617273
1.892343388712995,3478.588119899513,253.82055685434852,0.0,1.0,97.0,Cardiovascolare,Nord,Medio,True,1467.58141501611
5.034081611850034,1071.7272881813094,241.40150864197113,,0.0,107.0,Respiratoria,Nord,Medio,False,501.71136786511516
2.5554347219634206,4534.314533611386,159.42110890332353,4.0,,87.0,Respiratoria,Centro,Basso,False,324.91268829993584
6.557577552210506,1102.932621473629,223.14426787390457,3.0,1.0,102.0,Oncologica,Centro,Basso,False,509.016328951623
3.047070233168583,672.7055594610465,222.0447561488,2.0,2.0,101.0,Cardiovascolare,Centro,Alto,False,336.2956506290586
4.705021028499397,302.0712411998494,394.5615393481845,3.0,0.0,103.0,Respiratoria,Centro,Alto,False,194.19050991244742
4.046836331655063,3308.26120690425,394.5615393481845,2.0,1.0,91.0,Respiratoria,Nord,Basso,,1355.0174171615995
7.934979934282799,1415.7305520811092,182.3973086374318,3.0,1.0,84.0,Respiratoria,Sud,Medio,False,621.9114134236733
4.756432643869124,2261.7458267944553,,1.0,0.0,103.0,Respiratoria,Nord,Basso,False,954.6829968656009
8.785086749276406,2168.7238703644857,199.30357246950967,2.0,,94.0,Cardiovascolare,Centro,Medio,False,927.8806198866472
2.294812096339407,4623.3739925583495,198.0422504591283,,2.0,87.0,Respiratoria,Nord,Basso,True,1909.3622721610782
4.747748567564109,2463.038681058914,91.2255294852692,3.0,,108.0,Respiratoria,Centro,Alto,False,1013.4831312691464
3.6447246010147234,180.2571737229869,141.14480521727558,2.0,2.0,84.0,Cardiovascolare,Centro,Alto,False,115.04631105437743
4.636305783433699,1194.7999006567854,183.59039200641612,1.0,0.0,186.7429817800367,Cardiovascolare,Nord,Medio,False,2059.6077638885827
4.598995835264982,4866.903161359523,267.15445574932244,1.0,1.0,80.0,Oncologica,Sud,Medio,True,2027.2076012686061
3.4190944057756685,519.5121467111485,258.77504446297957,2.0,0.0,83.0,Cardiovascolare,Sud,Basso,False,286.0373720233533
5.366948987572747,195.58061819586413,166.92497030464676,1.0,,85.0,Respiratoria,Sud,Basso,False,
5.234219353394357,2416.824939071889,150.28140087077722,3.0,1.0,103.0,Oncologica,Sud,Medio,False,1012.7143958899887
,4664.708688138249,152.98958485403983,2.0,2.0,105.0,Cardiovascolare,Centro,Alto,True,1912.3803507115117
5.220085531881055,2023.6462711899012,183.85949807538265,1.0,3.0,116.0,Respiratoria,Nord,Basso,False,864.9163578985754
,939.5301261539873,243.68977282674507,1.0,0.0,105.0,Oncologica,Sud,Alto,False,449.21898230961847
5.142232802537961,4223.909115953272,183.34880892115046,,,92.0,Respiratoria,Centro,Alto,True,1745.4682890576541
8.539941022474249,1285.4020225780478,223.35175795748847,2.0,1.0,114.0,,Centro,Medio,False,581.7663364184657
8.015212846388653,1523.8470124191738,170.6359450183926,3.0,0.0,85.0,Cardiovascolare,Centro,Basso,False,661.6295884731873
6.797841537107962,2090.3935698869295,135.02674902021073,3.0,0.0,108.0,Respiratoria,Nord,Basso,False,877.565452660835
2.2353688006977177,4534.314533611386,119.8302848239746,0.0,,114.0,,Nord,Medio,True,2059.6077638885827
5.626108987128696,267.12938354228,,3.0,1.0,97.0,Cardiovascolare,Sud,Basso,False,163.84214373926645
5.7675342043414375,498.4242010335588,131.29913900507364,3.0,4.0,105.0,Cardiovascolare,Centro,Basso,,239.65942211494564
,4589.92661486109,189.7903880953346,2.0,0.0,110.0,Respiratoria,Sud,Medio,True,1893.5077623730363
4.309419053424406,2903.2921721203447,171.14312140507226,4.0,1.0,96.0,Cardiovascolare,Centro,Alto,True,
,3151.786449563512,227.76754157754155,1.0,2.0,79.0,Respiratoria,Centro,Basso,True,1329.3448422986676
6.377359567683182,2489.542572526323,204.1175607757169,0.0,5.0,91.0,Respiratoria,Sud,Medio,False,1057.0522972432443
7.519682206918443,,211.59082430488112,1.0,1.0,97.0,Cardiovascolare,Nord,Alto,True,
4.894568731084939,3689.6275880757194,143.61035822221217,3.0,1.0,114.0,Cardiovascolare,Nord,Basso,True,1519.8341426969516
2.978112903830243,3250.8736430052904,292.6171290353944,3.4681885355182986,0.0,107.0,Respiratoria,Centro,Medio,True,1389.3345959127348
3.170066972011178,3294.0786287998867,272.1060244790448,0.0,0.0,129.0,Cardiovascolare,Centro,Medio,True,1399.2632588636682
3.4686951284419556,2423.583980494813,118.34897483291037,4.0,1.0,186.7429817800367,Respiratoria,Nord,Basso,False,1006.1382846477985
4.943495590389835,4396.1351661570025,177.8413705424361,3.0,0.0,105.0,Cardiovascolare,Centro,Basso,True,1812.706477625532
5.558394971956772,4802.438541375798,156.30981345994638,4.0,0.0,106.0,Cardiovascolare,Sud,Basso,True,
4.570971680615323,2185.8428485078935,106.82191988947616,1.0,1.0,104.0,Cardiovascolare,Nord,Medio,False,
3.8517352764350994,2246.454312606239,262.96366509079036,4.0,1.0,101.0,,Centro,Basso,False,978.6708245697329
4.349226114819883,808.0006760433656,198.11210041181423,0.0,2.0,103.0,Cardiovascolare,Sud,Medio,False,382.6339005408905
2.790514754600501,4190.127476034713,239.0529718472793,2.0,1.0,91.0,Respiratoria,Centro,Basso,True,1748.366881968069
,3224.1147733255066,277.4928937942107,1.0,1.0,108.0,Respiratoria,Centro,Basso,True,1373.193777468466
6.81609003519509,1961.996916967334,225.78438257323205,4.0,1.0,89.0,Cardiovascolare,Nord,Medio,False,853.7340815589033
9.92928271666405,1917.84547956458,227.8228506690479,1.0,2.0,87.0,Respiratoria,Centro,Basso,False,835.7850470265464
3.6523882473291835,1791.836538617046,,1.0,1.0,100.0,Respiratoria,Sud,Medio,False,784.0277421665149
5.7343085527184945,4569.52389788929,203.65716595821596,0.0,1.0,117.0,Cardiovascolare,Centro,Alto,True,1888.906708943181
6.021897339340377,1239.8264897633915,187.949640031432,4.0,2.0,123.0,Cardiovascolare,Nord,Medio,False,553.5154879147863
5.8627701973978406,228.4928177310258,236.76477914280704,0.0,1.0,86.0,Cardiovascolare,Centro,Basso,False,162.42656083525245
5.541076724316013,1447.002572460369,240.67412855369895,4.0,2.0,105.0,Respiratoria,Nord,Basso,False,652.2032675502574
6.290387951864845,4628.478751360648,394.5615393481845,0.0,1.0,93.0,Oncologica,Sud,Basso,True,1910.3639787923023
2.956496194052166,3209.284356423697,212.79301717203663,3.0,1.0,69.0,Respiratoria,Sud,Basso,True,1348.45164772109
6.88941471147135,1105.5309445236578,189.945179493146,4.0,0.0,119.0,Oncologica,Nord,Medio,False,500.39593165740695
1.9261421659405995,3063.2962483549236,173.33042996023363,2.0,0.0,94.0,Respiratoria,Centro,Basso,True,1277.9176283300396
