Consumo Giornaliero,Ore di Consumo,Tipo di Apparecchio,Giorno della Settimana,Temperatura Media,Tipo di Edificio,Area Geografica,Uso dell'Energia,Fonte Energetica,Anomalia Consumo,Predict
1715.7267334553212,14.564601769572391,20.0,1.0,0.0577843263518254,Residenziale,Centro,Illuminazione,Elettricità,False,344.6191421659271
1804.3907571992304,7.342215980003648,15.0,1.0,-2.1920038039218284,Commerciale,Centro,Riscaldamento,Elettricità,False,360.9547718966699
,13.79756356218403,19.0,1.0,15.978114014433967,Residenziale,Nord,Climatizzazione,Gas,False,163.6771255984126
1936.1877919295089,6.819846943550547,14.0,1.0,8.391023142748699,Commerciale,,Illuminazione,,False,390.4368500230815
2138.128370201514,16.4148326593563,19.0,4.0,-3.1398516756883446,Commerciale,Centro,,,True,428.3252018035319
938.3184388759523,0.5512258645899824,18.0,3.0,25.330872920306593,Commerciale,Centro,,Elettricità,False,195.31807223774146
2598.242328269906,11.584786054680245,15.0,1.0,11.5239955510214,Residenziale,Sud,Climatizzazione,Elettricità,True,524.2641429247558
1971.2026147438796,20.82339941357118,20.0,5.0,10.98064080193881,Commerciale,Nord,Elettrodomestici,Gas,False,399.61705513071473
2639.3677788149835,20.888699999942254,23.0,5.884165917495156,19.996982366974326,Commerciale,Nord,Riscaldamento,Elettricità,True,535.9615204730833
2131.906268013921,11.20943611873997,21.0,3.0,15.30142072507441,Commerciale,Sud,Illuminazione,Elettricità,True,432.0926234321806
1405.5186327205868,17.259162584097375,18.0,5.884165917495156,37.35687045005527,Residenziale,Sud,Illuminazione,Elettricità,False,294.0367039375437
1755.4101386561867,13.258065417533953,23.0,,-1.9420528659401555,Commerciale,Sud,Illuminazione,Elettricità,False,351.82521841320875
2449.939084498834,3.164641849232007,38.61203026464775,2.0,16.012311531982462,Residenziale,Centro,Climatizzazione,Rinnovabili,True,495.10797454428473
1361.1724244894956,16.265799455479986,20.0,4.0,12.419773917080258,Residenziale,Sud,Riscaldamento,Elettricità,False,277.58699701857114
1642.6705891022355,21.17577205133005,21.0,2.0,8.895282034720363,Residenziale,Sud,Climatizzazione,Gas,False,333.32027963599626
1199.87431395277,,30.0,7.0,14.201981447522599,Residenziale,Sud,Climatizzazione,Elettricità,False,244.2843178906463
2352.9780146920407,13.885027661187067,20.0,4.0,12.811955256392842,Residenziale,Sud,Climatizzazione,Elettricità,True,475.82769228144474
1747.4294966141476,,,2.0,6.958390023085183,Residenziale,Centro,,Gas,False,353.765159751251
1910.1979330874913,23.20592052316272,17.0,,22.93069889515218,Commerciale,Centro,,Elettricità,False,391.2393883383602
1665.4311805176335,11.73803799966181,,1.0,29.093467576874325,Residenziale,Nord,Illuminazione,Elettricità,False,342.98808017655523
,3.3183020336177877,24.0,3.0,25.686131120303664,Residenziale,Sud,Elettrodomestici,Gas,False,343.2080717839707
2565.158161149125,18.282925695786822,21.0,4.0,-4.32300705694416,Commerciale,Centro,Riscaldamento,Elettricità,True,513.5630226823205
2691.1577433833895,22.383634198470673,19.0,1.0,11.926461857088949,Residenziale,Centro,Illuminazione,Elettricità,True,
2620.7243327321266,0.2958063134080051,15.0,5.884165917495156,8.113487142596576,Residenziale,Sud,Illuminazione,Gas,True,526.608493320545
2032.2679201627384,20.020866220995977,19.0,2.0,13.359365984621293,,Sud,Elettrodomestici,Elettricità,True,412.4634804500337
2059.9167273371445,23.368229360696244,27.0,3.0,21.32824139136217,Residenziale,Sud,Riscaldamento,Gas,True,420.2550524881302
2253.6619413615613,12.002116107785177,38.61203026464775,2.0,19.646409083843757,Industriale,Centro,Climatizzazione,,True,457.8265226082439
2020.5293519651266,14.276474632101326,15.0,4.0,13.247670376612323,Residenziale,Sud,Illuminazione,Elettricità,True,803.2647129604411
2239.986955287025,0.6290913812089558,26.0,4.0,15.563522207260544,Residenziale,Sud,Climatizzazione,Elettricità,,803.2647129604411
2583.2631741920004,17.135572750811207,19.0,4.0,14.049351141433839,Residenziale,Sud,Illuminazione,Elettricità,True,
1779.1027645904926,11.05422438201984,24.0,,18.707595715010193,Residenziale,Sud,Elettrodomestici,Elettricità,False,803.2647129604411
2111.444073010539,23.368229360696244,22.0,2.0,14.388052080845197,Residenziale,Nord,Illuminazione,Elettricità,True,428.7599934136301
2733.4930751835027,,36.0,2.0,14.844855404185697,Commerciale,Sud,,Gas,True,551.590146549725
2978.313806931095,17.468476022248357,23.0,,14.659258794941527,Industriale,,Riscaldamento,Elettricità,True,803.2647129604411
1638.58979068601,12.359252633838864,25.0,7.0,7.282112960269248,Residenziale,Centro,Illuminazione,Gas,False,331.13851728866666
2225.3940572825195,13.122161430837606,19.0,4.0,10.816434292101182,Residenziale,Nord,Climatizzazione,Rinnovabili,True,449.63595788721807
1576.4967707762155,3.2601884960721117,16.0,5.0,19.04692702161047,Commerciale,Centro,Riscaldamento,Elettricità,False,321.3394511113335
2725.360002927941,5.677657647439247,21.0,3.0,16.598498513548044,Industriale,Centro,Illuminazione,Elettricità,True,550.6193159043966
2129.8174483769358,21.33994200580465,26.0,3.0,-1.8911714068374792,Residenziale,Centro,Climatizzazione,Elettricità,True,427.5301324539164
1514.3589234502447,20.030703293306473,22.0,4.0,7.270441731862326,Residenziale,Centro,Illuminazione,Gas,False,307.05598753893827
2403.6320129785404,18.960809947374607,18.0,0.0,,Residenziale,Sud,Riscaldamento,Rinnovabili,True,487.0458873612585
2099.7442156627408,4.0014577828561935,18.0,5.0,19.85430231018538,Commerciale,,Climatizzazione,Elettricità,True,426.3052796038894
1533.943608140647,3.988812173199004,22.0,6.0,13.436004638097094,Residenziale,Centro,Climatizzazione,Gas,False,311.2184042368784
2033.185672891511,,24.0,2.0,23.772621637238412,Residenziale,Sud,Illuminazione,Elettricità,True,409.6546189703792
2583.1494196257427,,16.0,3.0,22.89446048757949,Commerciale,Nord,Climatizzazione,Elettricità,True,525.4418220704747
1664.0242639166586,16.486309222165403,23.0,1.0,,Commerciale,Sud,,Elettricità,False,340.2816092387277
1891.8956443171337,13.247173434662052,23.0,7.0,,Residenziale,Centro,Riscaldamento,Elettricità,False,385.9198338042342
996.4998581151569,23.368229360696244,17.0,3.0,16.091448613615917,Commerciale,Nord,Climatizzazione,Elettricità,False,204.33361741610062
,9.272359870918446,21.0,3.0,7.611206997221178,Residenziale,Nord,Climatizzazione,Elettricità,False,397.40255898355895
1269.8527655117236,1.977175577746368,19.0,2.0,12.964412861055887,Residenziale,Sud,Climatizzazione,Elettricità,False,258.05759451843613
2223.524931376796,16.268496233106475,13.0,1.0,20.984679069193547,Residenziale,Sud,Climatizzazione,Elettricità,True,
2799.977265110852,12.712069447676075,19.0,5.0,40.0,Residenziale,Nord,Illuminazione,Elettricità,True,573.266659966938
2737.366400875651,14.177603766509643,17.0,5.884165917495156,11.455441309348975,Residenziale,Sud,Illuminazione,Elettricità,True,552.3276729445859
,7.094600404957711,19.0,1.0,23.75439407134718,Industriale,Centro,Riscaldamento,Elettricità,True,447.69471041511696
2190.2380814734747,2.428641676610699,16.0,3.0,13.665026735601097,Commerciale,Sud,Climatizzazione,Elettricità,True,442.3899884830364
2157.7592532744866,0.9819616556229702,20.0,2.0,22.571180066145367,Residenziale,Nord,Climatizzazione,Elettricità,True,438.42140084030325
736.3301183881213,7.253960532384723,38.61203026464775,6.0,-0.7126974730264717,Commerciale,Sud,Illuminazione,Elettricità,False,147.7776104889548
2063.693925633674,16.378483294299716,18.0,2.0,4.81972994799065,Residenziale,Sud,Climatizzazione,Elettricità,True,415.822552440562
2013.9695985267858,17.873490984592078,17.0,4.0,17.60227009893245,Residenziale,Nord,Climatizzazione,Gas,True,409.86194983349617
2280.2627905760983,9.535676528101693,15.0,2.0,23.772621637238412,Residenziale,Centro,Riscaldamento,Gas,True,465.81103325913216
3434.1875577060655,5.525886701052082,17.0,0.0,14.80356560028157,Residenziale,Sud,Elettrodomestici,Gas,True,691.831169891403
2542.198136945427,6.525140875369846,14.0,2.0,28.262005948318897,Commerciale,Nord,Climatizzazione,Elettricità,True,517.5707432611181
1921.1262779136955,17.410862972974755,17.0,1.0,15.786192528519065,Residenziale,Centro,Climatizzazione,Gas,False,803.2647129604411
2499.1042265795777,9.529885241954931,14.0,3.0,12.866766765397966,Residenziale,Sud,Riscaldamento,Elettricità,True,504.6338638697305
1692.4362767336459,3.360843163738685,20.0,4.0,4.9391439854347485,,Sud,,Elettricità,False,340.30508285873344
3135.4043210440313,17.89858623273962,,3.0,18.892361664590638,Residenziale,Nord,Elettrodomestici,Elettricità,True,634.5384313314576
2136.0536239269886,8.682768572286307,17.0,6.0,6.699984469267001,Industriale,Centro,Climatizzazione,Gas,True,430.0889969834065
1434.1949120807883,8.641023920216057,14.0,4.0,24.901492162399894,Residenziale,,Illuminazione,Elettricità,False,295.17353245689924
2288.713378440373,21.06213949411213,18.0,2.0,10.601782623126272,Residenziale,Centro,Climatizzazione,Rinnovabili,True,463.0294244244237
1493.563675151194,1.4963129831678605,17.0,4.0,14.648823650122017,Residenziale,Sud,Climatizzazione,Gas,False,303.2570134235922
,15.960782944537518,21.0,4.0,9.052265209118211,Residenziale,Sud,Climatizzazione,Elettricità,True,495.8493716319539
,3.1406268834395936,23.0,6.0,7.597781744391926,Residenziale,Sud,Illuminazione,Elettricità,False,322.2202653932904
1682.5241200765458,6.153583721038191,20.0,4.0,21.49099292463965,Industriale,Sud,Riscaldamento,Gas,False,343.5674802648049
,17.866544011028378,21.0,3.0,-6.739617557054448,Residenziale,Nord,Illuminazione,Rinnovabili,False,263.9507482420418
3321.6991518373025,12.341843614049013,22.0,3.0,14.978940886052435,,Nord,,Gas,True,670.0676969946812
2348.70337243,21.013520382925392,17.0,6.0,16.885065334345757,Commerciale,Nord,Climatizzazione,Elettricità,True,476.90754612459625
3043.593561371226,12.064833867505776,21.0,7.0,1.2102079677472926,Residenziale,Sud,Riscaldamento,Elettricità,True,443.9414020702076
2590.1228880963145,7.426166832614313,21.0,2.0,20.960966699506283,Residenziale,Nord,Riscaldamento,Elettricità,True,525.0554843123762
1682.2508722758707,,26.0,5.0,10.11302055060516,Residenziale,Nord,Riscaldamento,Elettricità,False,339.6572437146812
2493.5035808800744,16.123147178807315,17.0,5.884165917495156,31.794521073162578,,Sud,Climatizzazione,,True,509.8513872158444
1979.6806464477904,21.310657197471336,23.0,,3.256299307352929,Residenziale,Sud,Elettrodomestici,Elettricità,False,399.04408480151113
1700.7382364857913,2.2519347777610674,20.0,2.0,11.692815193996493,Industriale,Centro,Illuminazione,,False,343.88068533313333
1127.4903234948024,13.976407225549039,24.0,4.0,0.15781813209603612,Commerciale,Sud,Riscaldamento,Elettricità,False,226.9430508611442
,2.4924277566836794,16.0,2.0,25.183723966612185,Residenziale,Nord,Illuminazione,Elettricità,True,432.24513933745027
1557.2061376035192,20.041617175238354,14.0,6.0,32.76157976747631,Commerciale,Centro,Illuminazione,Elettricità,False,323.2738631684706
2076.4361657677146,16.645514441620602,20.0,3.0,6.278889712571962,Residenziale,Sud,Illuminazione,Elettricità,True,418.8354515114766
1722.676385051196,,21.0,5.884165917495156,36.408075770912546,Residenziale,Sud,Illuminazione,Elettricità,False,355.99027191336796
2536.3725509841165,2.233521929410635,15.0,4.0,23.2324901573104,Residenziale,Centro,Climatizzazione,Elettricità,True,
,11.814151132496331,17.0,1.0,33.666089564767276,Commerciale,Sud,Illuminazione,Elettricità,False,270.181681542677
1811.5242732202237,,22.0,2.0,21.882663105151025,Commerciale,Nord,Elettrodomestici,Elettricità,False,370.7633346007677
1911.2613401472636,16.468670528965,27.0,1.0,3.543723066234346,Commerciale,Sud,Riscaldamento,Elettricità,False,384.96225200221954
2048.2191066688547,22.52597248694592,23.0,3.0,6.956727151073542,Commerciale,Nord,Illuminazione,Elettricità,True,413.98343672778765
2023.328678059864,23.368229360696244,22.0,2.0,8.752661345926317,Commerciale,Centro,Climatizzazione,Elettricità,True,408.1101103684196
1686.9030772476044,17.777985175174642,23.0,5.0,16.99206073154737,,Nord,Elettrodomestici,Elettricità,False,344.2560321865026
1930.933826062823,1.7235363913347683,24.0,1.0,23.178485354652853,Commerciale,Centro,Riscaldamento,Elettricità,False,393.31266445809393
1917.5318958681785,17.237320157004557,15.0,6.0,13.097539067161758,Residenziale,Sud,Illuminazione,Elettricità,False,389.1593729094847
3294.1590772837185,0.0471833581640162,20.0,2.0,36.58458939499058,Commerciale,Centro,Elettrodomestici,Elettricità,True,669.8119106110572
1758.869893607125,22.773703494915214,21.0,1.0,23.917527803462676,Commerciale,Nord,Climatizzazione,Elettricità,,361.22660741195534
2100.737154198063,9.863844330352055,23.0,3.0,0.5398608835440974,Residenziale,Nord,Climatizzazione,Elettricità,True,421.295773537711
1526.6086534928572,18.761015090053036,22.0,2.0,14.5517969161456,Commerciale,Centro,Illuminazione,Elettricità,False,311.56337128242046
1835.250489787133,9.33375665587268,14.0,1.0,12.723456567774644,Commerciale,Nord,Illuminazione,Elettricità,False,371.80051059334625
,23.83292340854646,23.0,3.0,1.451851216570656,Residenziale,Centro,Elettrodomestici,Elettricità,True,416.89993559067307
2489.6629271759257,13.744200298056558,20.0,2.0,23.399506816239985,Commerciale,Sud,Riscaldamento,Elettricità,True,506.3268575098628
2048.6351820648124,10.69560816274117,15.0,3.0,1.6237709838476384,Residenziale,Nord,Illuminazione,Elettricità,True,411.28372852439094
2031.7565592964716,3.151561014454229,,1.0,4.2455063978753,Commerciale,Centro,Climatizzazione,,True,407.9401198801024
1792.007611020759,19.653968828083816,19.0,3.0,19.11217644928462,Commerciale,Nord,Climatizzazione,Elettricità,False,366.10057202174556
2016.929559799907,,22.0,5.0,7.9443200104459315,Residenziale,Sud,Climatizzazione,Gas,True,407.698040189728
1763.2589266715752,2.721783983170841,18.0,7.0,17.523865902604346,Residenziale,Nord,Riscaldamento,Gas,False,358.1811235034134
1716.5188104915696,23.368229360696244,,2.0,23.657458175828687,,Nord,Riscaldamento,Elettricità,False,351.0221301798915
1405.4054779880198,2.7204265440207136,19.0,4.0,9.710809114684402,Residenziale,Sud,Elettrodomestici,Elettricità,False,284.2663809864114
2381.952338196956,10.826279827818091,26.0,2.0,20.851926310802583,Residenziale,Centro,Riscaldamento,Elettricità,True,483.72867351541385
2060.0225941875387,12.571507355038431,20.0,5.0,0.0318656598069218,Commerciale,Sud,Illuminazione,Elettricità,True,413.27122927095365
1751.4079278209474,23.698559104811096,38.61203026464775,3.0,8.588090693776463,Residenziale,Nord,Illuminazione,Rinnovabili,False,355.2278686828036
2417.23042574604,16.933590076491257,16.0,3.0,1.31540616479505,Residenziale,Sud,Elettrodomestici,Rinnovabili,True,485.5340660062957
2716.389924027039,15.927880241295627,13.0,3.0,,Commerciale,Centro,Climatizzazione,Elettricità,True,547.9250579154696
1745.1995386641242,1.7326761005631308,25.0,3.0,,Residenziale,,Illuminazione,Elettricità,False,354.72911221956804
2192.9741247462134,23.368229360696244,16.0,6.0,21.37249751825955,Residenziale,Sud,Riscaldamento,Elettricità,True,445.67256094554307
,6.194371609601528,22.0,5.0,,Commerciale,Sud,Illuminazione,Elettricità,False,
2237.9903420400924,6.851318164899779,17.0,4.0,23.134927499755403,Commerciale,Sud,Elettrodomestici,Elettricità,True,455.2236784744351
1920.6253131728274,6.730117973094815,20.0,4.0,23.121257209276806,Commerciale,Centro,Riscaldamento,Elettricità,False,391.734451594658
2070.4695665833265,15.144382130330035,16.0,7.0,20.277951763094002,Industriale,Centro,Climatizzazione,Elettricità,True,421.69173705862653
1009.0314806942088,5.996389768177547,30.0,3.0,19.05453257082067,Residenziale,Sud,Illuminazione,,False,208.1222948869057
2324.125811739076,12.931039946447957,17.0,3.0,23.772621637238412,Commerciale,Centro,Riscaldamento,,True,
1140.2462983192054,0.6420905765091742,24.0,2.0,10.97245363256079,Commerciale,Sud,Elettrodomestici,Elettricità,False,231.40520481126026
1976.0759129884104,10.387130897484685,28.0,4.0,-1.3477528434387906,Commerciale,Nord,Climatizzazione,Elettricità,False,395.8495698343989
1066.128185830193,10.02297692761761,19.0,1.0,33.58380191754587,Residenziale,Nord,Elettrodomestici,Elettricità,False,
2125.4090043845167,19.720597236464165,19.0,5.0,24.428315168859648,,Centro,Illuminazione,Gas,True,434.38235515120766
766.029147572229,12.650959774571376,12.0,2.0,18.646990033410948,Residenziale,,Riscaldamento,Elettricità,False,160.06502250192625
2384.651668236198,12.716532141658288,16.0,3.0,5.549911662876852,Commerciale,Sud,Illuminazione,Gas,,479.86696036026854
1350.015297992817,12.435919279661583,20.0,6.0,27.439746677859162,Residenziale,Centro,Elettrodomestici,Elettricità,False,279.47857552988734
1788.8574714958452,12.377967142690856,11.0,4.0,22.38286791551226,Residenziale,Sud,Climatizzazione,Elettricità,False,365.7241513880918
1418.0949242884308,14.892556621478473,,2.0,4.890097952393312,Residenziale,Sud,Riscaldamento,Elettricità,False,
2436.328794135705,13.045997419811332,18.0,2.0,19.431172084267487,Residenziale,Sud,Elettrodomestici,Elettricità,True,494.39971019440236
2790.540872450787,1.1955221297711285,20.0,4.0,15.736940396317678,Residenziale,Centro,Climatizzazione,Elettricità,True,562.94880882203
2333.353161494387,20.05832599630638,16.0,3.0,18.03895639574604,Residenziale,Nord,Riscaldamento,,True,474.08815181723196
2561.3217462098078,20.006686663528274,16.0,3.0,,Residenziale,Sud,Illuminazione,Gas,True,513.70781376378
,14.084607397668092,20.0,,21.53151346713019,Commerciale,Nord,Illuminazione,Elettricità,False,344.05802579258346
2353.4796940594197,1.2502464288162018,17.0,3.0,4.639531690937819,Residenziale,Centro,Climatizzazione,Elettricità,True,472.2128229620469
868.1079309508011,22.030596263146002,13.0,1.0,4.094872320026479,,Sud,Riscaldamento,Elettricità,False,177.05310751248277
1981.819847215982,19.45316296825355,24.0,3.0,17.59066468339099,Commerciale,Centro,Climatizzazione,Elettricità,True,403.5864851450391
3043.593561371226,20.264874358718107,28.0,2.0,27.611058559258446,Commerciale,Sud,Climatizzazione,,False,242.1113245723849
3903.4083491917627,7.70269775654811,21.0,3.0,-0.0758193812556982,Residenziale,Nord,Climatizzazione,,True,781.4291937996308
1681.8281847247274,18.619146456971563,15.0,3.0,-4.062469462298619,,,Illuminazione,Elettricità,False,337.00881075195304
1768.9992502374698,7.943298866639927,22.0,3.0,14.795524032437555,Residenziale,Sud,Climatizzazione,Elettricità,False,359.03283714388925
2067.725835377671,11.024130691840845,16.0,5.0,13.449818583054912,,Nord,Elettrodomestici,Elettricità,True,418.6825257196348
2509.6215494089856,23.368229360696244,20.0,0.0,18.28535577799163,Commerciale,Sud,Climatizzazione,Elettricità,True,509.61640360913776
2698.351422296547,1.862181059707062,11.0,5.0,10.185535972671595,Residenziale,Centro,Illuminazione,Elettricità,True,542.9121633570817
2252.498284271406,,15.0,2.0,23.438673222822455,Industriale,Nord,Elettrodomestici,Elettricità,True,459.5498863843892
3043.593561371226,19.694506679913943,29.0,3.0,19.46123195550683,Residenziale,Sud,Climatizzazione,Elettricità,True,444.13592756382167
2687.3782280069895,23.368229360696244,22.0,2.0,12.350451163980685,Residenziale,Sud,Riscaldamento,Rinnovabili,True,542.4574322572508
1915.928954674112,14.826854208267944,23.0,0.0,20.677698914951087,Residenziale,Centro,Elettrodomestici,Gas,False,390.87178603013456
2450.0240178869094,7.128264297123057,18.0,1.0,,,,Elettrodomestici,Elettricità,True,494.0702850828551
1796.635644177667,13.925288413117592,26.0,4.0,8.898472353133123,Residenziale,,Illuminazione,Elettricità,False,363.38919938278514
978.5658103743475,12.908785932224779,16.0,5.0,22.54683825792705,Residenziale,Sud,Elettrodomestici,Rinnovabili,False,203.7680921454701
1935.0293756304732,14.343652302233403,21.0,1.0,11.225517612500429,Commerciale,Sud,Riscaldamento,Elettricità,False,391.8078956400682
2459.7341372356636,3.5916103851612524,9.0,4.0,-2.3013821469020073,Residenziale,Nord,Elettrodomestici,Elettricità,True,
1025.395155301058,3.202053283033406,17.0,5.0,27.203217246581676,Residenziale,Nord,Illuminazione,Elettricità,False,213.56020156248945
2682.8049719062483,17.874972397445912,17.0,3.0,9.008671962270384,Residenziale,,Illuminazione,Elettricità,True,
,22.445511663828963,23.0,5.884165917495156,-6.5245936753983145,Commerciale,Sud,Elettrodomestici,Elettricità,False,338.3357201617682
1531.9558910537908,5.314936161891968,20.0,1.0,23.780169519502955,Residenziale,Nord,Elettrodomestici,Elettricità,,314.05672268279824
2091.085900573125,10.85272893636791,14.0,4.0,25.09581645597738,Residenziale,,Climatizzazione,Elettricità,True,803.2647129604411
2293.00750481075,13.37152967787112,18.0,2.0,7.051192678434934,Residenziale,Sud,Illuminazione,Elettricità,True,462.05401173346763
1853.54364320112,11.732680273337138,20.0,5.0,13.252478894733537,Residenziale,,Climatizzazione,Elettricità,False,375.85774033597784
2582.978783288347,17.31282161337943,16.0,6.0,6.687864585055834,Residenziale,Nord,Illuminazione,Gas,True,520.3333981945241
1490.9655607777174,20.23684933481963,22.0,3.0,14.928801892364666,Residenziale,,,Elettricità,False,304.69543765673484
2024.226325695457,15.984725866944059,11.0,3.0,21.634522518799855,Commerciale,Sud,,Rinnovabili,True,412.9340944814258
3043.593561371226,20.222473281225685,19.0,0.0,-8.71892272630189,Residenziale,Sud,Illuminazione,Gas,True,458.46517432651007
1655.7065043364785,8.49573044516516,,6.0,4.015182154866048,Commerciale,Sud,Riscaldamento,Elettricità,False,
,15.612430689422066,22.0,5.0,-5.804311698287307,Residenziale,Centro,Elettrodomestici,Elettricità,False,230.48851783693678
1790.712464050131,20.78964140946586,16.0,1.0,22.717113919073718,Commerciale,Centro,Climatizzazione,Rinnovabili,False,367.03659112669493
2102.9635856554905,12.685477123907626,21.0,0.0,21.12617441882449,Residenziale,Centro,Elettrodomestici,Elettricità,True,428.1991171691363
2150.275528726991,10.453328969277452,23.0,4.0,23.375079109088034,Residenziale,Sud,Climatizzazione,Elettricità,True,438.1129623750524
1804.887639157141,7.4347017300654175,15.0,4.0,16.821904953816386,Industriale,Sud,Elettrodomestici,Elettricità,False,366.76756949057966
2339.592906334226,,17.0,4.0,34.98101040646588,Industriale,Sud,Elettrodomestici,Gas,True,479.0772695390143
1794.8266704699076,,23.0,3.0,13.542162672572559,Commerciale,Centro,Illuminazione,Rinnovabili,False,364.0037581781756
3043.593561371226,23.521158200871074,28.0,3.0,24.99320440507606,Residenziale,Sud,Elettrodomestici,,True,460.1249387416588
1883.702302978167,8.18500334410227,17.0,2.0,21.781943685116268,Residenziale,Centro,Elettrodomestici,Rinnovabili,False,
2977.820764471142,10.595081005499885,9.0,5.0,22.157923287911252,Residenziale,Nord,Riscaldamento,Elettricità,True,603.2710379811518
1018.4794274924881,21.417207649139062,12.0,1.0,18.388759535698423,Residenziale,Centro,Riscaldamento,Elettricità,False,211.35423412412106
2130.8283261285196,13.356461310822798,23.0,5.0,24.58671029677682,Residenziale,Nord,,Elettricità,True,434.8773244458193
1333.9148183354475,3.013369903185069,,,24.65966769242656,Residenziale,Centro,Riscaldamento,Elettricità,,274.48220096513603
2177.441114252485,6.960215813356264,19.0,4.0,29.26282215022984,Commerciale,Sud,Climatizzazione,Elettricità,True,444.9630910769016
1411.503358924413,4.501762719549578,28.0,0.0,-3.582886373845696,Residenziale,Sud,Climatizzazione,Elettricità,False,281.67598214468387
1057.3462013272872,13.649707094602125,21.0,4.0,2.373008402044931,Residenziale,Nord,Climatizzazione,Elettricità,False,213.54611349553113
1634.1642887187381,5.728461645472335,25.0,1.0,13.573076787086622,Residenziale,Sud,Riscaldamento,Elettricità,False,331.4776269444209
2230.8736894884864,7.886157182249187,20.0,5.0,10.407172885992217,Residenziale,Sud,Elettrodomestici,Elettricità,True,450.0855054817199
3372.6126474434027,23.236947721046647,20.0,2.0,5.078717955079828,,Centro,Riscaldamento,Gas,True,678.3698396473092
2383.59137399925,6.500962098134154,17.0,1.0,20.582838690991817,Commerciale,Centro,Elettrodomestici,Gas,True,483.54322261696103
1835.4434829984687,,18.0,2.0,12.77182084523361,Residenziale,,Elettrodomestici,Elettricità,False,372.4656723178372
1076.285265658992,19.196834940413797,23.0,0.0,17.33789039816174,Commerciale,Sud,Riscaldamento,Elettricità,False,222.37810374528834
2482.100985588909,,16.0,4.0,20.327940303365423,Commerciale,Centro,Illuminazione,Gas,True,504.8491274624
1878.8904437576468,1.7206502628876263,18.0,4.0,23.487839174097573,Commerciale,Centro,Climatizzazione,Gas,False,382.9965055300474
2252.334129165541,12.348206913667516,21.0,3.0,11.85862909261544,Residenziale,Nord,Riscaldamento,,True,455.2592352522596
1873.0363091049967,12.431124587115892,14.0,4.0,20.506225663626747,Residenziale,Nord,Riscaldamento,Elettricità,False,382.002241978799
1861.3494953391235,23.920291080340483,16.0,3.0,13.370355549372837,Residenziale,Sud,,Elettricità,False,378.6730348406706
2967.5002729410476,6.680054760539692,18.0,5.0,23.16257803126259,Residenziale,Sud,Elettrodomestici,Elettricità,True,601.1168334736423
1785.0738881411226,1.0488761626654188,27.0,2.0,19.981648787487003,Residenziale,Sud,Elettrodomestici,Rinnovabili,,363.11415988073713
1337.8782324026447,19.47993119761755,21.0,0.0,,Residenziale,Nord,Climatizzazione,Elettricità,False,273.36449162538077
2393.519141338777,21.465605019840382,18.0,3.0,13.572585076413326,Commerciale,Sud,Illuminazione,Rinnovabili,True,484.9221642926634
2074.9881927968786,23.331820507767873,23.0,1.0,13.030389983916763,Residenziale,Sud,Riscaldamento,Elettricità,True,421.23993760532755
1536.841607256802,3.190225056543426,38.61203026464775,5.0,22.479645134009917,Commerciale,Centro,Climatizzazione,Rinnovabili,,314.43123749721775
1724.9473255525058,,23.0,3.0,17.773016403394102,Residenziale,Sud,Climatizzazione,Elettricità,False,350.82627508552946
1639.2587893448683,21.314829067437156,15.0,2.0,11.156186445872633,Commerciale,Sud,Riscaldamento,Elettricità,False,803.2647129604411
1880.5076568256593,9.059220510353743,23.0,7.0,0.4058691462865731,Residenziale,Centro,Riscaldamento,Elettricità,False,377.12921416005327
2183.801145591266,14.036242611960791,18.0,3.0,8.617833413931569,Commerciale,Nord,Illuminazione,Elettricità,True,440.74920340362877
2128.6267542739847,5.0630320100426065,15.0,2.0,31.36671227119485,Residenziale,Sud,Illuminazione,Elettricità,True,435.64166773715965
2520.3669136740714,23.368229360696244,16.0,5.0,11.991326653599419,Industriale,Sud,Riscaldamento,Rinnovabili,True,509.9443128502977
1446.9590033340014,9.54640288249575,19.0,4.0,10.915252765891719,Commerciale,Nord,Elettrodomestici,,False,293.62101678481736
1947.4447957824163,16.50494493071524,24.0,3.0,27.90347684744465,Residenziale,Centro,Climatizzazione,Gas,False,399.5104967037882
2127.116264285116,,24.0,2.0,-0.808883485505973,Residenziale,Nord,Riscaldamento,Rinnovabili,True,425.7275934111979
1244.2164706049653,12.096141474502637,16.0,0.0,14.223960057161598,Industriale,Centro,Climatizzazione,Elettricità,,254.32009628559177
2696.203542034362,6.082423581580522,21.0,,15.933874976943494,Industriale,Nord,Climatizzazione,Rinnovabili,True,544.6291132581134
2494.6129795379743,0.019588798737184554,24.0,4.0,12.081190909230168,Commerciale,Sud,Climatizzazione,Elettricità,True,502.5489120602376
2164.9086528696316,17.407947455208713,20.0,6.0,28.090007344369223,Commerciale,Sud,Climatizzazione,Elettricità,True,443.14952752275804
1545.8516582655932,12.121747276557672,22.0,3.0,17.349454575337184,Residenziale,Centro,Climatizzazione,Gas,False,
1789.7158924265523,15.651410215111417,16.0,3.0,0.7458180543766595,Commerciale,Centro,Illuminazione,Elettricità,False,359.7320649231346
1784.379011514791,5.209814643201111,25.0,4.0,19.49893647150578,Commerciale,Nord,Climatizzazione,Elettricità,False,363.24646470873006
1699.8734648838736,7.96663441761948,25.0,2.0,12.726887131215527,Commerciale,Sud,Illuminazione,Elettricità,False,344.58942255790134
