Numero di Voli,Numero di Passeggeri,Tempo Medio di Attesa (min),Tipo di Volo,Fascia Oraria di Partenza,Aeroporto di Origine,Aeroporto di Destinazione,Voli Internazionali,Ritardi Media (min),Predict
659.5614075212972,15520.288667019406,6.762477094980097,1.0,1.0,Aeroporto A,Aeroporto C,True,,461.992985264908
517.7630822765992,13510.522592596604,17.110791684597658,1.0,0.0,Aeroporto A,Aeroporto B,True,50.84389952444148,362.73415759361944
862.3215562362773,20569.179158977262,,2.0,0.0,Aeroporto B,Aeroporto D,True,14.007259188805612,604.2250893653941
479.936414493926,20618.95121123065,129.48047080987087,0.0,0.0,Aeroporto A,Aeroporto D,False,39.90345897866629,335.9554901457482
547.0462148824785,22608.16510113801,94.23074025635603,1.0,0.0,Aeroporto A,Aeroporto D,True,44.96793406934387,383.2323504177349
416.45676650672584,9470.974055843828,85.26395083704023,1.8138638656483619,3.0,Aeroporto D,Aeroporto B,False,20.41776135233834,291.8197365547081
397.31359948801213,23642.78569385264,96.91641609864774,0.0,0.0,Aeroporto A,Aeroporto C,False,22.31585196528169,558.6300928089427
,19107.743167385168,171.87754450436293,1.0,1.0,Aeroporto B,Aeroporto B,False,37.80502394740829,287.57592688084026
496.5315377850393,27848.803511251237,,1.0,3.0,Aeroporto C,Aeroporto C,False,11.768206891893346,347.87207644952747
400.13763085891026,19098.163664139494,168.1391889650315,2.0,0.0,Aeroporto C,Aeroporto A,False,31.658372908718356,280.6963416012372
,14922.120494420207,179.12649016314234,2.0,1.0,Aeroporto D,Aeroporto C,True,36.063502745152654,416.65481835543056
535.3015892658063,12436.462508942084,81.88114352647847,2.0,1.0,Aeroporto C,Aeroporto D,True,21.093729135704862,375.3111124860644
281.67287771433814,20327.972176896565,136.78865953495142,1.0,1.0,Aeroporto B,Aeroporto C,False,31.02349047634133,197.4710144000367
,19103.935749042852,25.667542021978644,0.0,1.0,Aeroporto D,Aeroporto B,True,37.072205223844655,414.17133971089976
,11283.315202542302,62.399457648297656,0.0,0.0,Aeroporto C,Aeroporto A,True,,434.96676971963484
485.07173433065157,11912.88885101524,137.46105081142616,2.0,1.0,Aeroporto D,Aeroporto B,False,23.818992834182723,340.1502140314561
559.6885256651221,13826.987124821666,76.92316045814074,0.0,0.0,Aeroporto C,Aeroporto B,True,18.355461754684455,391.78196796558547
551.472137624423,24163.420441096787,52.57681603509535,0.0,0.0,Aeroporto D,Aeroporto C,True,32.30130575601793,386.03049633709605
,,49.24302946588611,1.0,1.0,Aeroporto A,,,38.41297895327847,400.9825480351105
507.6891796462811,15145.269558990813,147.66574555423293,1.0,3.0,Aeroporto D,Aeroporto C,True,38.47265374279554,355.68242575239674
357.1572910651557,24643.62629877837,130.13729859891137,1.0,1.0,Aeroporto C,Aeroporto A,False,18.162538272933034,250.31010374560896
428.3116488901503,13537.920113972901,44.91579321487379,,0.0,Aeroporto B,Aeroporto C,False,42.77882441625291,299.8181542231052
473.9644757268345,,1.9477086105286001,0.0,3.0,Aeroporto B,Aeroporto D,,17.587933294667184,
512.5943676262308,22287.610419056087,121.51722011452496,0.0,3.0,Aeroporto D,Aeroporto D,True,,358.81605733836153
437.89821648993086,21112.204199445285,59.52459433552596,0.0,2.0,Aeroporto C,Aeroporto A,False,51.59094743885012,306.52875154295157
357.55167917643644,16315.48636692891,40.62649645650964,1.0,1.0,Aeroporto B,Aeroporto A,False,38.40590732497148,250.5861754235055
699.9714966259319,24542.335043816576,17.214082349747784,0.0,3.0,Aeroporto B,Aeroporto D,True,21.76882699614503,489.98004763815226
466.4325357577294,24503.883186531806,34.105461388643896,2.0,0.0,Aeroporto A,Aeroporto A,False,41.619999724187885,327.10277503041056
487.6168610956336,8522.679173180091,63.68653143428931,1.0,1.0,,Aeroporto A,False,27.53627331896772,
457.54874009114155,16044.651473466234,33.497262627831205,1.0,,Aeroporto C,Aeroporto C,False,27.992471424901083,320.58411806379905
472.76510685870085,16675.292187925697,45.25131754586217,1.0,1.0,Aeroporto C,Aeroporto C,False,50.0433338542391,331.2355748010906
300.5293980855994,16199.331176191346,88.13002684115676,0.0,0.0,Aeroporto D,,False,32.533513940805776,210.37057865991954
435.32018435401903,21877.396386465734,82.2812412052361,2.0,0.0,Aeroporto D,Aeroporto B,False,,
496.71342061235066,20909.153957984243,153.6423040898263,1.0,1.0,Aeroporto D,Aeroporto D,,29.636082278489056,558.6300928089427
485.0738157040278,17607.754144760856,168.98410480374966,2.0,1.0,Aeroporto A,Aeroporto B,False,35.882207371293916,340.1516709928195
484.2083552301226,18839.324338124417,119.91851532369972,2.0,,Aeroporto A,Aeroporto A,False,,339.5458486610858
557.4614461023546,28355.16361469974,56.30433169776899,1.0,1.0,Aeroporto A,Aeroporto B,True,34.37416067816041,390.52301227164816
783.1331300459674,24384.8438430832,78.91044571850887,0.0,2.0,Aeroporto A,,True,29.51469295989272,548.1931910321771
696.3106950699041,17732.6561377751,53.24074529889029,2.0,3.0,Aeroporto C,,True,26.75994430251118,488.0174865489329
544.787128727977,22795.430017588347,49.85589508289589,1.0,1.944752969741663,Aeroporto C,Aeroporto B,True,14.339757068162953,381.6509901095839
511.20027157820675,23223.44552684952,128.34028832006666,,0.0,Aeroporto A,Aeroporto B,True,21.050848513183823,357.8401901047447
511.7552563319054,32780.10324389282,163.64082368160913,2.0,0.0,,Aeroporto C,True,21.919992997088038,358.8286794323338
454.96761349979823,22844.369631507747,2.2054095452333433,2.0,1.0,Aeroporto C,Aeroporto B,,33.36805710830437,319.0773294498588
480.88123536476365,24750.763687134047,112.81761076160483,2.0,2.0,Aeroporto B,Aeroporto C,False,,337.21686475533454
500.79868887426545,20478.05347765822,,0.0,2.0,Aeroporto C,Aeroporto A,False,26.73048020976131,350.5590822119858
452.1319402292877,,89.9183854587196,1.0,0.0,Aeroporto C,Aeroporto B,False,29.789657028892147,316.79235816050135
425.1072173902944,23195.99098577107,109.62435601740368,0.0,1.0,Aeroporto B,,False,37.82028534415993,297.5750521732061
516.611494338913,14166.418784411002,31.80495843077305,2.0,,Aeroporto A,Aeroporto C,True,44.37674731605256,362.2280460372391
488.6799020451863,13411.730193597079,167.12210612580438,0.0,2.0,Aeroporto C,Aeroporto D,False,29.919791212217344,342.07593143163035
923.9630646575545,33653.71161167639,89.34881360396042,0.0,1.0,Aeroporto D,Aeroporto C,True,42.228746640050076,382.24140981961426
377.61182549577916,19271.66950521407,106.35997945388718,2.0,1.0,Aeroporto C,Aeroporto C,False,50.0433338542391,264.9282778470454
419.4579899323409,19182.151944891615,168.18983408636257,0.0,0.0,Aeroporto A,Aeroporto B,False,22.56054815763472,293.6205929526386
635.4645066424637,16208.807861357289,52.0164041724687,0.0,0.0,Aeroporto A,Aeroporto D,True,12.831470313923614,444.82515464972454
407.85162869969236,18394.690516468934,,1.0,0.0,Aeroporto B,Aeroporto A,False,20.970887527670467,285.7961400897846
520.2815580710741,18714.54929236947,167.17524527869088,1.0,2.0,Aeroporto B,Aeroporto A,True,30.651120160682726,364.49709064975184
553.3845110193629,18589.068304188655,0.16339051064990562,1.0,1.0,Aeroporto D,Aeroporto D,True,17.243789341050935,387.669157713554
,22135.38782595527,46.42196499732103,0.0,1.0,,Aeroporto C,True,18.43289047087734,558.6300928089427
631.4937203517256,18636.24376172089,39.832429197911864,1.0,0.0,Aeroporto D,Aeroporto A,True,15.254578820150503,442.3456042462079
599.664956343162,20995.39262314107,140.5450225602647,1.0,1.0,Aeroporto C,Aeroporto A,True,16.67847553533223,420.06546944021335
452.09330827607505,27634.31091735662,129.4595860801319,0.0,1.0,Aeroporto D,Aeroporto C,,32.46532994906497,316.4653157932525
356.11842068888836,13060.055447048344,56.35055612034545,2.0,,Aeroporto B,Aeroporto B,False,31.04970149393901,249.88289448222184
485.1642396113028,24191.143614248416,21.100962838144934,1.0,0.0,Aeroporto B,Aeroporto A,False,40.77084177996811,339.9149677279119
453.48704228798226,,21.2300417176094,0.0,2.0,Aeroporto C,Aeroporto C,False,38.4069941256975,317.4409296015876
346.60489638805666,33653.71161167639,55.644361727464386,2.0,1.0,Aeroporto B,Aeroporto C,False,36.11832357369548,243.22342747163964
536.5460739158258,24866.51524036925,115.47864721280631,1.0,2.0,Aeroporto D,Aeroporto C,True,28.906534740120208,375.88225174107805
547.7118128393181,18462.04408995067,170.97331232823194,1.0,1.0,Aeroporto D,Aeroporto C,True,43.497885791739066,383.6982689875227
422.9451181205121,27518.931810646027,54.46100493859626,1.0,0.0,Aeroporto B,,False,,296.3615826843585
596.5394953727975,18804.752587211948,,1.0,2.0,Aeroporto D,Aeroporto A,,25.95710941283875,417.87764676095827
445.5105717356869,15593.849979792463,46.377767357210224,0.0,1.0,Aeroporto D,Aeroporto B,False,24.021955087841455,311.85740021498077
673.5159487381721,20478.04860161173,120.01732959528967,1.0,,Aeroporto D,,,30.2800616105224,471.76116411672047
451.13197305447295,29732.357907517355,152.55065176982768,2.0,1.0,Aeroporto C,Aeroporto A,False,10.707991684003034,316.39238113813104
463.2741864602963,20723.488608195476,73.31577258517613,1.8138638656483619,0.0,Aeroporto D,Aeroporto C,False,11.463259541359523,324.5919305222074
497.74350849629644,20689.42526581869,144.66305849645275,0.0,1.0,Aeroporto C,Aeroporto A,False,38.56216625360148,348.4204559474075
372.4309710728319,16758.23949850364,41.29162075050802,2.0,1.0,Aeroporto B,Aeroporto A,False,50.0433338542391,261.3016797509823
515.904760953593,26516.67098782769,60.87641045807985,1.0,1.0,Aeroporto A,Aeroporto A,True,25.76643900609217,361.4333326675151
414.6616978008268,22954.526008425593,108.16656849371405,1.0,1.0,Aeroporto D,Aeroporto A,False,51.96976586650155,290.5631884605788
709.084657508943,17167.671664494235,54.877524830923036,0.0,0.0,Aeroporto A,Aeroporto D,True,21.104827202751146,
237.99156709316497,21088.31499948513,82.10630154937641,0.0,2.0,Aeroporto D,Aeroporto B,False,28.643934767711375,166.59409696521547
648.6318224720255,14808.976764370269,68.73717755771274,1.0,0.0,Aeroporto C,Aeroporto B,True,22.868595228096694,454.34227573041784
491.41239436724084,25502.960114406174,4.129917822289801,2.0,2.0,Aeroporto B,Aeroporto D,False,22.789885291842765,344.5886760570686
437.2028569523701,17677.82447716858,28.64743409474889,,0.0,Aeroporto C,Aeroporto C,False,22.29346380407716,306.04199986665907
627.0798031237972,25131.226820108666,11.035260276710016,2.0,2.0,Aeroporto A,Aeroporto D,True,23.39618575005817,439.55586218665803
427.40899567567067,16508.081915587172,119.79571151613102,,0.0,Aeroporto A,Aeroporto D,False,7.862928426744446,299.18629697296944
489.0302168366788,24510.222423577346,23.88838884029426,2.0,1.0,Aeroporto A,Aeroporto D,False,25.631877028828292,342.92115178567514
554.6454766932477,27300.29357924075,91.4907077843033,1.0,2.0,Aeroporto B,Aeroporto B,True,27.749087041674102,388.5518336852734
619.0695530569137,14959.525676262261,108.10941835018424,0.0,0.0,Aeroporto D,Aeroporto A,True,37.094682393355434,433.34868713983957
432.68537739987244,21231.280072698843,60.92139905496747,0.0,,Aeroporto C,Aeroporto D,False,32.095509036013965,302.8797641799107
432.0602974486516,21474.614053744404,,1.0,0.0,Aeroporto C,Aeroporto C,False,33.27951308774153,302.7422082140561
498.47305873043405,17640.839683410508,57.38296707471467,2.0,0.0,Aeroporto D,Aeroporto A,False,46.87177826739223,349.53114111130384
464.7810724417292,26056.9712615552,168.18983408636257,2.0,1.0,Aeroporto C,Aeroporto A,False,25.924709406876854,325.94675070921045
451.0612505379002,15961.86480194711,103.63079105849248,2.0,1.0,Aeroporto B,,False,42.54811189899489,316.3428753765302
470.4412463437887,17339.27381390048,65.32839403027987,1.0,2.0,Aeroporto B,,False,48.138097507784224,329.6088724406521
652.818725355989,24319.455406227655,134.58221908859855,2.0,2.0,Aeroporto C,Aeroporto A,,54.44604186003857,457.57310774919233
653.2838737382089,23222.096930837823,139.6551947135184,0.0,1.0,Aeroporto D,Aeroporto C,True,43.44510304304522,457.2987116167462
667.4846772633209,29151.527752937236,121.5132796543729,0.0,0.0,Aeroporto B,Aeroporto B,True,,467.2392740843246
541.2659158165148,11332.52146722336,73.44329181652456,1.0,0.0,Aeroporto C,Aeroporto D,True,29.921252408580006,379.18614107156037
507.8330262265961,19124.996423206896,120.84051297143955,1.0,1.0,Aeroporto A,Aeroporto D,True,50.0433338542391,355.78311835861723
567.4643787175673,24747.205656896884,1.7854259852075316,1.0,0.0,Aeroporto D,Aeroporto A,True,32.020337186016285,397.5250651022971
541.3660989536904,24848.683982189625,6.251315883647064,1.0,2.0,Aeroporto D,Aeroporto C,,34.60884945959733,379.25626926758326
421.64920604254246,17264.20302270895,61.33340629223518,0.0,0.0,Aeroporto D,Aeroporto D,False,20.237801800658758,295.1544442297797
443.2535967948571,27956.641241718673,67.53249528898887,0.0,1.0,Aeroporto A,Aeroporto C,False,10.976874218887417,310.27751775639996
461.23848498825754,15750.904289831977,160.04622700171245,0.0,1.0,Aeroporto D,Aeroporto C,False,23.808290899506986,322.8669394917803
211.89026274516823,27700.50228468205,55.40927598024816,1.0,0.0,Aeroporto A,Aeroporto B,False,46.135854588311346,148.62318392161777
529.2168426387318,21863.356190700564,155.67402418140654,1.0,0.0,Aeroporto B,Aeroporto D,True,41.56279257610369,370.75178984711226
573.2703476856983,18015.652700020266,71.89836385644271,1.0,1.0,Aeroporto C,Aeroporto C,True,34.96678686416215,558.6300928089427
351.14759865802637,23081.445580664935,166.69038977242758,0.0,3.0,Aeroporto C,Aeroporto A,False,28.050197757730064,245.80331906061843
,,81.77576014066008,2.0,3.0,Aeroporto B,Aeroporto D,True,24.49493498139575,372.6656678310842
604.9893108115889,21062.841853811136,164.2698535769695,1.0,1.0,Aeroporto A,Aeroporto C,True,23.345081482136727,
,30106.301593239346,81.8035012862213,1.0,1.0,Aeroporto C,Aeroporto D,,21.94791756526005,380.75683895029215
511.77762193388764,19297.939161130114,129.1188635060495,1.0,0.0,Aeroporto B,Aeroporto B,True,17.962964028672026,358.54433535372135
639.9377453132182,23110.9685025011,81.45518725643653,0.0,2.0,Aeroporto D,Aeroporto A,True,16.799516791894987,447.9564217192527
391.08302101483696,32180.327616761162,76.17373652162739,2.0,1.0,Aeroporto B,Aeroporto C,False,31.472255626948,274.35811471038585
671.9620969086794,21474.680040395277,113.61159119483462,,0.0,Aeroporto A,Aeroporto A,True,26.268247301630144,470.6734678360756
584.4257018453936,7039.2756591259185,26.22110842926778,1.0,1.0,Aeroporto B,Aeroporto C,True,41.768408556917194,558.6300928089427
616.4762242853294,9176.250640462917,14.118619984449763,2.0,1.0,Aeroporto D,Aeroporto D,True,38.23055835082659,432.1333569997306
923.9630646575545,17995.36240969337,94.61096069601089,1.0,0.0,Aeroporto C,Aeroporto C,False,32.61556133916208,351.4890372049582
511.60137964132934,27455.376299981803,111.73751847112109,2.0,1.0,Aeroporto B,Aeroporto D,True,31.598622061364296,358.72096574893055
431.612030423067,21980.18870053036,63.0587280151729,2.0,0.0,Aeroporto A,Aeroporto C,False,35.20300730382659,
528.8970895729848,9063.103755683007,89.75159823858161,1.0,0.0,Aeroporto A,Aeroporto D,True,36.58845282819299,370.52796270108934
529.7060538636076,16074.380563944504,164.51050198431201,2.0,0.0,Aeroporto B,Aeroporto A,True,37.58741146555698,371.3942377045253
638.3151738420746,11714.961783429766,115.80737893879522,0.0,0.0,Aeroporto B,Aeroporto B,True,9.826541606595018,446.8206216894522
495.9398319356979,22828.022948415677,26.228727517952045,1.8138638656483619,1.0,Aeroporto A,Aeroporto A,False,21.173451169548706,
533.5523279542556,17306.399822726715,62.14168322409714,2.0,1.0,Aeroporto C,Aeroporto A,True,44.596197880686596,374.0866295679789
476.853442060085,19854.114382071926,159.78131560480358,2.0,0.0,Aeroporto C,Aeroporto A,False,24.306207886472798,334.3974094420595
923.9630646575545,16338.545416122804,38.393874532949,0.0,0.0,Aeroporto A,Aeroporto B,True,41.86985885492313,358.94677120321194
554.2847973061732,18428.24355805238,71.73054475029639,,0.0,Aeroporto B,Aeroporto B,True,46.8908922145844,387.99935811432124
508.52957206170663,18970.346573214887,160.69752101404194,1.0,1.0,Aeroporto B,Aeroporto A,True,29.824882600227482,356.27070044319464
391.3135654361175,27772.93707553523,2.030872311414611,0.0,0.0,Aeroporto B,Aeroporto A,False,,273.9194958052822
554.3680327442762,,109.78594115303575,2.0,2.0,Aeroporto D,Aeroporto B,True,25.027163122085557,388.65762292099333
550.6078837294374,,137.2454958197517,1.0,0.0,Aeroporto A,Aeroporto C,True,29.153009920289524,385.7255186106062
313.49631185864655,19880.39788441506,46.642683413080654,1.0,0.0,Aeroporto B,Aeroporto C,False,33.04272644268825,219.7474183010526
539.4335609470169,26615.3684337407,172.011135492307,2.0,3.0,Aeroporto A,Aeroporto D,True,32.07552079695305,378.2034926629118
599.5629032846665,21436.179954347703,148.5648310254013,2.0,2.0,Aeroporto B,Aeroporto B,True,38.54508277877035,420.2940322992666
556.3537235199067,18566.20186261629,,1.0,1.0,Aeroporto D,Aeroporto C,True,,389.7476064639347
284.68709896027724,20921.967410831465,74.82851900893148,0.0,0.0,Aeroporto A,Aeroporto D,False,34.962789486073646,199.28096927219406
473.5567627826716,15900.965890363865,132.4738910030329,,1.0,Aeroporto C,Aeroporto B,False,23.232233455875605,331.4897339478701
608.0671522479686,17119.347920288266,66.61956258240703,1.8138638656483619,1.0,Aeroporto A,Aeroporto D,True,23.496632936369405,426.247006573578
463.67243840581784,25806.18886301963,140.44916023021113,0.0,2.0,Aeroporto A,Aeroporto C,False,26.448713514752292,324.5707068840725
320.0014565971908,14640.885650277327,44.54700430451369,2.0,1.0,Aeroporto C,,False,41.830432892353905,224.60101961803352
543.8416811166517,24339.396954966192,30.841225698862786,0.0,1.0,Aeroporto C,Aeroporto C,True,27.680918855745695,380.68917678165616
431.74391341097476,16499.437594060844,170.9964338800572,1.0,0.0,Aeroporto D,,False,24.12915813336479,302.52073938768234
382.6473566404263,29110.180618125138,74.95702270488209,1.0,1.0,Aeroporto D,Aeroporto A,False,28.88497473997902,
562.1412658452105,12270.042281571137,83.5202986950045,1.0,1.0,Aeroporto C,Aeroporto B,True,34.81808600935489,393.7988860916473
525.9523618908926,10163.124449833243,169.21783221322798,,0.0,Aeroporto D,Aeroporto B,True,35.448668357376,368.46665332362477
,20135.65621536943,170.51755102419165,1.0,1.0,Aeroporto B,Aeroporto B,True,38.79673157886205,360.2211456871281
483.3455993310271,20131.632669722516,86.53226242659514,1.0,1.0,Aeroporto C,Aeroporto C,False,54.366593651326795,338.64191953171894
627.051375530825,21191.76440984971,19.08623480530292,0.0,0.0,Aeroporto D,Aeroporto D,True,24.56901767143676,438.9359628715775
516.8968867110959,18445.17959158006,130.1933400124753,1.0,1.0,,Aeroporto C,True,35.821533549894106,362.12782069776716
609.6907692398114,14622.666796816602,93.42672262882282,1.8138638656483619,1.0,Aeroporto A,Aeroporto B,True,16.584433006642858,427.383538467868
465.84876965601296,20244.24507584355,81.88616134661993,1.0,2.0,Aeroporto C,Aeroporto C,False,44.61457182562972,326.39413875920906
639.1691233436136,24232.65146480465,149.7177429707903,0.0,2.0,Aeroporto A,Aeroporto A,True,37.30296814040052,447.4183863405295
462.8932029414514,25680.803050803894,151.49938498137863,2.0,1.0,,Aeroporto B,False,,324.625242059016
637.1296238567222,11233.911637677504,33.60502084521886,0.0,0.0,Aeroporto B,Aeroporto A,True,43.01703998724789,
468.7550208094438,21758.174049834306,26.18569449448374,0.0,2.0,Aeroporto D,Aeroporto A,False,38.09994650663253,328.12851456661065
629.8537637267972,25997.11731903997,91.40228761493374,,2.0,Aeroporto D,Aeroporto C,True,35.489854369046554,440.897634608758
515.3867045711372,17409.73175416907,109.00293154349616,1.0,2.0,Aeroporto C,Aeroporto D,True,40.451977796921156,361.07069319979604
454.92007528818766,19240.01699704464,33.961363063205546,1.0,1.0,Aeroporto A,Aeroporto A,False,17.666118731413732,318.74405270173133
460.77484349785084,20288.856620488994,73.13694697683471,2.0,0.0,Aeroporto A,Aeroporto C,False,32.02548038692755,323.1423904484956
382.55217892417687,12941.059295116227,35.91940466045071,0.0,3.0,Aeroporto C,Aeroporto C,False,48.728322729239224,267.7865252469238
491.6174232089977,17859.796506497718,119.57570070866761,,,Aeroporto A,Aeroporto B,False,29.453414982931793,344.43219624629836
652.0776939665403,15350.29799182734,94.11490582935475,1.0,2.0,Aeroporto A,Aeroporto D,True,41.268295176215105,456.7543857765782
513.0232209303588,19487.94595852957,168.89643155030672,0.0,1.0,Aeroporto D,Aeroporto C,True,42.89222753480682,359.1162546512511
530.5223336308302,33653.71161167639,157.38360818536907,0.0,0.0,Aeroporto C,Aeroporto B,True,,371.36563354158113
387.30679840823007,15381.570030362669,135.08754983748392,0.0,0.0,Aeroporto C,Aeroporto B,False,23.013801712017624,271.11475888576103
461.2963504073673,18514.23264451471,99.91334876181566,0.0,,Aeroporto D,Aeroporto A,False,39.49202472238748,322.9074452851571
582.514443566797,21524.361913003402,140.00977443653446,1.0,1.0,Aeroporto D,Aeroporto D,True,21.301174345625984,408.0601104967579
476.0704437469564,16788.007791892225,119.68742778723961,,1.0,Aeroporto D,Aeroporto C,False,12.993512142927408,333.5493106228695
497.96773314243853,17401.405584378652,54.578324584227076,,1.0,Aeroporto C,Aeroporto D,False,42.78009472924163,348.87741319970695
472.53701499168284,26279.885729631715,142.25780475864278,1.0,1.944752969741663,Aeroporto C,Aeroporto D,False,,331.075910494178
552.3244149082319,21703.17922506541,170.8721793462819,1.0,0.0,Aeroporto C,Aeroporto D,True,30.4132730440084,386.92709043576235
422.9887692223847,16551.370724305198,34.87629553850513,1.0,1.0,Aeroporto B,Aeroporto B,False,27.445966765507066,296.3921384556693
672.9298127834745,25292.02813331317,144.43727553682513,,1.0,,Aeroporto A,True,,
592.6914957934176,31000.003230522532,57.81491114531561,0.0,1.0,Aeroporto B,Aeroporto A,True,26.890467750949853,414.88404705539233
470.8967370335559,24809.158093522885,41.70175361248191,1.0,3.0,Aeroporto C,Aeroporto B,False,40.21523424038735,329.92771592348913
489.83737768139815,17956.52280122237,169.08319587555175,0.0,1.0,Aeroporto D,Aeroporto A,False,,342.8861643769787
455.26448493336176,12859.005955276538,68.51479860290684,2.0,1.0,,Aeroporto C,False,20.157406459875492,319.2851394533532
542.0132075841832,21603.14638767211,50.30353781396921,1.0,0.0,Aeroporto D,Aeroporto B,,17.004391867160876,379.70924530892825
493.5897783745954,18876.247137631344,106.65206695178021,1.0,1.944752969741663,Aeroporto D,Aeroporto B,False,39.865237599163066,345.81284486221676
536.8003315716471,,89.51284189645826,1.0,3.0,Aeroporto D,Aeroporto B,True,22.364176957295395,
490.50045083075446,22814.365205953112,6.541954169141984,0.0,2.0,Aeroporto D,Aeroporto B,False,2.880977351497531,
667.7088067936044,12748.028482709415,1.4981519190160286,1.0,1.0,Aeroporto C,Aeroporto B,True,40.5129303968599,467.69616475552306
580.1955863385815,28435.043262306644,104.70546940164056,0.0,0.0,Aeroporto A,Aeroporto C,True,38.939892784326084,406.13691043700703
738.2950149130822,17212.32150702526,76.49418357771108,1.0,1.0,Aeroporto A,Aeroporto D,True,38.610785935538985,517.1065104391575
643.7114068937929,19584.794563699048,122.7501355027433,1.0,0.0,Aeroporto C,Aeroporto C,True,24.015714181976424,450.897984825655
394.2074448044457,13095.871375867671,81.50712825255447,1.0,0.0,Aeroporto D,Aeroporto C,False,32.293991773898505,276.245211363112
485.7955752373803,14698.050372143018,26.13228154789907,2.0,3.0,Aeroporto D,Aeroporto C,False,40.8540979760785,340.6569026661662
558.3673944670866,,167.90329511357996,0.0,0.0,Aeroporto C,Aeroporto A,True,26.853671526298715,390.85717612696055
434.22770226640534,,179.86306053104363,1.0,0.0,Aeroporto B,Aeroporto D,False,31.896153423335107,304.25939158648373
,17952.203507791266,72.47129789703573,1.0,1.0,Aeroporto D,Aeroporto D,True,30.535624693799377,408.99241120781073
390.7318216085202,21623.09041320413,34.82294625519303,0.0,1.0,Aeroporto D,Aeroporto A,False,32.644645277640414,
431.4418283808166,12400.516652699398,99.74785868015978,0.0,1.0,Aeroporto B,Aeroporto A,False,20.624067184219147,302.0092798665716
334.32336515556653,33653.71161167639,178.1892926646886,0.0,1.0,Aeroporto B,Aeroporto B,False,29.04222851109601,234.02635560889655
,,142.4063274293581,1.0,0.0,Aeroporto B,Aeroporto B,False,1.7761553567388013,348.6680586708992
676.4081906989944,20273.77631939036,154.00280375725637,,2.0,Aeroporto A,Aeroporto C,True,25.92959735817553,473.7857334892961
617.5665140933291,17958.047853090655,82.69404015153414,0.0,1.0,Aeroporto C,,True,22.399497769958266,558.6300928089427
547.671217721414,22404.92371496838,84.64792857827359,0.0,1.0,Aeroporto D,Aeroporto B,True,33.38921817608245,383.3698524049898
639.6023449114232,17670.14213789546,146.51516042086186,0.0,0.0,Aeroporto D,,True,15.893917940771988,447.7216414379962
355.3637934404362,21162.311664361674,144.9880337710381,1.0,2.0,,Aeroporto B,False,28.024289460630925,249.05465540830534
,16232.924042391583,102.16186480659617,0.0,1.0,Aeroporto C,Aeroporto C,True,20.96007087031906,372.88795240751773
544.3035784240014,23155.91686143117,119.80772768282324,0.0,1.0,,Aeroporto D,True,29.535656364367828,381.012504896801
396.15953717509876,25525.626821806254,48.8836706130955,1.8138638656483619,2.0,Aeroporto D,Aeroporto C,False,30.739609361645744,277.6116760225691
923.9630646575545,23049.149014299303,48.15556292355416,0.0,0.0,Aeroporto B,Aeroporto D,True,32.30237982317391,396.7613627546088
482.9244901880616,17344.43056716209,64.1592607682071,1.0,1.0,Aeroporto A,Aeroporto A,False,,338.3471431316431
335.0874199354722,20418.17618776538,74.37411640260507,0.0,0.0,Aeroporto C,Aeroporto C,False,31.988431593264085,234.56119395483054
470.15956908869185,18776.847902660687,16.85081930840132,0.0,1.0,Aeroporto A,Aeroporto A,False,34.65367833613399,329.11169836208427
538.2970713173654,29141.747894413522,23.675123314408708,1.0,1.0,Aeroporto A,Aeroporto A,True,35.71893294627524,377.1079499221558
689.222714846551,27415.06708154454,153.21203779709455,2.0,1.0,Aeroporto B,Aeroporto D,True,21.354573530424574,483.05590039258567
561.5727554030582,22138.03155048579,,0.0,1.0,Aeroporto D,Aeroporto C,True,31.489568560962717,393.1009287821407
560.6479117719223,15602.904204245799,92.72134795576804,1.0,0.0,Aeroporto A,Aeroporto A,True,36.70472342827361,392.75353824034556
526.3807753056026,23067.983204088574,151.2459680011728,2.0,,Aeroporto C,Aeroporto B,True,26.453495491563263,369.0665427139218
,23210.315346311178,88.636198935468,2.0,1.0,,Aeroporto A,False,26.393845763444553,304.76378555967386
495.6976097630209,18755.494584383687,40.10548376885412,2.0,1.0,Aeroporto D,Aeroporto B,False,29.467758869519994,347.58832683411464
400.56790173545033,21019.4451824026,116.56274728152425,1.0,3.0,Aeroporto C,Aeroporto A,False,41.10746692362382,280.6975312148152
433.06947786540263,23156.36730399957,91.92849450402711,1.0,0.0,Aeroporto B,Aeroporto D,False,29.66388092215229,303.44863450578185
438.369200883061,25882.742987845428,101.78055348976525,,1.0,Aeroporto C,Aeroporto A,False,43.406575777975185,307.1584406181427
360.3827234066134,22421.099277621932,118.10553904352608,2.0,2.0,Aeroporto C,Aeroporto B,False,25.789584772330013,252.86790638462938
572.6231956469061,29943.834358220854,120.89639755997585,0.0,0.0,,Aeroporto D,,41.120191275390326,400.8362369528342
,24219.450776765363,107.53763022812811,1.0,0.0,Aeroporto A,Aeroporto B,False,26.268821717223737,200.02168410362475
527.3013165852103,14204.412445304766,48.483268984390335,1.0,1.0,Aeroporto D,Aeroporto D,,26.039866161313434,369.41092160964723
431.11072896022023,20314.772171082954,13.098285116749327,2.0,2.0,Aeroporto C,Aeroporto D,False,37.56997470891855,302.37751027215415
