Numero di Risposte,Età Media Rispondenti,Soddisfazione Generale,Metodo di Compilazione,Affiliazione Politica,Soddisfazione con il Governo,Interesse per il Futuro,Predict
3983.6540041547096,38.95960079723037,9.64882308943923,Online,Socialista,False,6.468158077598268,30.166367484893026
3668.7301714622354,30.11887893739503,5.609437643758103,Cartaceo,,False,7.472561853441945,22.76604654930395
6002.465672870458,32.96282656302596,9.932164586248982,Online,Liberale,False,6.235319449479951,26.053627969992867
6220.457147989649,46.04202464993624,7.762051419764783,Cartaceo,Indipendente,True,5.957799900470251,34.5580326808848
8642.110592850511,22.093847823878324,6.788932227374354,Online,Indipendente,False,8.898251000363052,17.502373144927134
5206.053628451348,32.93744221300743,6.600099115428343,Online,Indipendente,False,4.686231949229059,25.0362392837337
5635.026400065415,47.091073001844975,9.097440809226983,Online,Socialista,True,8.154788807203818,35.69298334405957
6426.436671380286,33.991268454212864,,Online,Indipendente,False,,25.762601886912233
5741.715191230778,33.22707658611225,7.460960156012682,Online,Liberale,False,6.417116499850823,25.497241657082377
4341.595232594522,,4.2133392935526075,Cartaceo,Liberale,False,6.705784867798974,15.421013831686391
5279.340072381555,,,Online,Socialista,False,6.532320113988712,21.675395238647972
5373.88420572568,46.422758750124075,5.5574085002894,Online,Conservatore,,7.619237792667311,34.16315367517367
6075.208160021345,48.414329862906655,6.747596594526356,Cartaceo,Liberale,,6.900055292903929,35.91430988239256
5310.957412373122,26.45356824016578,7.61763499037245,Cartaceo,Socialista,False,5.086740542924049,20.80278826522778
5661.375666192138,36.85204697592585,,Online,Socialista,False,5.226560805249183,26.81078425182004
5003.58965921822,26.08417780989887,,Online,Liberale,False,6.390810932532818,20.167100248841425
5002.497061247453,62.70271164407161,6.786494822384038,Online,Liberale,True,4.8644438546796,45.927846597565335
4390.787260124225,59.508104000347124,7.060482697189497,Cartaceo,Conservatore,True,5.954504364417667,43.77381760939983
,45.88528248978517,,,Indipendente,True,4.758349526332564,34.10569179262465
4661.176678586305,52.38062269735399,4.424957453180761,Online,Socialista,True,6.498881861083859,37.993923124102025
5288.953150474454,48.30528970541212,5.774378596700046,Cartaceo,Indipendente,True,7.067104273827652,35.54601637279849
4920.928932668256,48.72289076876797,6.512987535877398,Cartaceo,Liberale,True,4.246114326833691,36.05991979890079
5223.9837784018655,47.08111305750912,9.435726190408268,,Socialista,True,6.225282753462336,35.78749699737886
5082.5695587825985,41.65754204831375,7.584253962912901,Cartaceo,Socialista,True,6.0806051255901945,31.435555622693496
5897.2780794332675,64.32616522759115,10.0,Online,Conservatore,True,8.515991036268092,48.0283156593138
5365.143579713162,36.81063673423837,7.625528762527777,Online,Socialista,False,6.002637973079222,28.05510434272519
5588.208559301856,36.182706952123944,6.688650321802029,Online,Indipendente,False,5.932015509373325,27.334489963027366
4325.961134851285,56.45417769715819,12.144614355075454,Online,Conservatore,True,5.899892443099845,41.367541308374875
5491.538904804394,35.23223294698109,7.079448009495034,,Liberale,False,6.080037516395351,26.786397465735273
5961.13677625708,,12.144614355075454,Cartaceo,Liberale,True,5.832785417354448,34.09217771769545
5576.418272760925,63.99731048535064,8.581759721005634,Cartaceo,Socialista,True,5.0483516498679775,47.372645256047136
5963.936303195571,32.98224916425231,,Cartaceo,Liberale,False,6.005624876496782,25.16968068890683
5625.91325502319,43.389993388174176,4.486330743904919,Cartaceo,Conservatore,True,,31.718894594893396
5590.369801412134,45.728928956660056,7.829219131303573,Online,Liberale,True,3.2195166707486806,34.35901600905311
5452.443579154279,27.917286863495097,9.099176169332225,Online,Conservatore,False,4.032282721884354,22.271853655246233
5184.997134158463,39.16347028579129,7.718236756454075,Online,,False,4.018606154328587,29.729900226990125
4641.216835368576,54.713468252612984,6.2429329350636396,Cartaceo,Indipendente,True,11.34736357894399,40.17230765734818
5380.372628428233,,7.421347532511891,Online,Liberale,True,7.33796908500168,39.46225273808529
5682.451693108254,42.96001434797885,5.961272398462057,Online,,True,3.140351032633669,31.860391763123808
5695.308990391937,22.97055450831066,8.91424246398605,Online,Socialista,False,6.458623554827983,18.753660895013276
5148.2261173110655,62.89624588299132,4.662306700465076,Cartaceo,Liberale,True,7.727546997339111,40.51896778375187
4150.366003935712,42.198926656784195,4.508557625584599,Online,Conservatore,True,8.458689414652117,
6199.827740465989,36.31339863798421,5.81060461686913,Online,Indipendente,False,7.111705061611778,27.162560431649684
5689.743407522574,42.35492417124954,8.121224595408828,Online,Socialista,True,6.163957162083567,32.08481429849733
4958.9374841645495,29.941748378821742,7.598712308666228,Cartaceo,Conservatore,False,8.574771015737436,23.238837557775085
6089.763210899187,38.52022672592531,5.695599972258329,Online,Indipendente,False,6.838939136538092,28.672838699825217
4028.5548514840834,,5.937261720950914,Cartaceo,Socialista,,4.260745663609525,26.49802015457665
5688.370284551396,42.99130955305098,4.741838761901766,Cartaceo,Socialista,True,,31.516468315706216
6063.396039157612,42.34968614620463,10.0,Cartaceo,Socialista,True,7.1175322918928,32.644780302343236
3956.143084072785,,2.4689949245214473,Online,Conservatore,False,4.535426928972092,29.85985942964023
6837.796381212312,47.99652080332622,7.888850568355852,Online,Liberale,True,4.8241406108360385,35.964219732835105
5714.395288343142,24.68644792632111,4.373262731700507,Cartaceo,Conservatore,False,11.34736357894399,
4690.3847965867135,,9.202870136524579,Cartaceo,Conservatore,False,4.779194492026057,24.956361148353928
6646.576592639889,53.03921413564156,10.0,Cartaceo,Liberale,True,7.823089881146609,40.12744989494909
,19.510152149677975,8.480879188976619,Cartaceo,Indipendente,False,,16.201370261467567
6604.155279205759,28.388760363096537,5.134749357932485,Online,,False,6.9279340911633245,
6362.879978464916,44.333648606690595,6.896397724616336,Cartaceo,Conservatore,True,4.038317376894147,33.102473342068315
4827.323123217182,36.63141527337182,8.356096408363756,Online,Indipendente,False,6.785822645671414,28.1488196138694
2666.6332966990103,39.5969320852474,6.0008973462605795,Online,Indipendente,False,7.295421693722182,29.518121663551355
3928.9101611684473,44.566706294897514,7.719036818754033,Cartaceo,Conservatore,True,5.1005090992445545,33.512405452054466
5703.816255734539,18.0,10.0,Cartaceo,Liberale,,5.660553810224852,15.6
4198.328313054022,,9.106117292831104,Cartaceo,Conservatore,False,6.595215036342549,29.607021622558783
4213.065784127318,18.824649275941624,9.30100623193982,Cartaceo,Conservatore,False,6.259847638839699,15.967556362741082
4258.556566433028,,10.0,Cartaceo,,True,4.742107027032999,31.880035212277487
5078.852930002186,41.783740477033234,9.051282345400033,Online,Indipendente,True,2.834708595916011,31.96400303754327
6017.235390548398,62.27727446320901,5.929394838865937,Online,Conservatore,True,,45.37291057590608
5049.923235190124,39.86366792184833,4.888899578635776,Cartaceo,,False,,29.37123741888456
3618.6314858372384,46.28055016147223,9.820184117501633,Online,Socialista,True,6.127644436280586,35.342440348281045
3574.240152357881,,8.329031842323454,Cartaceo,Conservatore,,6.335041173076338,33.23283743835405
4718.68209411711,37.44424283226092,10.0,Online,Conservatore,False,5.783619538051283,29.210969982582643
4715.707786394958,27.71102008666292,7.792344408039843,,Liberale,False,4.554181986258819,21.735417383075998
4962.8371668048385,37.386910549411745,10.0,Cartaceo,Conservatore,False,5.949914652157964,29.17083738458822
5885.951501681853,48.71806412034206,5.137112926365511,Cartaceo,Liberale,True,2.1379668130102627,35.64377876214909
5141.200969880319,55.11213347386705,8.136506111041454,Online,Liberale,True,9.004753800811619,41.01944526501937
5385.2113245564,26.319748805262815,6.98919279773825,Online,Socialista,False,4.253498889870293,20.520582003005444
3653.836650006496,44.65294554928662,8.58440524903955,Cartaceo,Conservatore,True,7.3410471742627905,33.8323834592125
5248.108375627681,70.7798865934186,6.765421177696709,Cartaceo,Liberale,True,4.710822934808795,51.57554696870203
5285.281857311032,38.07981452001037,5.345517259531504,Online,Socialista,False,5.271601830166075,28.259525341866713
5034.2967974568965,51.59972679983231,7.0231823969895455,Online,Liberale,True,5.865774660335835,38.22676347897948
5550.481782019171,52.79394107355414,7.431623530388487,Online,Liberale,True,7.657418348684217,39.185245810604435
5177.238902326082,32.33204911333337,7.2367097302208165,Online,Socialista,False,4.850925955300161,24.803447298399604
5650.9754705408595,40.089066541428544,10.0,Cartaceo,Conservatore,True,4.709167627473477,
4588.720859228175,24.610214062946074,7.177607097882807,Cartaceo,Conservatore,False,5.782844808095501,19.380431973427093
6055.960017610602,24.218412411519402,3.490864816458572,Online,Conservatore,,4.7691733728118875,18.000148133001154
5973.69029992052,30.41429388582358,8.506667192603512,,Liberale,False,8.56886755870378,23.84200587785756
6377.501621227142,52.763919759047475,6.272861991371606,Cartaceo,Indipendente,True,4.179757831828221,38.81660242874471
5916.269545421796,36.350979968645866,9.709362541047556,Online,Conservatore,False,8.54020911901925,28.35849474036637
,22.143584197595857,10.0,Online,Liberale,False,4.123555576202133,
6305.672330218139,31.163530133398567,3.8825800304627904,Online,Indipendente,False,4.850407923445179,22.979245102517833
5179.639755704105,62.89624588299132,5.593270439514621,Online,Liberale,True,7.174560451128599,
6047.206299325191,26.876736845158195,6.194059249711895,Cartaceo,Liberale,False,6.650948729374637,20.671933566524306
8642.110592850511,58.431094424488485,6.422825596817955,Cartaceo,Liberale,True,7.742301581894978,42.828613776187325
4733.959034751502,56.45518278713956,6.205738798179333,Online,Liberale,True,3.945635823846959,41.38034959045149
3536.648215377099,59.208153915161674,7.16730930611147,Cartaceo,Indipendente,True,5.512267521795356,43.595900532446606
,,5.2187800897968595,Cartaceo,Liberale,False,8.21477161919575,24.32090132211219
6157.830259014074,18.0,7.540960508243931,Cartaceo,Liberale,False,6.053312558427938,14.862288152473178
4606.680498908687,39.7725481533513,8.536435987582426,Online,Indipendente,True,6.243851874475576,30.40171450362064
4145.227724732174,23.641746809600107,8.330489034510476,Online,Socialista,False,6.0040110529912,19.048369477073216
8642.110592850511,27.98554485109579,6.40691472659093,Online,Socialista,False,6.248022648701266,21.51195581374433
5001.1923252689085,52.85983097176818,10.0,Online,Liberale,True,7.173440022367055,40.00188168023772
5871.7498403709005,29.01903093038282,8.374652111406569,Online,Conservatore,False,5.292714677508894,22.825717284689944
4406.676364980418,29.80329831750943,6.835099745267065,Online,Conservatore,False,8.096579583211183,22.91283874583672
4523.070765114384,49.934455718033504,8.470886498654316,Cartaceo,Indipendente,True,7.509106850595768,37.495384952219744
5716.093913570488,46.99764759722305,6.706580067469857,Online,Indipendente,True,10.0,34.91032733829709
6532.7685189812055,34.876710232843074,10.0,Cartaceo,Conservatore,False,5.09694052780762,27.41369716299015
4571.62485062203,56.15248070001962,6.146726784842585,Online,Socialista,True,4.921083118404244,41.15075452546651
5873.728932422311,45.386503583074585,8.484330335384975,Online,Socialista,True,8.520228826399354,34.3158516087677
4542.702184555624,24.477248244454312,6.59095003815405,Online,Liberale,False,4.379346357378244,19.11135878256423
4109.760448294149,35.30843866289678,,Cartaceo,Indipendente,False,6.840629971982082,27.18758618712265
5298.301919265906,25.15934489273585,4.405392637617849,Online,Conservatore,,2.7847330490863587,18.933159216200448
3815.3300967245623,36.482989048029566,8.747876202344104,Online,Liberale,False,5.104327307339022,28.162455194323925
5729.707588502674,48.18122797307231,,Cartaceo,Indipendente,True,6.175603879955665,35.23587511539627
3910.390811346387,28.34822209928005,9.163162367155396,Online,Liberale,False,6.478983518548595,22.592704179642652
5017.7906836309085,43.805784599045744,3.686722065615972,Online,,True,6.1802779695995325,31.77006583901681
5588.445386816656,35.344732255048164,8.228093403807707,Online,Socialista,False,6.824161669977772,27.209740599676024
6334.573357713313,23.119794160461304,6.546499807926996,Cartaceo,,False,6.572069358885416,18.147805854701012
3956.625159513007,37.83327257118132,4.295202996591526,Cartaceo,Liberale,False,5.483286099957752,27.77185169880438
,57.91891573665414,5.0954831859756435,Cartaceo,Indipendente,True,5.023629564374097,42.07188597145059
5823.019252978582,39.00116241372287,6.566922371925675,Online,Socialista,False,4.23194547469785,29.27089040118371
4080.174885548229,29.639278708927616,8.878035759442241,Online,Liberale,False,4.098757356045498,23.410905824082004
2307.9506121873865,32.435424789972515,6.012190818459896,Online,Liberale,False,6.13522692864281,24.50845459851873
6255.207778914951,37.85556208515458,9.237364239890525,Cartaceo,Indipendente,False,3.4408350048562575,29.270102731575363
3871.8405992720445,52.24282362000743,12.144614355075454,Cartaceo,Liberale,True,6.5206383004656905,38.7893689463907
4875.184579275549,,6.297877462691187,Online,Conservatore,True,5.761111968097114,35.37206256290684
,41.469155313315134,7.828524663141598,Online,,True,5.088989702613692,31.37696611826307
4553.965307111283,50.391697581687204,3.1684334178251703,Cartaceo,,True,7.583610357430878,36.224718332528596
,52.57026767571375,7.636588330199075,Online,Liberale,True,5.872842636642466,39.09016387205935
4632.634702254025,62.89624588299132,5.107204792613357,Online,,False,7.363219579544437,22.992363012092337
6436.901714029467,26.040651088161034,7.076519259708384,Cartaceo,Indipendente,False,7.797795707341482,20.35141153962524
4622.401328827663,49.28359931768751,6.604503133720941,Cartaceo,Conservatore,True,,36.47987046249754
5480.4962113715055,38.377827911872366,8.687698720386896,,Conservatore,False,8.35234379542228,29.470789154426722
4718.362882655213,37.44465864153206,5.3338999844338995,Cartaceo,Liberale,False,8.176445713380794,27.81143104440261
3572.9277335122906,44.192504149274065,9.180922049262177,Online,Liberale,True,3.986814091193135,33.6890295192705
6272.78246934842,42.91226045046598,8.203659304543832,Online,Indipendente,True,7.7994162316171085,32.49968010668933
8642.110592850511,52.62329532605396,5.448693125525667,Online,Socialista,True,6.425599959995531,38.47091466589547
4194.981252546003,48.66161487504806,4.978353980625541,Cartaceo,Socialista,,4.456806724117083,35.5566366067213
4229.177998862319,58.571701750983785,9.945891499749262,Cartaceo,Indipendente,True,6.831188214514085,43.98395867561342
6715.760792714863,37.90873040288192,12.144614355075454,Cartaceo,Liberale,False,4.374934056836294,28.672376733817323
4956.960794588707,33.07864240681765,4.102641706725109,Online,,False,7.220881990886135,24.385842196789888
5044.830475263641,32.519473242163436,1.638778733610776,Cartaceo,Liberale,False,4.883042175945107,23.255264889597633
4973.258939515572,,8.884893654366596,Online,Conservatore,True,1.3886420745796677,37.40643405956618
4415.519388779945,30.211694459937185,5.4277558971054285,Cartaceo,Conservatore,False,5.280328675585128,22.776512891087656
3605.548235190391,72.69191565465809,8.38867582687663,Online,Liberale,,4.348048597488283,53.400943706323645
4614.416151549599,18.407165168902004,4.302326628575923,Cartaceo,Conservatore,False,3.8667912256223524,14.17571360680418
4194.946898779356,37.912048150195176,7.099809666119714,Cartaceo,Indipendente,False,5.896897305234508,
5312.483223754281,47.53924664070335,9.148772515912896,Cartaceo,Conservatore,True,5.468159399146101,36.02210440326621
6386.396887219897,45.50040510443813,8.166836650143853,,Liberale,True,6.94835774608185,34.30033456814984
5297.259021600102,42.287714606265794,10.0,Online,Liberale,True,,59.17064240297286
4608.593684697275,48.45663844364019,6.739633517942297,Online,Liberale,True,6.860923270544074,35.94153696593082
3127.1938057573375,,5.329396103056878,Cartaceo,Conservatore,,5.672222806921048,
4580.6516785798585,53.16500643189285,10.0,Cartaceo,Indipendente,True,5.727489259464353,40.21550450232499
6837.700826356966,30.463823568739173,10.0,Cartaceo,Conservatore,False,4.076752458619373,24.32467649811742
4368.7804851385945,43.03501246401255,7.835353468801474,Online,Conservatore,True,4.410306074126101,32.47511476544923
5287.345374458104,55.285446318328944,3.879322331711193,Online,Socialista,True,6.82362122100725,39.86360912234361
4080.9905826284435,42.176985948084905,8.797237012998577,Online,Socialista,True,6.082081686490586,
5143.401806211081,37.959323427453256,9.829828182879595,Online,Conservatore,False,6.391840523245876,29.520474854081154
4843.512086782387,31.074900790651682,8.514522459830065,Cartaceo,Conservatore,False,7.648882315926665,24.306787291405193
3614.996032251317,45.74492039940894,10.0,Cartaceo,Conservatore,True,7.928854048887112,35.021444279586255
5622.446786486302,35.17550047717068,6.501105580048193,Online,Conservatore,False,5.483911892801617,26.573182008033932
3656.286994531227,37.476615529803844,6.502820704774817,Online,Conservatore,False,3.719035396605598,28.184477082295135
5446.170088533959,44.72995256756102,12.144614355075454,Cartaceo,Conservatore,True,,32.797315468222266
5721.193485320552,42.0818990171815,9.204491778442769,Online,Indipendente,True,6.504439890569637,32.21867684555988
3929.1714073393114,46.07660196794078,6.699207592551904,Online,Liberale,True,3.769548830267801,59.17064240297286
5270.844970569998,,5.255900308781803,Online,Liberale,True,3.562028926631915,30.583694241100513
7246.641070946485,29.265527395416886,3.4577920759254215,Online,Conservatore,False,5.494045738239162,21.523206799569447
4233.493990655778,19.90075558900875,6.672925944271878,Online,Liberale,False,5.62550926425844,15.932406695587687
5155.972204427321,28.723388142086733,8.306257221761115,Online,Indipendente,False,4.1274553550222635,22.598248865989046
