Consumo Giornaliero (kWh),Numero di Abitazioni,Temperatura Media Giornaliera,Tipo di Settore,Fascia Oraria,Consumo per Settore,Giorno della Settimana,Fonte di Energia,Tipo di Contratto,Efficienza Energetica,Predict
2724.1893381753,6998.002930989863,13.352511219459089,2.0,,1027.0,Giovedì,Eolica,Residenziale,True,1366.7004224534876
1459.4512681776268,1292.6119170860106,12.230947434036437,1.0,2.0,,,Eolica,,False,733.7949183190243
2106.5848456461617,9351.18859498927,18.88463562509492,1.0,0.0,963.0,Giovedì,Idroelettrica,Residenziale,True,1058.9578135106094
1272.4207178275633,3669.360579870231,12.974748515859789,0.0,3.0,960.0,Martedì,Solare,Commerciale,False,640.7027834685396
1058.6328107205366,5259.174194024994,12.596020457463197,2.0,1.0,1000.0,Venerdì,Eolica,Commerciale,False,533.2952114975072
2077.8408198653005,6185.9660821619655,20.37597315376326,0.0,1.0,,Lunedì,Solare,Residenziale,True,1045.2332018787793
2000.78719241702,8067.897300658381,15.008592696964543,0.0,1.0,986.0,Mercoledì,Eolica,Commerciale,True,1005.0961740175994
1609.100239403104,9731.178272276946,9.522493779687,1.0,0.0,938.0,Giovedì,Solare,Residenziale,False,807.4068678354581
925.6970205305927,2932.1592543979837,,0.0,3.0,1063.0,Mercoledì,Fossile,,False,465.9135329987044
1919.6508428498387,8167.669765587834,13.250380944076937,,0.0,1017.0,Mercoledì,Idroelettrica,Residenziale,,963.8005357081424
603.4946832942042,448.9454053320197,22.183862945599273,0.0,1.0,1023.0,Venerdì,Fossile,Commerciale,False,308.60250053078187
2862.850926973652,6457.493629765453,28.402702414602615,2.0,1.0,1001.0,Giovedì,Solare,Commerciale,True,1440.1462742112067
1286.8001562101033,506.04946945027706,16.012674456228865,1.0,3.0,1046.0,Giovedì,Fossile,Residenziale,False,648.8038804419203
2245.1420442262297,,7.753315984587142,0.0,0.0,1079.0,Sabato,Solare,Commerciale,True,1124.897016908491
1860.0938606114646,9845.083963562794,8.307109166964597,1.0,,1014.0,Lunedì,Idroelettrica,Commerciale,False,932.7390630558217
1909.5825262874087,8992.652617461652,14.085322506782909,1.0,0.0,1007.0,Sabato,Eolica,Commerciale,False,959.0168598957392
1719.5989867618161,6457.818574619426,14.882413183910696,0.0,0.0,1029.0,Lunedì,Eolica,Commerciale,False,864.2642173360813
1911.400158740157,4199.434336946198,31.589462296745342,0.0,1.0,953.0,Sabato,Fossile,Residenziale,False,965.3769180591021
2391.8864684358755,8130.49723588994,11.249469556276173,,0.0,1007.0,Giovedì,Fossile,Residenziale,True,1199.3180750848205
1620.0241031624616,4081.1987705799447,14.560808375422278,2.0,0.0,1020.0,Venerdì,Idroelettrica,Commerciale,False,814.3802940938575
1706.8733601024292,2624.5619948776043,19.630584521020474,0.0,2.0,976.0,Sabato,Fossile,Residenziale,False,859.7258554075207
2265.0140749808015,1715.7703376856293,0.921133783776714,0.0,1.0,997.0,Venerdì,Fossile,Residenziale,True,1132.9833776255339
2854.109852349033,5245.2137201112,15.273132821750556,2.0,2.0,1005.0,Giovedì,Fossile,,True,
1731.2418796862817,7639.667951928438,18.16291174666779,1.0,0.0,1028.0,Mercoledì,Fossile,Commerciale,False,871.0698133671411
1942.8411543568466,8015.242669663879,19.853536034457072,2.0,1.0,1006.0,Giovedì,Fossile,Residenziale,False,977.5766379887605
,362.7553861564936,11.51593570253483,0.0,1.0,989.0,Venerdì,Fossile,Residenziale,True,1339.0279652773834
2483.895957375168,3027.7874698459273,18.55083557827418,0.0,1.0,1031.0,Giovedì,Eolica,Commerciale,True,1247.7132293610664
1287.1355412115545,6920.911156857179,8.913690287320293,2.0,,1005.0,Martedì,Idroelettrica,Residenziale,False,646.4418776919733
2613.968603850114,3854.3041985955506,14.366152711939883,2.0,0.0,1010.0,,Solare,Residenziale,True,1311.294147738639
2073.462531554389,2679.4453716166254,14.23695542448763,0.0,0.0,997.0,Martedì,Fossile,Residenziale,True,1041.0023524045407
2716.086973525431,462.4769537505169,7.754537413235236,2.0,1.0,996.0,Giovedì,Fossile,Commerciale,True,1360.569847986686
,8849.174657550968,17.277542522690297,0.0,0.0,986.0,Venerdì,Idroelettrica,Residenziale,False,854.1416725777259
1912.430935324418,5470.476163394885,,1.0,1.0,984.0,Domenica,Fossile,Residenziale,False,962.0374656554362
1640.438375136097,2793.1689043878473,20.67749456851726,1.0,4.0,956.0,Mercoledì,Fossile,Residenziale,False,827.2224359386037
1467.0600995706645,5308.909129105159,2.1981160467556844,0.0,3.0,1008.0,Mercoledì,Eolica,Residenziale,False,734.789484599359
2189.7601528911514,2639.1745315967864,25.838951797729116,1.0,0.0,,Venerdì,Fossile,Commerciale,True,1102.6317619848944
2576.331721957791,3128.4553271578507,9.335665388377025,0.0,2.0,1002.0,Sabato,Fossile,,True,
2632.904634548541,7818.728855680275,15.082670197800411,2.0,3.0,995.0,Sabato,Eolica,Residenziale,True,1321.5771183336105
1926.6450341561401,8997.509518576391,17.965711572806022,,1.0,995.0,Sabato,Fossile,Commerciale,,968.9122305499119
706.1707561029596,5401.914054338137,8.898730303965863,,2.0,967.0,Giovedì,Eolica,Commerciale,False,356.1549971426695
1801.875813410822,,17.16517487786017,2.0,3.0,991.0,Sabato,Eolica,Residenziale,False,906.6874591687691
3158.0878820129255,1571.731066883194,13.932605699291834,2.0,1.0,1031.0,Venerdì,,Residenziale,True,1583.4237227162503
1908.9344419270628,9265.173871207959,13.259268176577134,0.0,0.0,960.0,Giovedì,Idroelettrica,Residenziale,False,958.4450014165045
1953.8001983386198,1823.2869167094689,18.871791229595814,1.0,1.0,956.0,Domenica,Eolica,Residenziale,False,982.7616365381887
1752.6952485554593,2112.1523876430547,16.295495010821643,2.0,2.0,1040.0,Lunedì,Fossile,Residenziale,,881.6362727809761
1967.295369246532,2104.038610877218,5.786319473511394,0.0,0.0,1027.0,Martedì,Fossile,Residenziale,False,985.3835804653194
2201.0104239551993,8167.669765587834,9.01791163398035,0.0,2.0,965.0,Sabato,Fossile,,True,1103.6105854677937
2517.90857047777,6686.933070457777,17.54770727935333,0.0,2.0,999.0,Lunedì,Solare,Residenziale,,1264.618597422691
1795.7975465400477,1188.836689834425,,2.0,1.0,999.0,Domenica,Eolica,Residenziale,False,901.5248217555582
2607.3618972039703,9074.929650619099,11.031827279318703,1.0,3.0,988.0,Domenica,Eolica,Residenziale,True,1307.5904967857807
,9231.311921865445,9.249402769331837,1.0,1.0,1036.0,Martedì,Fossile,Commerciale,True,1259.335498204833
2322.408795702266,7.938051892080189,15.368683291995863,2.0,0.0,1015.0,Sabato,Solare,Commerciale,,1165.8150028387317
3869.906700926867,1916.8670929780073,13.844992321741277,1.0,1.0,996.0,Mercoledì,Fossile,Residenziale,False,1899.3282325649698
1879.2747966087743,6237.98417385921,13.555106821917303,1.0,0.0,1000.0,,Eolica,Residenziale,False,943.7039303509623
2913.504029640833,7339.394343491078,20.38171643291757,1.0,2.0,1014.0,Mercoledì,Idroelettrica,Industriale,True,1463.2665297502917
2668.7352614486044,5351.302441313609,16.476955774671673,2.0,0.0,966.0,Giovedì,Solare,Commerciale,True,1339.3107174567037
1655.0942039718923,6659.284675535818,19.500831644726638,0.0,1.0,962.0,Venerdì,Fossile,Residenziale,False,833.5973514793642
1464.9960237037176,131.7443903550608,11.282440192405648,2.0,1.0,973.0,Sabato,Eolica,Residenziale,False,736.0827439095806
1867.9773671579123,7977.622073921021,17.254336899428775,1.0,1.0,1022.0,Sabato,Solare,Industriale,False,939.3649846487848
2384.856424115877,84.55427743771837,,1.0,1.0,973.0,Martedì,Eolica,Residenziale,True,1195.689109725077
2016.9987038578543,5265.106458965244,,2.0,1.0,976.0,Martedì,Fossile,Residenziale,True,1011.8523978592495
1935.49057406351,2632.715453058064,13.65966038896713,,4.0,935.0,Venerdì,Fossile,Residenziale,False,972.643185148445
2250.0042407963947,7966.992902818914,22.185293035900656,1.0,2.0,1026.0,Venerdì,Solare,Residenziale,True,1132.0577083089677
2343.558109686167,3760.647179626837,12.262365601332345,0.0,0.0,1020.0,Martedì,Fossile,Commerciale,True,1175.457764523483
2756.8092696194626,1706.0934613723011,13.078829201229604,2.0,1.0,983.0,Giovedì,Eolica,Industriale,,
1838.088944789261,5566.86570354056,14.676053982554455,0.0,1.0,992.0,Martedì,Eolica,Commerciale,False,923.6472885893969
1003.0950625035359,135.61858091650447,,0.0,0.0,984.0,Lunedì,Fossile,Residenziale,False,507.45819630317834
2926.2727541424097,8167.669765587834,14.79480635178303,0.0,0.0,1010.0,Giovedì,Eolica,Commerciale,True,1467.5748189767398
2475.533503667088,2277.354558695408,16.881507285975086,1.0,3.0,1033.0,Sabato,Eolica,Commerciale,True,1243.4312040193365
1588.2485770879014,6822.7243872305,14.823773890272722,1.0,0.0,970.0,Domenica,Fossile,Residenziale,False,798.5714207110325
2304.3775243003815,2295.2611936168432,17.36222721865967,2.0,1.0,1010.0,Giovedì,Fossile,Commerciale,True,1157.5974303157886
2066.224901947195,6685.371715289311,22.842728993147567,1.0,0.0,1051.0,Martedì,Fossile,Commerciale,True,1039.9652696715418
,4087.053933728552,4.0358892967289,1.5429698311563047,1.0,1017.0,Venerdì,Eolica,Commerciale,False,581.2718891682678
2339.2973114733873,900.6474475737903,21.43903065455121,0.0,0.0,1001.0,Giovedì,Solare,Commerciale,True,1176.080364933059
2420.4339491445817,5074.579587149565,12.426383678610181,2.0,0.0,992.0,Martedì,,Residenziale,True,1213.9448896758738
2086.1343559159263,537.5106936011953,21.816312064446173,2.0,,999.0,Lunedì,Idroelettrica,Commerciale,True,1050.012071577297
1544.4517338682526,6734.457607653,22.66184048784953,1.0,0.0,941.0,Sabato,Eolica,Residenziale,False,779.0244190804812
2363.0519637348266,1965.3902038628034,27.465447288811,0.0,2.0,1045.0,Domenica,Eolica,Commerciale,True,1187.6033109814732
1682.3423540379904,8631.962154857627,15.150375756802804,2.0,0.0,,Lunedì,Solare,Commerciale,False,845.7162897460361
1983.3774353876518,3250.7167741951935,,1.0,2.0,1020.0,Venerdì,Fossile,Residenziale,False,999.3576323182908
2700.9861736827006,9438.082222000947,10.152862825401396,0.0,0.0,1016.0,Venerdì,Idroelettrica,Residenziale,True,1353.5389456889707
2569.098505902591,7423.574362730342,21.484290045748004,2.0,1.0,1010.0,Mercoledì,Fossile,,True,1291.19453996502
2161.4696640472353,8024.295813853961,14.55848978489469,0.0,1.0,993.0,Sabato,Solare,Commerciale,True,1085.3023789590861
1965.362974617633,6729.813905551785,19.15573882102378,1.0,2.0,986.0,Lunedì,Eolica,Residenziale,False,988.8282089551236
1765.9804117842148,2152.189527302615,12.43528975779844,0.0,0.0,1020.0,Mercoledì,Fossile,Commerciale,False,886.720792819447
2298.1307719652505,9592.967490829904,10.305435370413363,2.0,0.0,1020.0,Martedì,Eolica,Residenziale,True,
2361.5877241272524,3992.3720013867523,21.259988642024688,1.0,3.0,964.0,Domenica,Solare,Commerciale,True,1187.7718586562335
2305.0598079935207,8167.669765587834,14.652808299181492,2.0,0.0,1017.0,Domenica,Fossile,Industriale,,1156.9257464865148
1187.9074799045088,3177.9451302458506,14.177293036487015,1.0,,1022.0,Martedì,Eolica,Residenziale,False,598.4069278632005
2304.5587434949116,9649.302972355366,20.589398088191526,0.0,0.0,1057.0,Mercoledì,Eolica,,True,1158.4561911739133
2400.6000416586003,9791.6756994825,14.685095022442233,0.0,0.0,945.0,Mercoledì,Eolica,Residenziale,True,1204.7055493360328
1354.7362726663155,515.9403475826185,11.62165571105427,0.0,3.0,1037.0,Domenica,Idroelettrica,Residenziale,,681.454633046474
2477.307649551546,9765.020726275861,13.518194927561776,0.0,0.0,1017.0,Venerdì,,,True,1242.7092832540416
,4457.59708345885,14.285016408504516,2.0,0.0,1032.0,Mercoledì,Eolica,Residenziale,True,1006.3545680274902
1830.1170493851478,468.5346811963298,18.68511155021136,0.0,0.0,1015.0,Lunedì,Fossile,Commerciale,False,920.6640581576373
2339.7828187516616,6730.5759972346505,,1.0,0.0,1042.0,Martedì,Solare,Residenziale,True,1175.6787885758058
2321.9096545377597,7906.601030843689,16.165263109350235,1.0,2.0,1067.0,Mercoledì,Fossile,,True,
,9044.239107030942,13.979994167289146,1.0,1.0,982.0,Domenica,Fossile,Industriale,True,1111.9946546788908
1182.2732784091093,5034.413751222225,13.888398019238322,2.0,2.0,960.0,Giovedì,Eolica,Commerciale,False,595.7031586103261
1800.5964108458325,7443.06903008383,11.968288987212478,,1.0,1001.0,Mercoledì,Fossile,Residenziale,False,904.0886921190801
2531.590884014905,8158.7649725904075,19.828260494467344,0.0,2.0456147265980538,1002.0,Mercoledì,Fossile,Residenziale,True,1271.9439201557927
1441.3271668510154,,15.080153022169721,2.0,0.0,1009.0,Martedì,Solare,Commerciale,False,725.1876293321586
775.3217200293482,1302.9541871466354,17.021570109636187,0.0,0.0,985.0,Giovedì,Fossile,Residenziale,False,392.76733104756494
2622.297358072207,8227.114592271904,13.5622083844117,0.0,1.0,1056.0,Domenica,Solare,Residenziale,True,1315.417341551427
1644.7623722602475,9878.085618127032,5.1932180835309545,1.0,1.0,971.0,Sabato,Idroelettrica,Commerciale,False,824.139151555183
2452.0183910899773,6532.555797905811,7.091252952311256,2.0,2.0,,Mercoledì,,Residenziale,True,1228.5365714306822
1159.9464368606696,6248.106992527174,21.42906037521674,2.0,1.0,987.0,Martedì,Eolica,Residenziale,False,586.6019365428998
2325.9655208251093,4282.456045870562,14.178887892298265,2.0,1.0,1027.0,Giovedì,Solare,Commerciale,True,1167.4364267802441
1103.9079112724219,3493.076950912943,17.234427356398154,2.0,0.0,969.0,Domenica,Solare,Residenziale,False,557.1242838431303
,6587.593987434996,20.77519487242095,1.0,,1016.0,Mercoledì,,Commerciale,False,646.811037817958
1522.9840340292885,7910.490199090475,15.543261699855462,0.0,0.0,1524.5284221994536,Venerdì,,Residenziale,False,766.1549955246008
,5823.661352394661,23.97905802047271,1.0,1.0,979.0,Giovedì,Fossile,Residenziale,False,
1457.130322659807,3035.256464427214,9.776865474597471,1.0,0.0,994.0,Domenica,Fossile,Residenziale,False,731.4982209722828
2067.87766389801,8673.151689364442,10.349816737934031,2.0,1.0,1010.0,Domenica,Solare,Commerciale,True,1037.2437769703852
2119.633519614338,3179.0635036120807,18.026408922490877,2.0,0.0,1081.0,Venerdì,Solare,Industriale,True,1065.2246824839165
2385.214140521055,4423.953882289512,24.54056025407755,0.0,1.0,995.0,Lunedì,Fossile,Residenziale,True,1200.1692383367508
1992.967635601575,5251.933490880938,17.279357036531298,0.0,1.0,988.0,Domenica,Fossile,Residenziale,True,1001.8676249117469
1695.3085154606654,4160.845925838432,12.327027824420485,1.0,2.0,1026.0,Sabato,Eolica,Residenziale,False,851.7523660776588
2278.953132483498,4957.862993610467,8.762257667243603,1.0,0.0,1017.0,Domenica,Eolica,Residenziale,True,1142.105243541922
2314.1873069440903,8179.949231762785,12.870697562899371,2.0,0.0,1051.0,Giovedì,Fossile,Residenziale,True,1160.954862740915
2164.357547935818,492.57833939117313,27.465447288811,1.0,1.0,1014.0,Sabato,Solare,Residenziale,True,1086.2632200122464
1571.4862031821028,2253.091051162072,13.299462981676001,2.0,1.0,1008.0,Giovedì,Fossile,Residenziale,False,789.9329404855542
2256.4717627478767,2812.57034124878,14.993807592882856,2.0,0.0,1014.0,Venerdì,Idroelettrica,Residenziale,True,1132.7340236518032
1743.4918768996135,2433.0813263793016,16.898633624820196,0.0,1.0,1000.0,Martedì,Solare,Industriale,False,877.0155285372529
1885.4607252910907,2845.7137657844733,17.833868468865944,2.0,0.0,1020.0,Domenica,Eolica,Residenziale,False,948.0805231862051
1950.1412452358065,6380.00984785935,23.378212413085972,1.0,,1007.0,Mercoledì,,Residenziale,False,982.2840863418292
2230.3433808299587,2558.374305789325,11.53333995313851,0.0,0.0,1004.0,Lunedì,Eolica,Residenziale,True,1118.6316924009209
3332.1479425186726,5443.073150111293,21.41448738876535,0.0,0.0,1040.0,Mercoledì,Eolica,Residenziale,True,1899.3282325649698
1076.1263732633654,8167.669765587834,13.709513516319797,0.0,0.0,945.0,Mercoledì,Eolica,Commerciale,False,542.1760406865786
1862.5771848948325,5380.429489599935,15.70569944937481,0.0,0.0,988.0,,Fossile,Commerciale,False,936.0003022822287
2537.4941993533384,2735.3737483496975,11.90542559051945,0.0,0.0,1071.0,,Fossile,Residenziale,True,1272.3187273538251
2389.156576537853,3818.0975029543706,16.99525164926943,0.0,1.0,973.0,Lunedì,Idroelettrica,Commerciale,True,1199.8768637637074
,,15.185390794149003,0.0,1.0,1051.0,Martedì,Eolica,Commerciale,True,1228.2407736695939
1495.078025070285,9315.339839594437,16.00554282373661,1.0,3.0,1068.0,Domenica,Solare,Residenziale,False,752.9406753822635
1404.7767752157783,3854.3694220080515,11.356682056553247,0.0,2.0456147265980538,989.0,Domenica,Eolica,Residenziale,False,705.9953922248552
2629.734956831221,9129.570798122546,11.709985664401975,1.0,1.0,964.0,Venerdì,Eolica,Residenziale,True,1318.5804741149311
3869.906700926867,,17.343343599536382,,1.0,954.0,Lunedì,Solare,Residenziale,False,909.8699465921442
1770.3371459242433,100.1717332098806,18.48310505935343,1.0,0.0,1017.0,Domenica,Eolica,,False,
2223.7769256695183,3400.141213498483,18.367608574207708,0.0,2.0,,,Fossile,Industriale,True,1117.7987454070214
1388.0060493637932,2288.90753738891,13.821338882197004,2.0,2.0,,Mercoledì,Solare,Residenziale,False,698.5494263465557
1570.0371311468516,5226.062735253101,27.465447288811,1.0,1.0,963.0,Sabato,Fossile,,,788.5275284418243
2290.2684550774907,65.88712061103675,27.465447288811,0.0,2.0,1050.0,Lunedì,Solare,Residenziale,True,1150.9355846703454
1832.1034902206293,8338.498249685794,16.025144589961823,0.0,0.0,979.0,Martedì,Eolica,,False,920.8592884873032
2456.839874234453,3324.46148172603,13.618730911363395,2.0,2.0,950.0,Venerdì,Solare,Residenziale,True,1232.9055563906356
1632.6234886982975,7166.277608397381,12.510076068305999,2.0,1.0,1524.5284221994536,Giovedì,Eolica,,False,820.2647671696405
1749.9067840282041,441.8556576228327,8.779455963118021,0.0,0.0,972.0,Lunedì,Fossile,Residenziale,False,877.5872288030374
,5160.613928090291,15.97556568046049,1.0,0.0,898.0,Giovedì,Fossile,Residenziale,True,1028.6212883102423
2326.6438436465637,4520.953231380708,22.989666489820287,1.0,0.0,1033.0,Sabato,Eolica,Residenziale,True,1170.218821770228
,1658.2272758838656,20.837443615477778,1.0,1.0,950.0,Giovedì,Fossile,Commerciale,False,594.399537632969
3285.132286517879,1981.7319485211538,25.67039112718799,2.0,0.0,983.0,Mercoledì,Fossile,Residenziale,True,1650.2672605970959
1684.310012692199,322.33641956571967,14.651968617432484,2.0,2.0,1099.0,Domenica,Solare,Commerciale,False,846.9505969313293
1744.6328534780375,1118.356084002432,8.711933307136604,1.0,0.0,1038.0,Lunedì,Fossile,Industriale,,874.9300067311598
1799.8283926018157,,19.001126368275816,0.0,2.0,1046.0,Domenica,Eolica,Residenziale,False,906.0145342113906
977.0888905781114,5877.050049354385,16.536714062972248,,2.0,980.0,Martedì,Fossile,Commerciale,False,493.90545950794734
2384.560980475893,6315.41033943238,17.784196113954618,,1.0,954.0,Mercoledì,Eolica,Commerciale,True,1197.8157490721328
2199.314649423649,6529.365982519199,17.010550440497926,0.0,0.0,946.0,Domenica,Solare,Residenziale,True,1104.7604898439738
2805.525444095705,6804.518832121547,8.073326184091261,2.0,1.0,953.0,Domenica,Solare,Residenziale,True,1405.38471990308
1931.5928184161942,2046.0889829609218,13.815808871198868,2.0,1.0,1005.0,Domenica,Fossile,Residenziale,False,970.1411518694568
3869.906700926867,9843.020182307608,10.420604854514083,2.0,1.0,1017.0,Mercoledì,Fossile,Residenziale,False,996.1677477145784
1825.253899396106,9766.147644276103,15.851608764237085,0.0,4.0,1000.0,Mercoledì,Eolica,Industriale,False,918.182432327324
3869.906700926867,8167.669765587834,0.7952451542664303,0.0,3.0,1065.0,Giovedì,Solare,Industriale,False,924.2553882265604
,8574.427475435274,18.735182330826,1.0,0.0,924.0,Giovedì,Solare,Commerciale,True,1064.6308514135842
1759.4969213027803,6630.630187955129,16.346458345046386,0.0,1.0,999.0,Giovedì,Idroelettrica,Commerciale,False,884.8523981549041
1941.940010823968,7658.995171930919,7.219572284804805,2.0,1.0,1006.0,Sabato,Eolica,Residenziale,False,973.3358770974254
1953.74768191616,6570.966186846817,20.924587790996966,1.0,,1051.0,Venerdì,Eolica,Commerciale,False,983.3512172953791
1256.4529693152356,6158.665023613832,18.26156024504573,2.0,1.0,955.0,,Fossile,Commerciale,False,633.9049527311315
1836.0608872091843,8167.669765587834,13.26020983809397,0.0,1.0,,Sabato,Eolica,Industriale,False,922.2085065560204
2527.2495509968285,956.8309961711329,16.79480424864533,1.0,1.0,1002.0,Martedì,Eolica,Commerciale,True,1268.863216773008
2091.9477862416206,8117.710495928439,9.714382109488813,2.0,2.0,1048.0,Mercoledì,,Residenziale,True,1049.2882077536572
2504.0691591414225,5879.264122537453,16.63152715547887,0.0,0.0,995.0,Mercoledì,Fossile,Industriale,True,1257.024037717355
1494.3298913865026,2418.7724534402655,29.74845318387321,,2.0,1010.0,Venerdì,Solare,Commerciale,False,756.4894816484133
1837.5223998721083,6674.141006542228,10.440528218906916,2.0,2.0,973.0,Martedì,Eolica,Residenziale,False,922.2933584017262
1618.3114959784907,9023.755606903684,14.031977750392961,0.0,1.0,969.0,Lunedì,Eolica,Residenziale,False,813.5653413143633
1810.483557745224,6795.204709588821,19.071417941467253,0.0,1.0,959.0,Sabato,Fossile,,False,911.1632042550523
2252.0041705250906,8783.377565399807,,1.0,4.0,1006.0,Giovedì,Eolica,,True,
1435.7082291849201,6518.355449874222,13.894528819421014,2.0,2.0,1056.0,Domenica,Fossile,Residenziale,False,722.4224732382863
,7135.173234759129,17.15987177934282,0.0,0.0,988.0,Sabato,Idroelettrica,Residenziale,True,1095.123089593837
2591.7925984483345,3540.905615434121,13.91486753215628,2.0,0.0,959.0,Giovedì,Fossile,Commerciale,True,
2506.2616858235656,3520.5585644754465,13.99804484580965,0.0,1.0,1524.5284221994536,Venerdì,,Residenziale,True,1257.5302563655257
2463.0263118564853,2966.571775519333,22.493514196458868,1.0,1.0,1017.0,Martedì,Fossile,Industriale,True,1238.4612101871803
,8167.669765587834,10.62161310021248,0.0,2.0,1004.0,Domenica,Idroelettrica,Commerciale,False,1899.3282325649698
1993.3111477826685,4242.388006043195,15.187912322827184,1.0,1.0,1046.0,Domenica,Eolica,Industriale,True,1001.4119475881824
1704.890574623908,,19.537260018331413,1.0,1.0,991.0,Venerdì,Eolica,Commerciale,False,858.5064653174534
1480.9865437105277,8167.669765587834,4.510445161894875,1.0,0.0,992.0,Martedì,Idroelettrica,Residenziale,False,
1389.191142274491,9811.61954818594,27.465447288811,1.0,0.0,,Lunedì,Solare,Industriale,False,698.9043398644484
1091.5411771218908,4142.514246060836,15.261599063982525,0.0,0.0,994.0,Lunedì,Eolica,Residenziale,False,550.3490682801402
1771.384864718593,8891.247054923215,6.244848170736766,1.0,2.0,992.0,Giovedì,Solare,Residenziale,False,887.9658868105175
1586.196513152484,8308.906811526285,,0.0,3.0,1073.0,Lunedì,Fossile,Residenziale,False,799.5467164520128
1291.4721149743355,1597.509295716004,7.571884287970367,1.0,2.0456147265980538,1039.0,Domenica,Eolica,Industriale,False,648.0076227735589
2407.4860944704556,2763.763828675424,18.060758956420905,0.0,0.0,997.0,Sabato,Fossile,Residenziale,True,1209.161274922154
2085.105682327562,6762.457935649323,,0.0,0.0,,Lunedì,Eolica,Commerciale,True,1047.3286371336271
2027.4448994508307,9711.273433985405,17.926180486537866,0.0,3.0,998.0,Lunedì,Eolica,Residenziale,True,1019.7003038713767
1051.798432059124,3695.7334060959024,13.623731226708534,0.0,2.0,1002.0,Sabato,Fossile,Industriale,False,530.3863353975745
1194.2215985329144,2453.0737550542212,19.803394100889843,1.0,0.0,1012.0,,Fossile,,,603.0518174967242
2174.201022258111,4052.89257628054,13.098680459613325,1.0,1.0,,Domenica,,Industriale,True,1091.2301152669397
1099.9829111469417,,10.550601387814819,1.0,1.0,1029.0,Giovedì,Eolica,Residenziale,False,553.3566359898153
2179.036341316342,8379.494580068133,5.864897592989298,0.0,1.0,1009.0,Mercoledì,Eolica,Commerciale,True,1091.4776399360678
2059.9117478005182,7954.7624440327845,13.477917935268254,0.0,1.0,969.0,Mercoledì,Solare,Industriale,True,1034.1992492808397
1291.0255961636249,8966.424824992293,12.093918810313514,2.0,0.0,988.0,Martedì,Idroelettrica,,False,649.1409737249065
1463.5527709726152,9137.201031465662,16.532552592962332,2.0,1.0,980.0,Sabato,Solare,Commerciale,False,736.9361512641964
1758.8312576796973,8745.706177140184,15.149740740600569,1.0,0.0,1005.0,Venerdì,Solare,Residenziale,False,883.9605510620288
1270.8729720486836,2772.8168174532543,11.793462459331277,0.0,1.0,982.0,Giovedì,Fossile,Residenziale,False,639.1745247621412
2075.1390971466053,9685.022478162475,8.137748009829721,0.0,3.0,1020.0,Domenica,Fossile,Residenziale,True,1040.6108729762516
2572.0819646432947,5203.201703889064,20.033410101885604,1.0,0.0,962.0,Venerdì,Solare,Commerciale,True,1292.051005352213
2423.8687267971336,4038.726321559394,12.442357488546785,1.5429698311563047,0.0,931.0,Martedì,Fossile,Residenziale,True,1215.667070645131
2725.730783908105,8202.493291064215,22.210801537963274,1.0,1.0,1002.0,Martedì,,Commerciale,,
2231.613590480884,4354.000851325884,7.324559247006542,1.0,1.0,1037.0,Lunedì,Solare,Commerciale,True,1118.2041630145438
1564.9996239870195,7554.920182305403,8.572652534324092,2.0,0.0,977.0,Lunedì,Fossile,Commerciale,False,785.071607753807
1885.315445557791,5246.893852940682,11.599552799299175,0.0,1.0,972.0,Lunedì,Eolica,Commerciale,False,946.3375886186853
1970.2567416501365,1969.9708375596315,21.676669553759236,1.0,1.0,994.0,Sabato,Fossile,Residenziale,False,991.8313716911961
1905.0665563999376,901.0322449091746,8.705613442178686,1.0,0.0,1007.0,Giovedì,Idroelettrica,Residenziale,False,955.1449622326223
2547.656713557241,2691.0881879224403,10.005180015118638,0.0,1.0,984.0,Martedì,Eolica,Commerciale,True,1277.029910783156
2141.6280240996216,6154.311612276714,21.03257231603625,1.0,0.0,977.0,Venerdì,Idroelettrica,Residenziale,True,1077.1237837446217
2361.79249478729,3995.335942054811,5.747044170714457,0.0,0.0,970.0,Martedì,Fossile,Industriale,True,1182.6203606448591
1166.8713526731972,143.78492414722666,15.803627125155295,0.0,0.0,916.0,Domenica,Solare,Residenziale,False,588.1767644741452
1548.3721504342898,6017.156316452532,17.92054300338697,0.0,2.0,992.0,Venerdì,Eolica,Residenziale,False,
1140.178871166106,5242.70712739303,6.177416219482838,2.0,0.0,994.0,Martedì,Solare,Residenziale,False,571.9426604488979
1950.0428137905742,2098.696138352928,9.978594194840863,1.0,1.0,1032.0,Mercoledì,Fossile,Residenziale,False,978.2149851537393
1411.2921328879254,3777.6568468030623,16.15464255847076,1.0,0.0,1022.0,Martedì,Fossile,Residenziale,False,710.492459211504
1453.085601342729,,16.173467816408603,0.0,1.0,919.0,Domenica,Fossile,Industriale,False,731.5948410162871
2638.084906074713,2110.2743549935076,14.249150584450785,1.0,0.0,,Mercoledì,Fossile,Residenziale,True,1323.317198212692
2078.7137091628433,8090.082587261187,14.007492997004771,2.0,2.0,1028.0,,Eolica,Residenziale,True,1043.9591024805231
1790.0437372533538,752.6987780230465,9.342276644612397,1.0,1.0,1005.0,Lunedì,Fossile,Commerciale,False,898.0245516200607
2119.1832597299285,8656.958237211222,20.423565663826295,2.0,1.0,959.0,Domenica,Fossile,Industriale,True,1065.918699564112
